Model type: 	Bend axon, antidromic
Parameter ID:	245
Pulse duration in ms:	0.0450
Field orientation in degrees:	60.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	96.6914  V/m: 	 no AP.
Increasing amplitude: 	0.7390 kV/m: 	 no AP.
Increasing amplitude: 	0.7552 kV/m: 	 no AP.
Increasing amplitude: 	0.7717 kV/m: 	 no AP.
Increasing amplitude: 	0.7886 kV/m: 	 no AP.
Increasing amplitude: 	0.8059 kV/m: 	 AP.
Lower bound: 0.7886 kV/m.   Upper bound: 0.8059 kV/m.   Search amplitude: 0.7972 kV/m: AP.
Lower bound: 0.7886 kV/m.   Upper bound: 0.7972 kV/m.   Search amplitude: 0.7929 kV/m: AP.
Lower bound: 0.7886 kV/m.   Upper bound: 0.7929 kV/m.   Search amplitude: 0.7907 kV/m: no AP.
Binary search ended. Threshold: 0.7907 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 81.46 min.
 
-----------------------------------------------------------
Total run time: 84.889 min.
Results saved in UF_BndA_HH/Results/result_245.mat.
