Model type: 	Bend axon, antidromic
Parameter ID:	598
Pulse duration in ms:	10.0000
Field orientation in degrees:	125.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	66.0649  V/m: 	 no AP.
Increasing amplitude: 	73.7733 kV/m: 	 no AP.
Increasing amplitude: 	80.4503 kV/m: 	 no AP.
Increasing amplitude: 	87.7317 kV/m: 	 no AP.
Increasing amplitude: 	95.6721 kV/m: 	 no AP.
Increasing amplitude: 	0.1043 MV/m: 	 no AP.
Increasing amplitude: 	0.1138 MV/m: 	 no AP.
Increasing amplitude: 	0.1241 MV/m: 	 no AP.
Increasing amplitude: 	0.1353 MV/m: 	 no AP.
Increasing amplitude: 	0.1475 MV/m: 	 no AP.
Increasing amplitude: 	0.1609 MV/m: 	 no AP.
Increasing amplitude: 	0.1755 MV/m: 	 no AP.
Increasing amplitude: 	0.1913 MV/m: 	 no AP.
Increasing amplitude: 	0.2087 MV/m: 	 no AP.
Increasing amplitude: 	0.2275 MV/m: 	 no AP.
Increasing amplitude: 	0.2481 MV/m: 	 no AP.
Increasing amplitude: 	0.2706 MV/m: 	 no AP.
Increasing amplitude: 	0.2951 MV/m: 	 no AP.
Increasing amplitude: 	0.3218 MV/m: 	 no AP.
Increasing amplitude: 	0.3509 MV/m: 	 no AP.
Increasing amplitude: 	0.3827 MV/m: 	 no AP.
Increasing amplitude: 	0.4173 MV/m: 	 no AP.
Increasing amplitude: 	0.4551 MV/m: 	 no AP.
Increasing amplitude: 	0.4963 MV/m: 	 no AP.
Increasing amplitude: 	0.5412 MV/m: 	 no AP.
Increasing amplitude: 	0.5902 MV/m: 	 no AP.
Increasing amplitude: 	0.6436 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 11.80 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	66.0649  V/m: 	 no AP.
Increasing amplitude: 	72.0442  V/m: 	 no AP.
Increasing amplitude: 	78.5648  V/m: 	 no AP.
Increasing amplitude: 	85.6755  V/m: 	 no AP.
Increasing amplitude: 	93.4298  V/m: 	 no AP.
Increasing amplitude: 	0.1019 kV/m: 	 no AP.
Increasing amplitude: 	0.1111 kV/m: 	 no AP.
Increasing amplitude: 	0.1212 kV/m: 	 no AP.
Increasing amplitude: 	0.1321 kV/m: 	 no AP.
Increasing amplitude: 	0.1441 kV/m: 	 no AP.
Increasing amplitude: 	0.1571 kV/m: 	 no AP.
Increasing amplitude: 	0.1714 kV/m: 	 no AP.
Increasing amplitude: 	0.1869 kV/m: 	 no AP.
Increasing amplitude: 	0.2038 kV/m: 	 no AP.
Increasing amplitude: 	0.2222 kV/m: 	 no AP.
Increasing amplitude: 	0.2423 kV/m: 	 no AP.
Increasing amplitude: 	0.2643 kV/m: 	 no AP.
Increasing amplitude: 	0.2882 kV/m: 	 no AP.
Increasing amplitude: 	0.3143 kV/m: 	 no AP.
Increasing amplitude: 	0.3427 kV/m: 	 no AP.
Increasing amplitude: 	0.3737 kV/m: 	 no AP.
Increasing amplitude: 	0.4075 kV/m: 	 no AP.
Increasing amplitude: 	0.4444 kV/m: 	 no AP.
Increasing amplitude: 	0.4847 kV/m: 	 no AP.
Increasing amplitude: 	0.5285 kV/m: 	 no AP.
Increasing amplitude: 	0.5764 kV/m: 	 no AP.
Increasing amplitude: 	0.6285 kV/m: 	 no AP.
Increasing amplitude: 	0.6854 kV/m: 	 no AP.
Increasing amplitude: 	0.7474 kV/m: 	 no AP.
Increasing amplitude: 	0.8151 kV/m: 	 no AP.
Increasing amplitude: 	0.8889 kV/m: 	 no AP.
Increasing amplitude: 	0.9693 kV/m: 	 no AP.
Increasing amplitude: 	1.0570 kV/m: 	 no AP.
Increasing amplitude: 	1.1527 kV/m: 	 no AP.
Increasing amplitude: 	1.2570 kV/m: 	 no AP.
Increasing amplitude: 	1.3708 kV/m: 	 no AP.
Increasing amplitude: 	1.4949 kV/m: 	 no AP.
Increasing amplitude: 	1.6302 kV/m: 	 no AP.
Increasing amplitude: 	1.7777 kV/m: 	 no AP.
Increasing amplitude: 	1.9386 kV/m: 	 no AP.
Increasing amplitude: 	2.1141 kV/m: 	 no AP.
Increasing amplitude: 	2.3054 kV/m: 	 AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.3054 kV/m.   Search amplitude: 2.2077 kV/m: AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.2077 kV/m.   Search amplitude: 2.1604 kV/m: AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.1604 kV/m.   Search amplitude: 2.1371 kV/m: no AP.
Lower bound: 2.1371 kV/m.   Upper bound: 2.1604 kV/m.   Search amplitude: 2.1487 kV/m: no AP.
Lower bound: 2.1487 kV/m.   Upper bound: 2.1604 kV/m.   Search amplitude: 2.1545 kV/m: no AP.
Binary search ended. Threshold: 2.1545 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 41.45 min.
 
-----------------------------------------------------------
Total run time: 53.244 min.
Results saved in UF_BndA_HH/Results/result_598.mat.
