Model type: 	Bend axon, antidromic
Parameter ID:	364
Pulse duration in ms:	0.3100
Field orientation in degrees:	45.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	13.2017  V/m: 	 no AP.
Increasing amplitude: 	57.1406  V/m: 	 no AP.
Increasing amplitude: 	58.3918  V/m: 	 no AP.
Increasing amplitude: 	59.6704  V/m: 	 no AP.
Increasing amplitude: 	60.9770  V/m: 	 no AP.
Increasing amplitude: 	62.3122  V/m: 	 no AP.
Increasing amplitude: 	63.6767  V/m: 	 no AP.
Increasing amplitude: 	65.0710  V/m: 	 no AP.
Increasing amplitude: 	66.4959  V/m: 	 no AP.
Increasing amplitude: 	67.9520  V/m: 	 no AP.
Increasing amplitude: 	69.4399  V/m: 	 no AP.
Increasing amplitude: 	70.9605  V/m: 	 no AP.
Increasing amplitude: 	72.5143  V/m: 	 no AP.
Increasing amplitude: 	74.1022  V/m: 	 no AP.
Increasing amplitude: 	75.7248  V/m: 	 no AP.
Increasing amplitude: 	77.3830  V/m: 	 no AP.
Increasing amplitude: 	79.0774  V/m: 	 no AP.
Increasing amplitude: 	80.8090  V/m: 	 no AP.
Increasing amplitude: 	82.5785  V/m: 	 no AP.
Increasing amplitude: 	84.3867  V/m: 	 no AP.
Increasing amplitude: 	86.2345  V/m: 	 no AP.
Increasing amplitude: 	88.1228  V/m: 	 no AP.
Increasing amplitude: 	90.0525  V/m: 	 no AP.
Increasing amplitude: 	92.0244  V/m: 	 no AP.
Increasing amplitude: 	94.0394  V/m: 	 no AP.
Increasing amplitude: 	96.0986  V/m: 	 no AP.
Increasing amplitude: 	98.2029  V/m: 	 no AP.
Increasing amplitude: 	0.1004 kV/m: 	 no AP.
Increasing amplitude: 	0.1026 kV/m: 	 AP.
Lower bound: 0.1004 kV/m.   Upper bound: 0.1026 kV/m.   Search amplitude: 0.1014 kV/m: AP.
Lower bound: 0.1004 kV/m.   Upper bound: 0.1014 kV/m.   Search amplitude: 0.1009 kV/m: no AP.
Lower bound: 0.1009 kV/m.   Upper bound: 0.1014 kV/m.   Search amplitude: 0.1012 kV/m: AP.
Binary search ended. Threshold: 0.1012 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 81.50 min.
 
-----------------------------------------------------------
Total run time: 84.585 min.
Results saved in UF_BndA_HH/Results/result_364.mat.
