Model type: 	Bend axon, antidromic
Parameter ID:	411
Pulse duration in ms:	0.6800
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	6.9588  V/m: 	 no AP.
Lower bound: 46.9564  V/m.   Upper bound: 47.4677  V/m.   Search amplitude: 47.2113  V/m: no AP.
Lower bound: 47.2113  V/m.   Upper bound: 47.4677  V/m.   Search amplitude: 47.3393  V/m: no AP.
Binary search ended. Threshold: 47.3393  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 113.02 min.
 
-----------------------------------------------------------
Total run time: 116.627 min.
Results saved in UF_BndA_HH/Results/result_411.mat.
