Model type: 	Bend axon, antidromic
Parameter ID:	339
Pulse duration in ms:	0.2100
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	14.3399  V/m: 	 no AP.
Increasing amplitude: 	14.6591  V/m: 	 no AP.
Increasing amplitude: 	14.9801  V/m: 	 no AP.
Increasing amplitude: 	15.3081  V/m: 	 no AP.
Increasing amplitude: 	15.6433  V/m: 	 no AP.
Increasing amplitude: 	15.9859  V/m: 	 no AP.
Increasing amplitude: 	16.3359  V/m: 	 no AP.
Increasing amplitude: 	16.6936  V/m: 	 no AP.
Increasing amplitude: 	17.0592  V/m: 	 no AP.
Increasing amplitude: 	17.4327  V/m: 	 no AP.
Increasing amplitude: 	17.8145  V/m: 	 no AP.
Increasing amplitude: 	18.2046  V/m: 	 no AP.
Increasing amplitude: 	18.6032  V/m: 	 no AP.
Increasing amplitude: 	19.0105  V/m: 	 no AP.
Increasing amplitude: 	19.4268  V/m: 	 no AP.
Increasing amplitude: 	19.8522  V/m: 	 no AP.
Increasing amplitude: 	20.2869  V/m: 	 no AP.
Increasing amplitude: 	20.7311  V/m: 	 no AP.
Increasing amplitude: 	21.1851  V/m: 	 no AP.
Increasing amplitude: 	21.6490  V/m: 	 no AP.
Increasing amplitude: 	22.1230  V/m: 	 no AP.
Increasing amplitude: 	22.6075  V/m: 	 no AP.
Increasing amplitude: 	23.1025  V/m: 	 no AP.
Increasing amplitude: 	23.6084  V/m: 	 no AP.
Increasing amplitude: 	24.1253  V/m: 	 no AP.
Increasing amplitude: 	24.6536  V/m: 	 no AP.
Increasing amplitude: 	25.1935  V/m: 	 no AP.
Increasing amplitude: 	25.7451  V/m: 	 no AP.
Increasing amplitude: 	26.3089  V/m: 	 no AP.
Increasing amplitude: 	26.8850  V/m: 	 no AP.
Increasing amplitude: 	27.4737  V/m: 	 no AP.
Increasing amplitude: 	28.0753  V/m: 	 no AP.
Increasing amplitude: 	28.6900  V/m: 	 no AP.
Increasing amplitude: 	29.3183  V/m: 	 no AP.
Increasing amplitude: 	29.9602  V/m: 	 no AP.
Increasing amplitude: 	30.6163  V/m: 	 no AP.
Increasing amplitude: 	31.2867  V/m: 	 no AP.
Increasing amplitude: 	31.9718  V/m: 	 no AP.
Increasing amplitude: 	32.6719  V/m: 	 no AP.
Increasing amplitude: 	33.3873  V/m: 	 no AP.
Increasing amplitude: 	34.1184  V/m: 	 no AP.
Increasing amplitude: 	34.8655  V/m: 	 no AP.
Increasing amplitude: 	35.6289  V/m: 	 no AP.
Increasing amplitude: 	36.4091  V/m: 	 no AP.
Increasing amplitude: 	37.2064  V/m: 	 no AP.
Increasing amplitude: 	38.0211  V/m: 	 no AP.
Increasing amplitude: 	38.8536  V/m: 	 no AP.
Increasing amplitude: 	39.7044  V/m: 	 no AP.
Increasing amplitude: 	40.5738  V/m: 	 no AP.
Increasing amplitude: 	41.4623  V/m: 	 no AP.
Increasing amplitude: 	42.3702  V/m: 	 no AP.
Increasing amplitude: 	43.2980  V/m: 	 no AP.
Increasing amplitude: 	44.2461  V/m: 	 no AP.
Increasing amplitude: 	45.2149  V/m: 	 no AP.
Increasing amplitude: 	46.2050  V/m: 	 no AP.
Increasing amplitude: 	47.2168  V/m: 	 no AP.
Increasing amplitude: 	48.2507  V/m: 	 no AP.
Increasing amplitude: 	49.3072  V/m: 	 no AP.
Increasing amplitude: 	50.3869  V/m: 	 no AP.
Increasing amplitude: 	51.4902  V/m: 	 no AP.
Increasing amplitude: 	52.6177  V/m: 	 no AP.
Increasing amplitude: 	53.7699  V/m: 	 no AP.
Increasing amplitude: 	54.9473  V/m: 	 no AP.
Increasing amplitude: 	56.1505  V/m: 	 no AP.
Increasing amplitude: 	57.3800  V/m: 	 no AP.
Increasing amplitude: 	58.6365  V/m: 	 no AP.
Increasing amplitude: 	59.9205  V/m: 	 no AP.
Increasing amplitude: 	61.2326  V/m: 	 no AP.
Increasing amplitude: 	62.5734  V/m: 	 no AP.
Increasing amplitude: 	63.9436  V/m: 	 no AP.
Increasing amplitude: 	65.3437  V/m: 	 no AP.
Increasing amplitude: 	66.7746  V/m: 	 no AP.
Increasing amplitude: 	68.2368  V/m: 	 no AP.
Increasing amplitude: 	69.7310  V/m: 	 no AP.
Increasing amplitude: 	71.2579  V/m: 	 no AP.
Increasing amplitude: 	72.8182  V/m: 	 no AP.
Increasing amplitude: 	74.4127  V/m: 	 no AP.
Increasing amplitude: 	76.0421  V/m: 	 no AP.
Increasing amplitude: 	77.7073  V/m: 	 no AP.
Increasing amplitude: 	79.4088  V/m: 	 no AP.
Increasing amplitude: 	81.1476  V/m: 	 no AP.
Increasing amplitude: 	82.9245  V/m: 	 no AP.
Increasing amplitude: 	84.7404  V/m: 	 no AP.
Increasing amplitude: 	86.5959  V/m: 	 no AP.
Increasing amplitude: 	88.4921  V/m: 	 no AP.
Increasing amplitude: 	90.4299  V/m: 	 no AP.
Increasing amplitude: 	92.4100  V/m: 	 no AP.
Increasing amplitude: 	94.4335  V/m: 	 no AP.
Increasing amplitude: 	96.5014  V/m: 	 no AP.
Increasing amplitude: 	98.6145  V/m: 	 no AP.
Increasing amplitude: 	0.1008 kV/m: 	 no AP.
Increasing amplitude: 	0.1030 kV/m: 	 no AP.
Increasing amplitude: 	0.1052 kV/m: 	 no AP.
Increasing amplitude: 	0.1075 kV/m: 	 no AP.
Increasing amplitude: 	0.1099 kV/m: 	 no AP.
Increasing amplitude: 	0.1123 kV/m: 	 no AP.
Increasing amplitude: 	0.1148 kV/m: 	 no AP.
Increasing amplitude: 	0.1173 kV/m: 	 no AP.
Increasing amplitude: 	0.1198 kV/m: 	 AP.
Lower bound: 0.1173 kV/m.   Upper bound: 0.1198 kV/m.   Search amplitude: 0.1186 kV/m: AP.
Lower bound: 0.1173 kV/m.   Upper bound: 0.1186 kV/m.   Search amplitude: 0.1179 kV/m: no AP.
Lower bound: 0.1179 kV/m.   Upper bound: 0.1186 kV/m.   Search amplitude: 0.1182 kV/m: AP.
Binary search ended. Threshold: 0.1182 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 97.39 min.
 
-----------------------------------------------------------
Total run time: 101.200 min.
Results saved in UF_BndA_HH/Results/result_339.mat.
