Model type: 	Bend axon, antidromic
Parameter ID:	242
Pulse duration in ms:	0.0450
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	50.0511  V/m: 	 no AP.
Increasing amplitude: 	0.1897 kV/m: 	 no AP.
Increasing amplitude: 	0.1939 kV/m: 	 no AP.
Increasing amplitude: 	0.1981 kV/m: 	 no AP.
Increasing amplitude: 	0.2025 kV/m: 	 no AP.
Increasing amplitude: 	0.2069 kV/m: 	 no AP.
Increasing amplitude: 	0.2114 kV/m: 	 no AP.
Increasing amplitude: 	0.2160 kV/m: 	 no AP.
Increasing amplitude: 	0.2208 kV/m: 	 no AP.
Increasing amplitude: 	0.2256 kV/m: 	 no AP.
Increasing amplitude: 	0.2306 kV/m: 	 no AP.
Increasing amplitude: 	0.2356 kV/m: 	 no AP.
Increasing amplitude: 	0.2408 kV/m: 	 no AP.
Increasing amplitude: 	0.2460 kV/m: 	 no AP.
Increasing amplitude: 	0.2514 kV/m: 	 no AP.
Increasing amplitude: 	0.2569 kV/m: 	 no AP.
Increasing amplitude: 	0.2626 kV/m: 	 no AP.
Increasing amplitude: 	0.2683 kV/m: 	 no AP.
Increasing amplitude: 	0.2742 kV/m: 	 no AP.
Increasing amplitude: 	0.2802 kV/m: 	 no AP.
Increasing amplitude: 	0.2863 kV/m: 	 no AP.
Increasing amplitude: 	0.2926 kV/m: 	 no AP.
Increasing amplitude: 	0.2990 kV/m: 	 no AP.
Increasing amplitude: 	0.3055 kV/m: 	 no AP.
Increasing amplitude: 	0.3122 kV/m: 	 no AP.
Increasing amplitude: 	0.3191 kV/m: 	 no AP.
Increasing amplitude: 	0.3261 kV/m: 	 no AP.
Increasing amplitude: 	0.3332 kV/m: 	 no AP.
Increasing amplitude: 	0.3405 kV/m: 	 no AP.
Increasing amplitude: 	0.3479 kV/m: 	 no AP.
Increasing amplitude: 	0.3556 kV/m: 	 no AP.
Increasing amplitude: 	0.3633 kV/m: 	 no AP.
Increasing amplitude: 	0.3713 kV/m: 	 no AP.
Increasing amplitude: 	0.3794 kV/m: 	 no AP.
Increasing amplitude: 	0.3877 kV/m: 	 no AP.
Increasing amplitude: 	0.3962 kV/m: 	 no AP.
Increasing amplitude: 	0.4049 kV/m: 	 no AP.
Increasing amplitude: 	0.4138 kV/m: 	 no AP.
Increasing amplitude: 	0.4228 kV/m: 	 no AP.
Increasing amplitude: 	0.4321 kV/m: 	 no AP.
Increasing amplitude: 	0.4416 kV/m: 	 no AP.
Increasing amplitude: 	0.4512 kV/m: 	 no AP.
Increasing amplitude: 	0.4611 kV/m: 	 no AP.
Increasing amplitude: 	0.4712 kV/m: 	 AP.
Lower bound: 0.4611 kV/m.   Upper bound: 0.4712 kV/m.   Search amplitude: 0.4661 kV/m: AP.
Lower bound: 0.4611 kV/m.   Upper bound: 0.4661 kV/m.   Search amplitude: 0.4636 kV/m: no AP.
Lower bound: 0.4636 kV/m.   Upper bound: 0.4661 kV/m.   Search amplitude: 0.4649 kV/m: AP.
Binary search ended. Threshold: 0.4649 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 125.11 min.
 
-----------------------------------------------------------
Total run time: 129.598 min.
Results saved in UF_BndA_HH/Results/result_242.mat.
