Model type: 	Bend axon, antidromic
Parameter ID:	388
Pulse duration in ms:	0.4500
Field orientation in degrees:	45.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	10.4442  V/m: 	 no AP.
Increasing amplitude: 	37.4005  V/m: 	 no AP.
Increasing amplitude: 	38.2194  V/m: 	 no AP.
Increasing amplitude: 	39.0563  V/m: 	 no AP.
Increasing amplitude: 	39.9115  V/m: 	 no AP.
Increasing amplitude: 	40.7855  V/m: 	 no AP.
Increasing amplitude: 	41.6786  V/m: 	 no AP.
Increasing amplitude: 	42.5912  V/m: 	 no AP.
Increasing amplitude: 	43.5238  V/m: 	 no AP.
Increasing amplitude: 	44.4769  V/m: 	 no AP.
Increasing amplitude: 	45.4508  V/m: 	 no AP.
Increasing amplitude: 	46.4460  V/m: 	 no AP.
Increasing amplitude: 	47.4631  V/m: 	 no AP.
Increasing amplitude: 	48.5024  V/m: 	 no AP.
Increasing amplitude: 	49.5644  V/m: 	 no AP.
Increasing amplitude: 	50.6498  V/m: 	 no AP.
Increasing amplitude: 	51.7589  V/m: 	 no AP.
Increasing amplitude: 	52.8922  V/m: 	 no AP.
Increasing amplitude: 	54.0504  V/m: 	 no AP.
Increasing amplitude: 	55.2340  V/m: 	 no AP.
Increasing amplitude: 	56.4434  V/m: 	 no AP.
Increasing amplitude: 	57.6794  V/m: 	 no AP.
Increasing amplitude: 	58.9424  V/m: 	 no AP.
Increasing amplitude: 	60.2331  V/m: 	 no AP.
Increasing amplitude: 	61.5520  V/m: 	 no AP.
Increasing amplitude: 	62.8998  V/m: 	 no AP.
Increasing amplitude: 	64.2771  V/m: 	 no AP.
Increasing amplitude: 	65.6846  V/m: 	 no AP.
Increasing amplitude: 	67.1229  V/m: 	 no AP.
Increasing amplitude: 	68.5927  V/m: 	 no AP.
Increasing amplitude: 	70.0947  V/m: 	 no AP.
Increasing amplitude: 	71.6296  V/m: 	 no AP.
Increasing amplitude: 	73.1981  V/m: 	 no AP.
Increasing amplitude: 	74.8009  V/m: 	 no AP.
Increasing amplitude: 	76.4388  V/m: 	 AP.
Lower bound: 74.8009  V/m.   Upper bound: 76.4388  V/m.   Search amplitude: 75.6154  V/m: AP.
Lower bound: 74.8009  V/m.   Upper bound: 75.6154  V/m.   Search amplitude: 75.2071  V/m: no AP.
Lower bound: 75.2071  V/m.   Upper bound: 75.6154  V/m.   Search amplitude: 75.4110  V/m: no AP.
Binary search ended. Threshold: 75.4110  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 82.78 min.
 
-----------------------------------------------------------
Total run time: 85.833 min.
Results saved in UF_BndA_HH/Results/result_388.mat.
