Model type: 	Bend axon, antidromic
Parameter ID:	361
Pulse duration in ms:	0.3100
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	9.3350  V/m: 	 no AP.
Increasing amplitude: 	22.3310  V/m: 	 no AP.
Increasing amplitude: 	22.8200  V/m: 	 no AP.
Increasing amplitude: 	23.3197  V/m: 	 no AP.
Increasing amplitude: 	23.8303  V/m: 	 no AP.
Increasing amplitude: 	24.3521  V/m: 	 no AP.
Increasing amplitude: 	24.8854  V/m: 	 no AP.
Increasing amplitude: 	25.4303  V/m: 	 no AP.
Increasing amplitude: 	25.9871  V/m: 	 no AP.
Increasing amplitude: 	26.5562  V/m: 	 no AP.
Increasing amplitude: 	27.1377  V/m: 	 no AP.
Increasing amplitude: 	27.7319  V/m: 	 no AP.
Increasing amplitude: 	28.3392  V/m: 	 no AP.
Increasing amplitude: 	28.9597  V/m: 	 no AP.
Increasing amplitude: 	29.5938  V/m: 	 no AP.
Increasing amplitude: 	30.2419  V/m: 	 no AP.
Increasing amplitude: 	30.9041  V/m: 	 no AP.
Increasing amplitude: 	31.5808  V/m: 	 no AP.
Increasing amplitude: 	32.2723  V/m: 	 no AP.
Increasing amplitude: 	32.9790  V/m: 	 no AP.
Increasing amplitude: 	33.7011  V/m: 	 no AP.
Increasing amplitude: 	34.4391  V/m: 	 no AP.
Increasing amplitude: 	35.1932  V/m: 	 no AP.
Increasing amplitude: 	35.9638  V/m: 	 no AP.
Increasing amplitude: 	36.7513  V/m: 	 no AP.
Increasing amplitude: 	37.5561  V/m: 	 no AP.
Increasing amplitude: 	38.3785  V/m: 	 no AP.
Increasing amplitude: 	39.2188  V/m: 	 no AP.
Increasing amplitude: 	40.0776  V/m: 	 no AP.
Increasing amplitude: 	40.9552  V/m: 	 no AP.
Increasing amplitude: 	41.8520  V/m: 	 no AP.
Increasing amplitude: 	42.7685  V/m: 	 no AP.
Increasing amplitude: 	43.7050  V/m: 	 no AP.
Increasing amplitude: 	44.6620  V/m: 	 no AP.
Increasing amplitude: 	45.6399  V/m: 	 no AP.
Increasing amplitude: 	46.6393  V/m: 	 no AP.
Increasing amplitude: 	47.6606  V/m: 	 no AP.
Increasing amplitude: 	48.7042  V/m: 	 no AP.
Increasing amplitude: 	49.7707  V/m: 	 no AP.
Increasing amplitude: 	50.8605  V/m: 	 no AP.
Increasing amplitude: 	51.9742  V/m: 	 no AP.
Increasing amplitude: 	53.1123  V/m: 	 no AP.
Increasing amplitude: 	54.2753  V/m: 	 no AP.
Increasing amplitude: 	55.4638  V/m: 	 no AP.
Increasing amplitude: 	56.6783  V/m: 	 no AP.
Increasing amplitude: 	57.9194  V/m: 	 no AP.
Increasing amplitude: 	59.1877  V/m: 	 no AP.
Increasing amplitude: 	60.4837  V/m: 	 no AP.
Increasing amplitude: 	61.8081  V/m: 	 no AP.
Increasing amplitude: 	63.1616  V/m: 	 no AP.
Increasing amplitude: 	64.5446  V/m: 	 no AP.
Increasing amplitude: 	65.9580  V/m: 	 no AP.
Increasing amplitude: 	67.4023  V/m: 	 no AP.
Increasing amplitude: 	68.8782  V/m: 	 no AP.
Increasing amplitude: 	70.3864  V/m: 	 no AP.
Increasing amplitude: 	71.9277  V/m: 	 no AP.
Increasing amplitude: 	73.5027  V/m: 	 no AP.
Increasing amplitude: 	75.1122  V/m: 	 AP.
Lower bound: 73.5027  V/m.   Upper bound: 75.1122  V/m.   Search amplitude: 74.3031  V/m: AP.
Lower bound: 73.5027  V/m.   Upper bound: 74.3031  V/m.   Search amplitude: 73.9018  V/m: no AP.
Lower bound: 73.9018  V/m.   Upper bound: 74.3031  V/m.   Search amplitude: 74.1022  V/m: no AP.
Binary search ended. Threshold: 74.1022  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 128.95 min.
 
-----------------------------------------------------------
Total run time: 133.035 min.
Results saved in UF_BndA_HH/Results/result_361.mat.
