Model type: 	Bend axon, antidromic
Parameter ID:	443
Pulse duration in ms:	1.0000
Field orientation in degrees:	105.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	67.5503  V/m: 	 no AP.
Increasing amplitude: 	0.4267 MV/m: 	 no AP.
Increasing amplitude: 	0.4653 MV/m: 	 no AP.
Increasing amplitude: 	0.5074 MV/m: 	 no AP.
Increasing amplitude: 	0.5534 MV/m: 	 no AP.
Increasing amplitude: 	0.6035 MV/m: 	 no AP.
Increasing amplitude: 	0.6581 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 9.18 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	67.5503  V/m: 	 no AP.
Increasing amplitude: 	73.6641  V/m: 	 no AP.
Increasing amplitude: 	80.3313  V/m: 	 no AP.
Increasing amplitude: 	87.6019  V/m: 	 no AP.
Increasing amplitude: 	95.5306  V/m: 	 no AP.
Increasing amplitude: 	0.1042 kV/m: 	 no AP.
Increasing amplitude: 	0.1136 kV/m: 	 no AP.
Increasing amplitude: 	0.1239 kV/m: 	 no AP.
Increasing amplitude: 	0.1351 kV/m: 	 no AP.
Increasing amplitude: 	0.1473 kV/m: 	 no AP.
Increasing amplitude: 	0.1607 kV/m: 	 no AP.
Increasing amplitude: 	0.1752 kV/m: 	 no AP.
Increasing amplitude: 	0.1911 kV/m: 	 no AP.
Increasing amplitude: 	0.2084 kV/m: 	 no AP.
Increasing amplitude: 	0.2272 kV/m: 	 no AP.
Increasing amplitude: 	0.2478 kV/m: 	 no AP.
Increasing amplitude: 	0.2702 kV/m: 	 no AP.
Increasing amplitude: 	0.2947 kV/m: 	 no AP.
Increasing amplitude: 	0.3213 kV/m: 	 no AP.
Increasing amplitude: 	0.3504 kV/m: 	 no AP.
Increasing amplitude: 	0.3821 kV/m: 	 no AP.
Increasing amplitude: 	0.4167 kV/m: 	 no AP.
Increasing amplitude: 	0.4544 kV/m: 	 no AP.
Increasing amplitude: 	0.4956 kV/m: 	 no AP.
Increasing amplitude: 	0.5404 kV/m: 	 no AP.
Increasing amplitude: 	0.5893 kV/m: 	 no AP.
Increasing amplitude: 	0.6427 kV/m: 	 no AP.
Increasing amplitude: 	0.7008 kV/m: 	 no AP.
Increasing amplitude: 	0.7642 kV/m: 	 no AP.
Increasing amplitude: 	0.8334 kV/m: 	 no AP.
Increasing amplitude: 	0.9088 kV/m: 	 no AP.
Increasing amplitude: 	0.9911 kV/m: 	 no AP.
Increasing amplitude: 	1.0808 kV/m: 	 no AP.
Increasing amplitude: 	1.1786 kV/m: 	 no AP.
Increasing amplitude: 	1.2853 kV/m: 	 no AP.
Increasing amplitude: 	1.4016 kV/m: 	 no AP.
Increasing amplitude: 	1.5285 kV/m: 	 no AP.
Increasing amplitude: 	1.6668 kV/m: 	 no AP.
Increasing amplitude: 	1.8177 kV/m: 	 no AP.
Increasing amplitude: 	1.9822 kV/m: 	 no AP.
Increasing amplitude: 	2.1616 kV/m: 	 no AP.
Increasing amplitude: 	2.3573 kV/m: 	 no AP.
Increasing amplitude: 	2.5706 kV/m: 	 AP.
Lower bound: 2.3573 kV/m.   Upper bound: 2.5706 kV/m.   Search amplitude: 2.4616 kV/m: AP.
Lower bound: 2.3573 kV/m.   Upper bound: 2.4616 kV/m.   Search amplitude: 2.4089 kV/m: AP.
Lower bound: 2.3573 kV/m.   Upper bound: 2.4089 kV/m.   Search amplitude: 2.3829 kV/m: no AP.
Lower bound: 2.3829 kV/m.   Upper bound: 2.4089 kV/m.   Search amplitude: 2.3959 kV/m: AP.
Lower bound: 2.3829 kV/m.   Upper bound: 2.3959 kV/m.   Search amplitude: 2.3894 kV/m: AP.
Binary search ended. Threshold: 2.3894 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 38.24 min.
 
-----------------------------------------------------------
Total run time: 47.415 min.
Results saved in UF_BndA_HH/Results/result_443.mat.
