Model type: 	Bend axon, antidromic
Parameter ID:	317
Pulse duration in ms:	0.1400
Field orientation in degrees:	60.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	34.5493  V/m: 	 no AP.
Increasing amplitude: 	79.1439  V/m: 	 no AP.
Increasing amplitude: 	80.8770  V/m: 	 no AP.
Increasing amplitude: 	82.6479  V/m: 	 no AP.
Increasing amplitude: 	84.4577  V/m: 	 no AP.
Increasing amplitude: 	86.3071  V/m: 	 no AP.
Increasing amplitude: 	88.1969  V/m: 	 no AP.
Increasing amplitude: 	90.1282  V/m: 	 no AP.
Increasing amplitude: 	92.1018  V/m: 	 no AP.
Increasing amplitude: 	94.1185  V/m: 	 no AP.
Increasing amplitude: 	96.1795  V/m: 	 no AP.
Increasing amplitude: 	98.2855  V/m: 	 no AP.
Increasing amplitude: 	0.1004 kV/m: 	 no AP.
Increasing amplitude: 	0.1026 kV/m: 	 no AP.
Increasing amplitude: 	0.1049 kV/m: 	 no AP.
Increasing amplitude: 	0.1072 kV/m: 	 no AP.
Increasing amplitude: 	0.1095 kV/m: 	 no AP.
Increasing amplitude: 	0.1119 kV/m: 	 no AP.
Increasing amplitude: 	0.1144 kV/m: 	 no AP.
Increasing amplitude: 	0.1169 kV/m: 	 no AP.
Increasing amplitude: 	0.1194 kV/m: 	 no AP.
Increasing amplitude: 	0.1221 kV/m: 	 no AP.
Increasing amplitude: 	0.1247 kV/m: 	 no AP.
Increasing amplitude: 	0.1275 kV/m: 	 no AP.
Increasing amplitude: 	0.1303 kV/m: 	 no AP.
Increasing amplitude: 	0.1331 kV/m: 	 no AP.
Increasing amplitude: 	0.1360 kV/m: 	 no AP.
Increasing amplitude: 	0.1390 kV/m: 	 no AP.
Increasing amplitude: 	0.1420 kV/m: 	 no AP.
Increasing amplitude: 	0.1452 kV/m: 	 no AP.
Increasing amplitude: 	0.1483 kV/m: 	 no AP.
Increasing amplitude: 	0.1516 kV/m: 	 no AP.
Increasing amplitude: 	0.1549 kV/m: 	 no AP.
Increasing amplitude: 	0.1583 kV/m: 	 no AP.
Increasing amplitude: 	0.1618 kV/m: 	 no AP.
Increasing amplitude: 	0.1653 kV/m: 	 no AP.
Increasing amplitude: 	0.1689 kV/m: 	 no AP.
Increasing amplitude: 	0.1726 kV/m: 	 no AP.
Increasing amplitude: 	0.1764 kV/m: 	 no AP.
Increasing amplitude: 	0.1803 kV/m: 	 no AP.
Increasing amplitude: 	0.1842 kV/m: 	 no AP.
Increasing amplitude: 	0.1882 kV/m: 	 no AP.
Increasing amplitude: 	0.1924 kV/m: 	 no AP.
Increasing amplitude: 	0.1966 kV/m: 	 no AP.
Increasing amplitude: 	0.2009 kV/m: 	 no AP.
Increasing amplitude: 	0.2053 kV/m: 	 no AP.
Increasing amplitude: 	0.2098 kV/m: 	 no AP.
Increasing amplitude: 	0.2144 kV/m: 	 no AP.
Increasing amplitude: 	0.2191 kV/m: 	 no AP.
Increasing amplitude: 	0.2239 kV/m: 	 no AP.
Increasing amplitude: 	0.2288 kV/m: 	 no AP.
Increasing amplitude: 	0.2338 kV/m: 	 no AP.
Increasing amplitude: 	0.2389 kV/m: 	 no AP.
Increasing amplitude: 	0.2441 kV/m: 	 no AP.
Increasing amplitude: 	0.2495 kV/m: 	 no AP.
Increasing amplitude: 	0.2549 kV/m: 	 no AP.
Increasing amplitude: 	0.2605 kV/m: 	 no AP.
Increasing amplitude: 	0.2662 kV/m: 	 no AP.
Increasing amplitude: 	0.2720 kV/m: 	 AP.
Lower bound: 0.2662 kV/m.   Upper bound: 0.2720 kV/m.   Search amplitude: 0.2691 kV/m: AP.
Lower bound: 0.2662 kV/m.   Upper bound: 0.2691 kV/m.   Search amplitude: 0.2677 kV/m: no AP.
Lower bound: 0.2677 kV/m.   Upper bound: 0.2691 kV/m.   Search amplitude: 0.2684 kV/m: AP.
Binary search ended. Threshold: 0.2684 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 20.22 min.
 
-----------------------------------------------------------
Total run time: 21.967 min.
Results saved in UF_BndA_HH/Results/result_317.mat.
