Model type: 	Bend axon, antidromic
Parameter ID:	313
Pulse duration in ms:	0.1400
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	17.2747  V/m: 	 no AP.
Increasing amplitude: 	30.6798  V/m: 	 no AP.
Increasing amplitude: 	31.3516  V/m: 	 no AP.
Increasing amplitude: 	32.0382  V/m: 	 no AP.
Increasing amplitude: 	32.7397  V/m: 	 no AP.
Increasing amplitude: 	33.4566  V/m: 	 no AP.
Increasing amplitude: 	34.1892  V/m: 	 no AP.
Increasing amplitude: 	34.9379  V/m: 	 no AP.
Increasing amplitude: 	35.7029  V/m: 	 no AP.
Increasing amplitude: 	36.4847  V/m: 	 no AP.
Increasing amplitude: 	37.2836  V/m: 	 no AP.
Increasing amplitude: 	38.1000  V/m: 	 no AP.
Increasing amplitude: 	38.9343  V/m: 	 no AP.
Increasing amplitude: 	39.7868  V/m: 	 no AP.
Increasing amplitude: 	40.6581  V/m: 	 no AP.
Increasing amplitude: 	41.5484  V/m: 	 no AP.
Increasing amplitude: 	42.4581  V/m: 	 no AP.
Increasing amplitude: 	43.3879  V/m: 	 no AP.
Increasing amplitude: 	44.3379  V/m: 	 no AP.
Increasing amplitude: 	45.3088  V/m: 	 no AP.
Increasing amplitude: 	46.3009  V/m: 	 no AP.
Increasing amplitude: 	47.3148  V/m: 	 no AP.
Increasing amplitude: 	48.3508  V/m: 	 no AP.
Increasing amplitude: 	49.4096  V/m: 	 no AP.
Increasing amplitude: 	50.4915  V/m: 	 no AP.
Increasing amplitude: 	51.5971  V/m: 	 no AP.
Increasing amplitude: 	52.7270  V/m: 	 no AP.
Increasing amplitude: 	53.8815  V/m: 	 no AP.
Increasing amplitude: 	55.0614  V/m: 	 no AP.
Increasing amplitude: 	56.2671  V/m: 	 no AP.
Increasing amplitude: 	57.4992  V/m: 	 no AP.
Increasing amplitude: 	58.7582  V/m: 	 no AP.
Increasing amplitude: 	60.0449  V/m: 	 no AP.
Increasing amplitude: 	61.3597  V/m: 	 no AP.
Increasing amplitude: 	62.7033  V/m: 	 no AP.
Increasing amplitude: 	64.0763  V/m: 	 no AP.
Increasing amplitude: 	65.4794  V/m: 	 no AP.
Increasing amplitude: 	66.9132  V/m: 	 no AP.
Increasing amplitude: 	68.3784  V/m: 	 no AP.
Increasing amplitude: 	69.8757  V/m: 	 no AP.
Increasing amplitude: 	71.4058  V/m: 	 no AP.
Increasing amplitude: 	72.9694  V/m: 	 no AP.
Increasing amplitude: 	74.5672  V/m: 	 no AP.
Increasing amplitude: 	76.2000  V/m: 	 no AP.
Increasing amplitude: 	77.8686  V/m: 	 no AP.
Increasing amplitude: 	79.5737  V/m: 	 no AP.
Increasing amplitude: 	81.3161  V/m: 	 no AP.
Increasing amplitude: 	83.0967  V/m: 	 no AP.
Increasing amplitude: 	84.9163  V/m: 	 no AP.
Increasing amplitude: 	86.7757  V/m: 	 no AP.
Increasing amplitude: 	88.6758  V/m: 	 no AP.
Increasing amplitude: 	90.6176  V/m: 	 no AP.
Increasing amplitude: 	92.6019  V/m: 	 no AP.
Increasing amplitude: 	94.6296  V/m: 	 no AP.
Increasing amplitude: 	96.7017  V/m: 	 no AP.
Increasing amplitude: 	98.8192  V/m: 	 no AP.
Increasing amplitude: 	0.1010 kV/m: 	 no AP.
Increasing amplitude: 	0.1032 kV/m: 	 no AP.
Increasing amplitude: 	0.1055 kV/m: 	 no AP.
Increasing amplitude: 	0.1078 kV/m: 	 no AP.
Increasing amplitude: 	0.1101 kV/m: 	 no AP.
Increasing amplitude: 	0.1125 kV/m: 	 no AP.
Increasing amplitude: 	0.1150 kV/m: 	 no AP.
Increasing amplitude: 	0.1175 kV/m: 	 no AP.
Increasing amplitude: 	0.1201 kV/m: 	 no AP.
Increasing amplitude: 	0.1227 kV/m: 	 no AP.
Increasing amplitude: 	0.1254 kV/m: 	 no AP.
Increasing amplitude: 	0.1282 kV/m: 	 no AP.
Increasing amplitude: 	0.1310 kV/m: 	 no AP.
Increasing amplitude: 	0.1338 kV/m: 	 no AP.
Increasing amplitude: 	0.1368 kV/m: 	 no AP.
Increasing amplitude: 	0.1398 kV/m: 	 no AP.
Increasing amplitude: 	0.1428 kV/m: 	 no AP.
Increasing amplitude: 	0.1459 kV/m: 	 no AP.
Increasing amplitude: 	0.1491 kV/m: 	 no AP.
Increasing amplitude: 	0.1524 kV/m: 	 AP.
Lower bound: 0.1491 kV/m.   Upper bound: 0.1524 kV/m.   Search amplitude: 0.1508 kV/m: AP.
Lower bound: 0.1491 kV/m.   Upper bound: 0.1508 kV/m.   Search amplitude: 0.1499 kV/m: no AP.
Lower bound: 0.1499 kV/m.   Upper bound: 0.1508 kV/m.   Search amplitude: 0.1504 kV/m: no AP.
Binary search ended. Threshold: 0.1504 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 50.73 min.
 
-----------------------------------------------------------
Total run time: 53.908 min.
Results saved in UF_BndA_HH/Results/result_313.mat.
