Model type: 	Bend axon, antidromic
Parameter ID:	291
Pulse duration in ms:	0.1000
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	26.7217  V/m: 	 no AP.
Lower bound: 0.2332 kV/m.   Upper bound: 0.2357 kV/m.   Search amplitude: 0.2345 kV/m: no AP.
Lower bound: 0.2345 kV/m.   Upper bound: 0.2357 kV/m.   Search amplitude: 0.2351 kV/m: AP.
Binary search ended. Threshold: 0.2351 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 82.59 min.
 
-----------------------------------------------------------
Total run time: 85.975 min.
Results saved in UF_BndA_HH/Results/result_291.mat.
