Model type: 	Bend axon, antidromic
Parameter ID:	337
Pulse duration in ms:	0.2100
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	12.4188  V/m: 	 no AP.
Increasing amplitude: 	28.0658  V/m: 	 no AP.
Increasing amplitude: 	28.6803  V/m: 	 no AP.
Increasing amplitude: 	29.3083  V/m: 	 no AP.
Increasing amplitude: 	29.9501  V/m: 	 no AP.
Increasing amplitude: 	30.6059  V/m: 	 no AP.
Increasing amplitude: 	31.2761  V/m: 	 no AP.
Increasing amplitude: 	31.9610  V/m: 	 no AP.
Increasing amplitude: 	32.6608  V/m: 	 no AP.
Increasing amplitude: 	33.3760  V/m: 	 no AP.
Increasing amplitude: 	34.1069  V/m: 	 no AP.
Increasing amplitude: 	34.8537  V/m: 	 no AP.
Increasing amplitude: 	35.6169  V/m: 	 no AP.
Increasing amplitude: 	36.3968  V/m: 	 no AP.
Increasing amplitude: 	37.1938  V/m: 	 no AP.
Increasing amplitude: 	38.0082  V/m: 	 no AP.
Increasing amplitude: 	38.8405  V/m: 	 no AP.
Increasing amplitude: 	39.6910  V/m: 	 no AP.
Increasing amplitude: 	40.5601  V/m: 	 no AP.
Increasing amplitude: 	41.4483  V/m: 	 no AP.
Increasing amplitude: 	42.3559  V/m: 	 no AP.
Increasing amplitude: 	43.2833  V/m: 	 no AP.
Increasing amplitude: 	44.2311  V/m: 	 no AP.
Increasing amplitude: 	45.1997  V/m: 	 no AP.
Increasing amplitude: 	46.1894  V/m: 	 no AP.
Increasing amplitude: 	47.2008  V/m: 	 no AP.
Increasing amplitude: 	48.2344  V/m: 	 no AP.
Increasing amplitude: 	49.2906  V/m: 	 no AP.
Increasing amplitude: 	50.3699  V/m: 	 no AP.
Increasing amplitude: 	51.4729  V/m: 	 no AP.
Increasing amplitude: 	52.6000  V/m: 	 no AP.
Increasing amplitude: 	53.7517  V/m: 	 no AP.
Increasing amplitude: 	54.9288  V/m: 	 no AP.
Increasing amplitude: 	56.1315  V/m: 	 no AP.
Increasing amplitude: 	57.3607  V/m: 	 no AP.
Increasing amplitude: 	58.6167  V/m: 	 no AP.
Increasing amplitude: 	59.9002  V/m: 	 no AP.
Increasing amplitude: 	61.2119  V/m: 	 no AP.
Increasing amplitude: 	62.5522  V/m: 	 no AP.
Increasing amplitude: 	63.9220  V/m: 	 no AP.
Increasing amplitude: 	65.3217  V/m: 	 no AP.
Increasing amplitude: 	66.7520  V/m: 	 no AP.
Increasing amplitude: 	68.2137  V/m: 	 no AP.
Increasing amplitude: 	69.7074  V/m: 	 no AP.
Increasing amplitude: 	71.2338  V/m: 	 no AP.
Increasing amplitude: 	72.7936  V/m: 	 no AP.
Increasing amplitude: 	74.3876  V/m: 	 no AP.
Increasing amplitude: 	76.0165  V/m: 	 no AP.
Increasing amplitude: 	77.6810  V/m: 	 no AP.
Increasing amplitude: 	79.3820  V/m: 	 no AP.
Increasing amplitude: 	81.1202  V/m: 	 no AP.
Increasing amplitude: 	82.8965  V/m: 	 no AP.
Increasing amplitude: 	84.7117  V/m: 	 no AP.
Increasing amplitude: 	86.5667  V/m: 	 no AP.
Increasing amplitude: 	88.4622  V/m: 	 no AP.
Increasing amplitude: 	90.3993  V/m: 	 no AP.
Increasing amplitude: 	92.3788  V/m: 	 no AP.
Increasing amplitude: 	94.4016  V/m: 	 no AP.
Increasing amplitude: 	96.4688  V/m: 	 no AP.
Increasing amplitude: 	98.5811  V/m: 	 no AP.
Increasing amplitude: 	0.1007 kV/m: 	 no AP.
Increasing amplitude: 	0.1029 kV/m: 	 no AP.
Increasing amplitude: 	0.1052 kV/m: 	 AP.
Lower bound: 0.1029 kV/m.   Upper bound: 0.1052 kV/m.   Search amplitude: 0.1041 kV/m: AP.
Lower bound: 0.1029 kV/m.   Upper bound: 0.1041 kV/m.   Search amplitude: 0.1035 kV/m: no AP.
Lower bound: 0.1035 kV/m.   Upper bound: 0.1041 kV/m.   Search amplitude: 0.1038 kV/m: no AP.
Binary search ended. Threshold: 0.1038 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 114.88 min.
 
-----------------------------------------------------------
Total run time: 118.585 min.
Results saved in UF_BndA_HH/Results/result_337.mat.
