Model type: 	Bend axon, antidromic
Parameter ID:	431
Pulse duration in ms:	0.6800
Field orientation in degrees:	130.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	83.3952  V/m: 	 no AP.
Increasing amplitude: 	35.9049 kV/m: 	 no AP.
Increasing amplitude: 	39.1545 kV/m: 	 no AP.
Increasing amplitude: 	42.6983 kV/m: 	 no AP.
Increasing amplitude: 	46.5628 kV/m: 	 no AP.
Increasing amplitude: 	50.7771 kV/m: 	 no AP.
Increasing amplitude: 	55.3729 kV/m: 	 no AP.
Increasing amplitude: 	60.3845 kV/m: 	 no AP.
Increasing amplitude: 	65.8498 kV/m: 	 no AP.
Increasing amplitude: 	71.8097 kV/m: 	 no AP.
Increasing amplitude: 	78.3091 kV/m: 	 no AP.
Increasing amplitude: 	85.3966 kV/m: 	 no AP.
Increasing amplitude: 	93.1257 kV/m: 	 no AP.
Increasing amplitude: 	0.1016 MV/m: 	 no AP.
Increasing amplitude: 	0.1107 MV/m: 	 no AP.
Increasing amplitude: 	0.1208 MV/m: 	 no AP.
Increasing amplitude: 	0.1317 MV/m: 	 no AP.
Increasing amplitude: 	0.1436 MV/m: 	 no AP.
Increasing amplitude: 	0.1566 MV/m: 	 no AP.
Increasing amplitude: 	0.1708 MV/m: 	 no AP.
Increasing amplitude: 	0.1863 MV/m: 	 no AP.
Increasing amplitude: 	0.2031 MV/m: 	 no AP.
Increasing amplitude: 	0.2215 MV/m: 	 no AP.
Increasing amplitude: 	0.2415 MV/m: 	 no AP.
Increasing amplitude: 	0.2634 MV/m: 	 no AP.
Increasing amplitude: 	0.2872 MV/m: 	 no AP.
Increasing amplitude: 	0.3132 MV/m: 	 no AP.
Increasing amplitude: 	0.3416 MV/m: 	 no AP.
Increasing amplitude: 	0.3725 MV/m: 	 no AP.
Increasing amplitude: 	0.4062 MV/m: 	 no AP.
Increasing amplitude: 	0.4430 MV/m: 	 no AP.
Increasing amplitude: 	0.4831 MV/m: 	 no AP.
Increasing amplitude: 	0.5268 MV/m: 	 no AP.
Increasing amplitude: 	0.5745 MV/m: 	 no AP.
Increasing amplitude: 	0.6265 MV/m: 	 no AP.
Increasing amplitude: 	0.6832 MV/m: 	 no AP.
Increasing amplitude: 	0.7450 MV/m: 	 no AP.
Increasing amplitude: 	0.8124 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 9.01 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	83.3952  V/m: 	 no AP.
Increasing amplitude: 	90.9431  V/m: 	 no AP.
Increasing amplitude: 	99.1741  V/m: 	 no AP.
Increasing amplitude: 	0.1082 kV/m: 	 no AP.
Increasing amplitude: 	0.1179 kV/m: 	 no AP.
Increasing amplitude: 	0.1286 kV/m: 	 no AP.
Increasing amplitude: 	0.1403 kV/m: 	 no AP.
Increasing amplitude: 	0.1529 kV/m: 	 no AP.
Increasing amplitude: 	0.1668 kV/m: 	 no AP.
Increasing amplitude: 	0.1819 kV/m: 	 no AP.
Increasing amplitude: 	0.1983 kV/m: 	 no AP.
Increasing amplitude: 	0.2163 kV/m: 	 no AP.
Increasing amplitude: 	0.2359 kV/m: 	 no AP.
Increasing amplitude: 	0.2572 kV/m: 	 no AP.
Increasing amplitude: 	0.2805 kV/m: 	 no AP.
Increasing amplitude: 	0.3059 kV/m: 	 no AP.
Increasing amplitude: 	0.3336 kV/m: 	 no AP.
Increasing amplitude: 	0.3638 kV/m: 	 no AP.
Increasing amplitude: 	0.3967 kV/m: 	 no AP.
Increasing amplitude: 	0.4326 kV/m: 	 no AP.
Increasing amplitude: 	0.4718 kV/m: 	 no AP.
Increasing amplitude: 	0.5145 kV/m: 	 no AP.
Increasing amplitude: 	0.5610 kV/m: 	 no AP.
Increasing amplitude: 	0.6118 kV/m: 	 no AP.
Increasing amplitude: 	0.6672 kV/m: 	 no AP.
Increasing amplitude: 	0.7275 kV/m: 	 no AP.
Increasing amplitude: 	0.7934 kV/m: 	 no AP.
Increasing amplitude: 	0.8652 kV/m: 	 no AP.
Increasing amplitude: 	0.9435 kV/m: 	 no AP.
Increasing amplitude: 	1.0289 kV/m: 	 no AP.
Increasing amplitude: 	1.1220 kV/m: 	 no AP.
Increasing amplitude: 	1.2236 kV/m: 	 no AP.
Increasing amplitude: 	1.3343 kV/m: 	 no AP.
Increasing amplitude: 	1.4551 kV/m: 	 no AP.
Increasing amplitude: 	1.5868 kV/m: 	 no AP.
Increasing amplitude: 	1.7304 kV/m: 	 no AP.
Increasing amplitude: 	1.8870 kV/m: 	 no AP.
Increasing amplitude: 	2.0578 kV/m: 	 no AP.
Increasing amplitude: 	2.2441 kV/m: 	 AP.
Lower bound: 2.0578 kV/m.   Upper bound: 2.2441 kV/m.   Search amplitude: 2.1489 kV/m: no AP.
Lower bound: 2.1489 kV/m.   Upper bound: 2.2441 kV/m.   Search amplitude: 2.1960 kV/m: no AP.
Lower bound: 2.1960 kV/m.   Upper bound: 2.2441 kV/m.   Search amplitude: 2.2199 kV/m: AP.
Lower bound: 2.1960 kV/m.   Upper bound: 2.2199 kV/m.   Search amplitude: 2.2079 kV/m: no AP.
Lower bound: 2.2079 kV/m.   Upper bound: 2.2199 kV/m.   Search amplitude: 2.2139 kV/m: no AP.
Binary search ended. Threshold: 2.2139 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 33.37 min.
 
-----------------------------------------------------------
Total run time: 42.379 min.
Results saved in UF_BndA_HH/Results/result_431.mat.
