Model type: 	Bend axon, antidromic
Parameter ID:	365
Pulse duration in ms:	0.3100
Field orientation in degrees:	60.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	18.6700  V/m: 	 no AP.
Increasing amplitude: 	84.6155  V/m: 	 no AP.
Increasing amplitude: 	86.4683  V/m: 	 no AP.
Increasing amplitude: 	88.3617  V/m: 	 no AP.
Increasing amplitude: 	90.2966  V/m: 	 no AP.
Increasing amplitude: 	92.2739  V/m: 	 no AP.
Increasing amplitude: 	94.2944  V/m: 	 no AP.
Increasing amplitude: 	96.3592  V/m: 	 no AP.
Increasing amplitude: 	98.4692  V/m: 	 no AP.
Increasing amplitude: 	0.1006 kV/m: 	 no AP.
Increasing amplitude: 	0.1028 kV/m: 	 no AP.
Increasing amplitude: 	0.1051 kV/m: 	 no AP.
Increasing amplitude: 	0.1074 kV/m: 	 no AP.
Increasing amplitude: 	0.1097 kV/m: 	 no AP.
Increasing amplitude: 	0.1121 kV/m: 	 no AP.
Increasing amplitude: 	0.1146 kV/m: 	 no AP.
Increasing amplitude: 	0.1171 kV/m: 	 no AP.
Increasing amplitude: 	0.1197 kV/m: 	 no AP.
Increasing amplitude: 	0.1223 kV/m: 	 no AP.
Increasing amplitude: 	0.1250 kV/m: 	 no AP.
Increasing amplitude: 	0.1277 kV/m: 	 no AP.
Increasing amplitude: 	0.1305 kV/m: 	 no AP.
Increasing amplitude: 	0.1334 kV/m: 	 no AP.
Increasing amplitude: 	0.1363 kV/m: 	 AP.
Lower bound: 0.1334 kV/m.   Upper bound: 0.1363 kV/m.   Search amplitude: 0.1348 kV/m: AP.
Lower bound: 0.1334 kV/m.   Upper bound: 0.1348 kV/m.   Search amplitude: 0.1341 kV/m: no AP.
Lower bound: 0.1341 kV/m.   Upper bound: 0.1348 kV/m.   Search amplitude: 0.1344 kV/m: no AP.
Binary search ended. Threshold: 0.1344 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 30.58 min.
 
-----------------------------------------------------------
Total run time: 32.989 min.
Results saved in UF_BndA_HH/Results/result_365.mat.
