Model type: 	Bend axon, antidromic
Parameter ID:	217
Pulse duration in ms:	0.0310
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	69.0697  V/m: 	 no AP.
Increasing amplitude: 	0.4379 kV/m: 	 no AP.
Increasing amplitude: 	0.4475 kV/m: 	 no AP.
Increasing amplitude: 	0.4573 kV/m: 	 no AP.
Increasing amplitude: 	0.4673 kV/m: 	 no AP.
Increasing amplitude: 	0.4776 kV/m: 	 no AP.
Increasing amplitude: 	0.4880 kV/m: 	 no AP.
Increasing amplitude: 	0.4987 kV/m: 	 no AP.
Increasing amplitude: 	0.5096 kV/m: 	 no AP.
Increasing amplitude: 	0.5208 kV/m: 	 no AP.
Increasing amplitude: 	0.5322 kV/m: 	 no AP.
Increasing amplitude: 	0.5438 kV/m: 	 no AP.
Increasing amplitude: 	0.5558 kV/m: 	 no AP.
Increasing amplitude: 	0.5679 kV/m: 	 no AP.
Increasing amplitude: 	0.5804 kV/m: 	 no AP.
Increasing amplitude: 	0.5931 kV/m: 	 no AP.
Increasing amplitude: 	0.6061 kV/m: 	 no AP.
Increasing amplitude: 	0.6193 kV/m: 	 no AP.
Increasing amplitude: 	0.6329 kV/m: 	 no AP.
Increasing amplitude: 	0.6467 kV/m: 	 no AP.
Increasing amplitude: 	0.6609 kV/m: 	 AP.
Lower bound: 0.6467 kV/m.   Upper bound: 0.6609 kV/m.   Search amplitude: 0.6538 kV/m: AP.
Lower bound: 0.6467 kV/m.   Upper bound: 0.6538 kV/m.   Search amplitude: 0.6503 kV/m: no AP.
Lower bound: 0.6503 kV/m.   Upper bound: 0.6538 kV/m.   Search amplitude: 0.6520 kV/m: AP.
Binary search ended. Threshold: 0.6520 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 125.64 min.
 
-----------------------------------------------------------
Total run time: 130.142 min.
Results saved in UF_BndA_HH/Results/result_217.mat.
