Model type: 	Bend axon, antidromic
Parameter ID:	315
Pulse duration in ms:	0.1400
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	19.9470  V/m: 	 no AP.
Increasing amplitude: 	39.6927  V/m: 	 no AP.
Increasing amplitude: 	40.5618  V/m: 	 no AP.
Increasing amplitude: 	41.4500  V/m: 	 no AP.
Increasing amplitude: 	42.3576  V/m: 	 no AP.
Increasing amplitude: 	43.2852  V/m: 	 no AP.
Increasing amplitude: 	44.2330  V/m: 	 no AP.
Increasing amplitude: 	45.2016  V/m: 	 no AP.
Increasing amplitude: 	46.1913  V/m: 	 no AP.
Increasing amplitude: 	47.2028  V/m: 	 no AP.
Increasing amplitude: 	48.2364  V/m: 	 no AP.
Increasing amplitude: 	49.2926  V/m: 	 no AP.
Increasing amplitude: 	50.3720  V/m: 	 no AP.
Increasing amplitude: 	51.4750  V/m: 	 no AP.
Increasing amplitude: 	52.6022  V/m: 	 no AP.
Increasing amplitude: 	53.7540  V/m: 	 no AP.
Increasing amplitude: 	54.9311  V/m: 	 no AP.
Increasing amplitude: 	56.1339  V/m: 	 no AP.
Increasing amplitude: 	57.3631  V/m: 	 no AP.
Increasing amplitude: 	58.6192  V/m: 	 no AP.
Increasing amplitude: 	59.9028  V/m: 	 no AP.
Increasing amplitude: 	61.2145  V/m: 	 no AP.
Increasing amplitude: 	62.5549  V/m: 	 no AP.
Increasing amplitude: 	63.9247  V/m: 	 no AP.
Increasing amplitude: 	65.3244  V/m: 	 no AP.
Increasing amplitude: 	66.7548  V/m: 	 no AP.
Increasing amplitude: 	68.2166  V/m: 	 no AP.
Increasing amplitude: 	69.7103  V/m: 	 no AP.
Increasing amplitude: 	71.2368  V/m: 	 no AP.
Increasing amplitude: 	72.7967  V/m: 	 no AP.
Increasing amplitude: 	74.3907  V/m: 	 no AP.
Increasing amplitude: 	76.0197  V/m: 	 no AP.
Increasing amplitude: 	77.6843  V/m: 	 no AP.
Increasing amplitude: 	79.3853  V/m: 	 no AP.
Increasing amplitude: 	81.1236  V/m: 	 no AP.
Increasing amplitude: 	82.9000  V/m: 	 no AP.
Increasing amplitude: 	84.7153  V/m: 	 no AP.
Increasing amplitude: 	86.5703  V/m: 	 no AP.
Increasing amplitude: 	88.4660  V/m: 	 no AP.
Increasing amplitude: 	90.4031  V/m: 	 no AP.
Increasing amplitude: 	92.3827  V/m: 	 no AP.
Increasing amplitude: 	94.4056  V/m: 	 no AP.
Increasing amplitude: 	96.4728  V/m: 	 no AP.
Increasing amplitude: 	98.5853  V/m: 	 no AP.
Increasing amplitude: 	0.1007 kV/m: 	 no AP.
Increasing amplitude: 	0.1030 kV/m: 	 no AP.
Increasing amplitude: 	0.1052 kV/m: 	 no AP.
Increasing amplitude: 	0.1075 kV/m: 	 no AP.
Increasing amplitude: 	0.1099 kV/m: 	 no AP.
Increasing amplitude: 	0.1123 kV/m: 	 no AP.
Increasing amplitude: 	0.1147 kV/m: 	 no AP.
Increasing amplitude: 	0.1172 kV/m: 	 no AP.
Increasing amplitude: 	0.1198 kV/m: 	 no AP.
Increasing amplitude: 	0.1224 kV/m: 	 no AP.
Increasing amplitude: 	0.1251 kV/m: 	 no AP.
Increasing amplitude: 	0.1278 kV/m: 	 no AP.
Increasing amplitude: 	0.1306 kV/m: 	 no AP.
Increasing amplitude: 	0.1335 kV/m: 	 no AP.
Increasing amplitude: 	0.1364 kV/m: 	 no AP.
Increasing amplitude: 	0.1394 kV/m: 	 no AP.
Increasing amplitude: 	0.1425 kV/m: 	 no AP.
Increasing amplitude: 	0.1456 kV/m: 	 no AP.
Increasing amplitude: 	0.1488 kV/m: 	 no AP.
Increasing amplitude: 	0.1520 kV/m: 	 no AP.
Increasing amplitude: 	0.1554 kV/m: 	 no AP.
Increasing amplitude: 	0.1588 kV/m: 	 no AP.
Increasing amplitude: 	0.1622 kV/m: 	 no AP.
Increasing amplitude: 	0.1658 kV/m: 	 no AP.
Increasing amplitude: 	0.1694 kV/m: 	 no AP.
Increasing amplitude: 	0.1731 kV/m: 	 AP.
Lower bound: 0.1694 kV/m.   Upper bound: 0.1731 kV/m.   Search amplitude: 0.1713 kV/m: AP.
Lower bound: 0.1694 kV/m.   Upper bound: 0.1713 kV/m.   Search amplitude: 0.1704 kV/m: no AP.
Lower bound: 0.1704 kV/m.   Upper bound: 0.1713 kV/m.   Search amplitude: 0.1708 kV/m: no AP.
Binary search ended. Threshold: 0.1708 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 99.56 min.
 
-----------------------------------------------------------
Total run time: 103.119 min.
Results saved in UF_BndA_HH/Results/result_315.mat.
