Model type: 	Bend axon, antidromic
Parameter ID:	551
Pulse duration in ms:	4.5000
Field orientation in degrees:	130.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	66.0669  V/m: 	 no AP.
Increasing amplitude: 	31.0188 kV/m: 	 no AP.
Increasing amplitude: 	33.8262 kV/m: 	 no AP.
Increasing amplitude: 	36.8878 kV/m: 	 no AP.
Increasing amplitude: 	40.2264 kV/m: 	 no AP.
Increasing amplitude: 	43.8672 kV/m: 	 no AP.
Increasing amplitude: 	47.8375 kV/m: 	 no AP.
Increasing amplitude: 	52.1672 kV/m: 	 no AP.
Increasing amplitude: 	56.8887 kV/m: 	 no AP.
Increasing amplitude: 	62.0376 kV/m: 	 no AP.
Increasing amplitude: 	67.6525 kV/m: 	 no AP.
Increasing amplitude: 	73.7755 kV/m: 	 no AP.
Increasing amplitude: 	80.4528 kV/m: 	 no AP.
Increasing amplitude: 	87.7344 kV/m: 	 no AP.
Increasing amplitude: 	95.6750 kV/m: 	 no AP.
Increasing amplitude: 	0.1043 MV/m: 	 no AP.
Increasing amplitude: 	0.1138 MV/m: 	 no AP.
Increasing amplitude: 	0.1241 MV/m: 	 no AP.
Increasing amplitude: 	0.1353 MV/m: 	 no AP.
Increasing amplitude: 	0.1476 MV/m: 	 no AP.
Increasing amplitude: 	0.1609 MV/m: 	 no AP.
Increasing amplitude: 	0.1755 MV/m: 	 no AP.
Increasing amplitude: 	0.1914 MV/m: 	 no AP.
Increasing amplitude: 	0.2087 MV/m: 	 no AP.
Increasing amplitude: 	0.2276 MV/m: 	 no AP.
Increasing amplitude: 	0.2482 MV/m: 	 no AP.
Increasing amplitude: 	0.2706 MV/m: 	 no AP.
Increasing amplitude: 	0.2951 MV/m: 	 no AP.
Increasing amplitude: 	0.3218 MV/m: 	 no AP.
Increasing amplitude: 	0.3509 MV/m: 	 no AP.
Increasing amplitude: 	0.3827 MV/m: 	 no AP.
Increasing amplitude: 	0.4173 MV/m: 	 no AP.
Increasing amplitude: 	0.4551 MV/m: 	 no AP.
Increasing amplitude: 	0.4963 MV/m: 	 no AP.
Increasing amplitude: 	0.5412 MV/m: 	 no AP.
Increasing amplitude: 	0.5902 MV/m: 	 no AP.
Increasing amplitude: 	0.6436 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 12.42 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	66.0669  V/m: 	 no AP.
Increasing amplitude: 	72.0464  V/m: 	 no AP.
Increasing amplitude: 	78.5672  V/m: 	 no AP.
Increasing amplitude: 	85.6781  V/m: 	 no AP.
Increasing amplitude: 	93.4327  V/m: 	 no AP.
Increasing amplitude: 	0.1019 kV/m: 	 no AP.
Increasing amplitude: 	0.1111 kV/m: 	 no AP.
Increasing amplitude: 	0.1212 kV/m: 	 no AP.
Increasing amplitude: 	0.1321 kV/m: 	 no AP.
Increasing amplitude: 	0.1441 kV/m: 	 no AP.
Increasing amplitude: 	0.1571 kV/m: 	 no AP.
Increasing amplitude: 	0.1714 kV/m: 	 no AP.
Increasing amplitude: 	0.1869 kV/m: 	 no AP.
Increasing amplitude: 	0.2038 kV/m: 	 no AP.
Increasing amplitude: 	0.2222 kV/m: 	 no AP.
Increasing amplitude: 	0.2423 kV/m: 	 no AP.
Increasing amplitude: 	0.2643 kV/m: 	 no AP.
Increasing amplitude: 	0.2882 kV/m: 	 no AP.
Increasing amplitude: 	0.3143 kV/m: 	 no AP.
Increasing amplitude: 	0.3427 kV/m: 	 no AP.
Increasing amplitude: 	0.3737 kV/m: 	 no AP.
Increasing amplitude: 	0.4076 kV/m: 	 no AP.
Increasing amplitude: 	0.4444 kV/m: 	 no AP.
Increasing amplitude: 	0.4847 kV/m: 	 no AP.
Increasing amplitude: 	0.5285 kV/m: 	 no AP.
Increasing amplitude: 	0.5764 kV/m: 	 no AP.
Increasing amplitude: 	0.6285 kV/m: 	 no AP.
Increasing amplitude: 	0.6854 kV/m: 	 no AP.
Increasing amplitude: 	0.7475 kV/m: 	 no AP.
Increasing amplitude: 	0.8151 kV/m: 	 no AP.
Increasing amplitude: 	0.8889 kV/m: 	 no AP.
Increasing amplitude: 	0.9693 kV/m: 	 no AP.
Increasing amplitude: 	1.0571 kV/m: 	 no AP.
Increasing amplitude: 	1.1527 kV/m: 	 no AP.
Increasing amplitude: 	1.2571 kV/m: 	 no AP.
Increasing amplitude: 	1.3709 kV/m: 	 no AP.
Increasing amplitude: 	1.4949 kV/m: 	 no AP.
Increasing amplitude: 	1.6302 kV/m: 	 no AP.
Increasing amplitude: 	1.7778 kV/m: 	 no AP.
Increasing amplitude: 	1.9387 kV/m: 	 no AP.
Increasing amplitude: 	2.1141 kV/m: 	 no AP.
Increasing amplitude: 	2.3055 kV/m: 	 AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.3055 kV/m.   Search amplitude: 2.2077 kV/m: AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.2077 kV/m.   Search amplitude: 2.1604 kV/m: AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.1604 kV/m.   Search amplitude: 2.1372 kV/m: AP.
Lower bound: 2.1141 kV/m.   Upper bound: 2.1372 kV/m.   Search amplitude: 2.1256 kV/m: no AP.
Lower bound: 2.1256 kV/m.   Upper bound: 2.1372 kV/m.   Search amplitude: 2.1314 kV/m: no AP.
Binary search ended. Threshold: 2.1314 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 62.67 min.
 
-----------------------------------------------------------
Total run time: 75.099 min.
Results saved in UF_BndA_HH/Results/result_551.mat.
