Model type: 	Bend axon, antidromic
Parameter ID:	547
Pulse duration in ms:	4.5000
Field orientation in degrees:	115.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	60.8503  V/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 10.78 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	60.8503  V/m: 	 no AP.
Increasing amplitude: 	66.3577  V/m: 	 no AP.
Increasing amplitude: 	72.3636  V/m: 	 no AP.
Increasing amplitude: 	78.9131  V/m: 	 no AP.
Increasing amplitude: 	86.0553  V/m: 	 no AP.
Increasing amplitude: 	93.8440  V/m: 	 no AP.
Increasing amplitude: 	0.1023 kV/m: 	 no AP.
Increasing amplitude: 	0.1116 kV/m: 	 no AP.
Increasing amplitude: 	0.1217 kV/m: 	 no AP.
Increasing amplitude: 	0.1327 kV/m: 	 no AP.
Increasing amplitude: 	0.1447 kV/m: 	 no AP.
Increasing amplitude: 	0.1578 kV/m: 	 no AP.
Increasing amplitude: 	0.1721 kV/m: 	 no AP.
Increasing amplitude: 	0.1877 kV/m: 	 no AP.
Increasing amplitude: 	0.2047 kV/m: 	 no AP.
Increasing amplitude: 	0.2232 kV/m: 	 no AP.
Increasing amplitude: 	0.2434 kV/m: 	 no AP.
Increasing amplitude: 	0.2654 kV/m: 	 no AP.
Increasing amplitude: 	0.2895 kV/m: 	 no AP.
Increasing amplitude: 	0.3157 kV/m: 	 no AP.
Increasing amplitude: 	0.3442 kV/m: 	 no AP.
Increasing amplitude: 	0.3754 kV/m: 	 no AP.
Increasing amplitude: 	0.4094 kV/m: 	 no AP.
Increasing amplitude: 	0.4464 kV/m: 	 no AP.
Increasing amplitude: 	0.4868 kV/m: 	 no AP.
Increasing amplitude: 	0.5309 kV/m: 	 no AP.
Increasing amplitude: 	0.5789 kV/m: 	 no AP.
Increasing amplitude: 	0.6313 kV/m: 	 no AP.
Increasing amplitude: 	0.6884 kV/m: 	 no AP.
Increasing amplitude: 	0.7508 kV/m: 	 no AP.
Increasing amplitude: 	0.8187 kV/m: 	 no AP.
Increasing amplitude: 	0.8928 kV/m: 	 no AP.
Increasing amplitude: 	0.9736 kV/m: 	 no AP.
Increasing amplitude: 	1.0617 kV/m: 	 no AP.
Increasing amplitude: 	1.1578 kV/m: 	 no AP.
Increasing amplitude: 	1.2626 kV/m: 	 no AP.
Increasing amplitude: 	1.3769 kV/m: 	 no AP.
Increasing amplitude: 	1.5015 kV/m: 	 no AP.
Increasing amplitude: 	1.6374 kV/m: 	 no AP.
Increasing amplitude: 	1.7856 kV/m: 	 no AP.
Increasing amplitude: 	1.9472 kV/m: 	 no AP.
Increasing amplitude: 	2.1234 kV/m: 	 no AP.
Increasing amplitude: 	2.3156 kV/m: 	 AP.
Lower bound: 2.1234 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.2175 kV/m: no AP.
Lower bound: 2.2175 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.2660 kV/m: AP.
Lower bound: 2.2175 kV/m.   Upper bound: 2.2660 kV/m.   Search amplitude: 2.2416 kV/m: no AP.
Lower bound: 2.2416 kV/m.   Upper bound: 2.2660 kV/m.   Search amplitude: 2.2538 kV/m: no AP.
Lower bound: 2.2538 kV/m.   Upper bound: 2.2660 kV/m.   Search amplitude: 2.2599 kV/m: no AP.
Binary search ended. Threshold: 2.2599 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 40.68 min.
 
-----------------------------------------------------------
Total run time: 51.455 min.
Results saved in UF_BndA_HH/Results/result_547.mat.
