Model type: 	Bend axon, antidromic
Parameter ID:	266
Pulse duration in ms:	0.0680
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	33.9943  V/m: 	 no AP.
Increasing amplitude: 	83.7787  V/m: 	 no AP.
Increasing amplitude: 	85.6132  V/m: 	 no AP.
Increasing amplitude: 	87.4879  V/m: 	 no AP.
Increasing amplitude: 	89.4037  V/m: 	 no AP.
Increasing amplitude: 	91.3613  V/m: 	 no AP.
Increasing amplitude: 	93.3619  V/m: 	 no AP.
Increasing amplitude: 	95.4063  V/m: 	 no AP.
Increasing amplitude: 	97.4954  V/m: 	 no AP.
Increasing amplitude: 	99.6303  V/m: 	 no AP.
Increasing amplitude: 	0.1018 kV/m: 	 no AP.
Increasing amplitude: 	0.1040 kV/m: 	 no AP.
Increasing amplitude: 	0.1063 kV/m: 	 no AP.
Increasing amplitude: 	0.1086 kV/m: 	 no AP.
Increasing amplitude: 	0.1110 kV/m: 	 no AP.
Increasing amplitude: 	0.1135 kV/m: 	 no AP.
Increasing amplitude: 	0.1159 kV/m: 	 no AP.
Increasing amplitude: 	0.1185 kV/m: 	 no AP.
Increasing amplitude: 	0.1211 kV/m: 	 no AP.
Increasing amplitude: 	0.1237 kV/m: 	 no AP.
Increasing amplitude: 	0.1264 kV/m: 	 no AP.
Increasing amplitude: 	0.1292 kV/m: 	 no AP.
Increasing amplitude: 	0.1320 kV/m: 	 no AP.
Increasing amplitude: 	0.1349 kV/m: 	 no AP.
Increasing amplitude: 	0.1379 kV/m: 	 no AP.
Increasing amplitude: 	0.1409 kV/m: 	 no AP.
Increasing amplitude: 	0.1440 kV/m: 	 no AP.
Increasing amplitude: 	0.1471 kV/m: 	 no AP.
Increasing amplitude: 	0.1504 kV/m: 	 no AP.
Increasing amplitude: 	0.1537 kV/m: 	 no AP.
Increasing amplitude: 	0.1570 kV/m: 	 no AP.
Increasing amplitude: 	0.1605 kV/m: 	 no AP.
Increasing amplitude: 	0.1640 kV/m: 	 no AP.
Increasing amplitude: 	0.1676 kV/m: 	 no AP.
Increasing amplitude: 	0.1712 kV/m: 	 no AP.
Increasing amplitude: 	0.1750 kV/m: 	 no AP.
Increasing amplitude: 	0.1788 kV/m: 	 no AP.
Increasing amplitude: 	0.1827 kV/m: 	 no AP.
Increasing amplitude: 	0.1867 kV/m: 	 no AP.
Increasing amplitude: 	0.1908 kV/m: 	 no AP.
Increasing amplitude: 	0.1950 kV/m: 	 no AP.
Increasing amplitude: 	0.1993 kV/m: 	 no AP.
Increasing amplitude: 	0.2036 kV/m: 	 no AP.
Increasing amplitude: 	0.2081 kV/m: 	 no AP.
Increasing amplitude: 	0.2126 kV/m: 	 no AP.
Increasing amplitude: 	0.2173 kV/m: 	 no AP.
Increasing amplitude: 	0.2221 kV/m: 	 no AP.
Increasing amplitude: 	0.2269 kV/m: 	 no AP.
Increasing amplitude: 	0.2319 kV/m: 	 no AP.
Increasing amplitude: 	0.2370 kV/m: 	 no AP.
Increasing amplitude: 	0.2422 kV/m: 	 no AP.
Increasing amplitude: 	0.2475 kV/m: 	 no AP.
Increasing amplitude: 	0.2529 kV/m: 	 no AP.
Increasing amplitude: 	0.2584 kV/m: 	 no AP.
Increasing amplitude: 	0.2641 kV/m: 	 no AP.
Increasing amplitude: 	0.2698 kV/m: 	 no AP.
Increasing amplitude: 	0.2758 kV/m: 	 no AP.
Increasing amplitude: 	0.2818 kV/m: 	 no AP.
Increasing amplitude: 	0.2880 kV/m: 	 no AP.
Increasing amplitude: 	0.2943 kV/m: 	 no AP.
Increasing amplitude: 	0.3007 kV/m: 	 no AP.
Increasing amplitude: 	0.3073 kV/m: 	 no AP.
Increasing amplitude: 	0.3140 kV/m: 	 AP.
Lower bound: 0.3073 kV/m.   Upper bound: 0.3140 kV/m.   Search amplitude: 0.3106 kV/m: AP.
Lower bound: 0.3073 kV/m.   Upper bound: 0.3106 kV/m.   Search amplitude: 0.3090 kV/m: no AP.
Lower bound: 0.3090 kV/m.   Upper bound: 0.3106 kV/m.   Search amplitude: 0.3098 kV/m: AP.
Binary search ended. Threshold: 0.3098 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 101.67 min.
 
-----------------------------------------------------------
Total run time: 105.458 min.
Results saved in UF_BndA_HH/Results/result_266.mat.
