Model type: 	Bend axon, antidromic
Parameter ID:	294
Pulse duration in ms:	0.1000
Field orientation in degrees:	70.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	67.6617  V/m: 	 no AP.
Increasing amplitude: 	0.1983 kV/m: 	 no AP.
Increasing amplitude: 	0.2026 kV/m: 	 no AP.
Increasing amplitude: 	0.2071 kV/m: 	 no AP.
Increasing amplitude: 	0.2116 kV/m: 	 no AP.
Increasing amplitude: 	0.2163 kV/m: 	 no AP.
Increasing amplitude: 	0.2210 kV/m: 	 no AP.
Increasing amplitude: 	0.2258 kV/m: 	 no AP.
Increasing amplitude: 	0.2308 kV/m: 	 no AP.
Increasing amplitude: 	0.2358 kV/m: 	 no AP.
Increasing amplitude: 	0.2410 kV/m: 	 no AP.
Increasing amplitude: 	0.2463 kV/m: 	 no AP.
Increasing amplitude: 	0.2517 kV/m: 	 no AP.
Increasing amplitude: 	0.2572 kV/m: 	 no AP.
Increasing amplitude: 	0.2628 kV/m: 	 no AP.
Increasing amplitude: 	0.2686 kV/m: 	 no AP.
Increasing amplitude: 	0.2744 kV/m: 	 no AP.
Increasing amplitude: 	0.2804 kV/m: 	 no AP.
Increasing amplitude: 	0.2866 kV/m: 	 no AP.
Increasing amplitude: 	0.2929 kV/m: 	 no AP.
Increasing amplitude: 	0.2993 kV/m: 	 no AP.
Increasing amplitude: 	0.3058 kV/m: 	 no AP.
Increasing amplitude: 	0.3125 kV/m: 	 no AP.
Increasing amplitude: 	0.3194 kV/m: 	 no AP.
Increasing amplitude: 	0.3264 kV/m: 	 no AP.
Increasing amplitude: 	0.3335 kV/m: 	 no AP.
Increasing amplitude: 	0.3408 kV/m: 	 no AP.
Increasing amplitude: 	0.3483 kV/m: 	 no AP.
Increasing amplitude: 	0.3559 kV/m: 	 no AP.
Increasing amplitude: 	0.3637 kV/m: 	 no AP.
Increasing amplitude: 	0.3717 kV/m: 	 no AP.
Increasing amplitude: 	0.3798 kV/m: 	 no AP.
Increasing amplitude: 	0.3881 kV/m: 	 no AP.
Increasing amplitude: 	0.3966 kV/m: 	 no AP.
Increasing amplitude: 	0.4053 kV/m: 	 no AP.
Increasing amplitude: 	0.4142 kV/m: 	 no AP.
Increasing amplitude: 	0.4232 kV/m: 	 no AP.
Increasing amplitude: 	0.4325 kV/m: 	 no AP.
Increasing amplitude: 	0.4420 kV/m: 	 no AP.
Increasing amplitude: 	0.4516 kV/m: 	 no AP.
Increasing amplitude: 	0.4615 kV/m: 	 no AP.
Increasing amplitude: 	0.4716 kV/m: 	 no AP.
Increasing amplitude: 	0.4820 kV/m: 	 AP.
Lower bound: 0.4716 kV/m.   Upper bound: 0.4820 kV/m.   Search amplitude: 0.4768 kV/m: AP.
Lower bound: 0.4716 kV/m.   Upper bound: 0.4768 kV/m.   Search amplitude: 0.4742 kV/m: no AP.
Lower bound: 0.4742 kV/m.   Upper bound: 0.4768 kV/m.   Search amplitude: 0.4755 kV/m: AP.
Binary search ended. Threshold: 0.4755 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 81.15 min.
 
-----------------------------------------------------------
Total run time: 84.070 min.
Results saved in UF_BndA_HH/Results/result_294.mat.
