Model type: 	Bend axon, antidromic
Parameter ID:	517
Pulse duration in ms:	3.1000
Field orientation in degrees:	109.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	60.8957  V/m: 	 no AP.
Increasing amplitude: 	2.3174 kV/m: 	 no AP.
Increasing amplitude: 	2.5271 kV/m: 	 no AP.
Increasing amplitude: 	2.7558 kV/m: 	 no AP.
Increasing amplitude: 	3.0052 kV/m: 	 no AP.
Increasing amplitude: 	3.2772 kV/m: 	 no AP.
Increasing amplitude: 	3.5739 kV/m: 	 no AP.
Increasing amplitude: 	3.8973 kV/m: 	 no AP.
Increasing amplitude: 	4.2501 kV/m: 	 no AP.
Increasing amplitude: 	4.6347 kV/m: 	 no AP.
Increasing amplitude: 	5.0542 kV/m: 	 no AP.
Increasing amplitude: 	5.5116 kV/m: 	 no AP.
Increasing amplitude: 	6.0105 kV/m: 	 no AP.
Increasing amplitude: 	6.5545 kV/m: 	 no AP.
Increasing amplitude: 	7.1477 kV/m: 	 no AP.
Increasing amplitude: 	7.7946 kV/m: 	 no AP.
Increasing amplitude: 	8.5001 kV/m: 	 no AP.
Increasing amplitude: 	9.2694 kV/m: 	 no AP.
Increasing amplitude: 	10.1084 kV/m: 	 no AP.
Increasing amplitude: 	11.0233 kV/m: 	 no AP.
Increasing amplitude: 	12.0210 kV/m: 	 no AP.
Increasing amplitude: 	13.1090 kV/m: 	 no AP.
Increasing amplitude: 	14.2954 kV/m: 	 no AP.
Increasing amplitude: 	15.5893 kV/m: 	 no AP.
Increasing amplitude: 	17.0002 kV/m: 	 no AP.
Increasing amplitude: 	18.5389 kV/m: 	 no AP.
Increasing amplitude: 	20.2168 kV/m: 	 no AP.
Increasing amplitude: 	22.0466 kV/m: 	 no AP.
Increasing amplitude: 	24.0420 kV/m: 	 no AP.
Increasing amplitude: 	26.2180 kV/m: 	 no AP.
Increasing amplitude: 	28.5909 kV/m: 	 no AP.
Increasing amplitude: 	31.1786 kV/m: 	 no AP.
Increasing amplitude: 	34.0005 kV/m: 	 no AP.
Increasing amplitude: 	37.0778 kV/m: 	 no AP.
Increasing amplitude: 	40.4336 kV/m: 	 no AP.
Increasing amplitude: 	44.0932 kV/m: 	 no AP.
Increasing amplitude: 	48.0839 kV/m: 	 no AP.
Increasing amplitude: 	52.4359 kV/m: 	 no AP.
Increasing amplitude: 	57.1818 kV/m: 	 no AP.
Increasing amplitude: 	62.3572 kV/m: 	 no AP.
Increasing amplitude: 	68.0010 kV/m: 	 no AP.
Increasing amplitude: 	74.1556 kV/m: 	 no AP.
Increasing amplitude: 	80.8672 kV/m: 	 no AP.
Increasing amplitude: 	88.1863 kV/m: 	 no AP.
Increasing amplitude: 	96.1679 kV/m: 	 no AP.
Increasing amplitude: 	0.1049 MV/m: 	 no AP.
Increasing amplitude: 	0.1144 MV/m: 	 no AP.
Increasing amplitude: 	0.1247 MV/m: 	 no AP.
Increasing amplitude: 	0.1360 MV/m: 	 no AP.
Increasing amplitude: 	0.1483 MV/m: 	 no AP.
Increasing amplitude: 	0.1617 MV/m: 	 no AP.
Increasing amplitude: 	0.1764 MV/m: 	 no AP.
Increasing amplitude: 	0.1923 MV/m: 	 no AP.
Increasing amplitude: 	0.2097 MV/m: 	 no AP.
Increasing amplitude: 	0.2287 MV/m: 	 no AP.
Increasing amplitude: 	0.2494 MV/m: 	 no AP.
Increasing amplitude: 	0.2720 MV/m: 	 no AP.
Increasing amplitude: 	0.2966 MV/m: 	 no AP.
Increasing amplitude: 	0.3235 MV/m: 	 no AP.
Increasing amplitude: 	0.3527 MV/m: 	 no AP.
Increasing amplitude: 	0.3847 MV/m: 	 no AP.
Increasing amplitude: 	0.4195 MV/m: 	 no AP.
Increasing amplitude: 	0.4575 MV/m: 	 no AP.
Increasing amplitude: 	0.4989 MV/m: 	 no AP.
Increasing amplitude: 	0.5440 MV/m: 	 no AP.
Increasing amplitude: 	0.5932 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 14.19 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	60.8957  V/m: 	 no AP.
Increasing amplitude: 	66.4072  V/m: 	 no AP.
Increasing amplitude: 	72.4176  V/m: 	 no AP.
Increasing amplitude: 	78.9719  V/m: 	 no AP.
Increasing amplitude: 	86.1195  V/m: 	 no AP.
Increasing amplitude: 	93.9139  V/m: 	 no AP.
Increasing amplitude: 	0.1024 kV/m: 	 no AP.
Increasing amplitude: 	0.1117 kV/m: 	 no AP.
Increasing amplitude: 	0.1218 kV/m: 	 no AP.
Increasing amplitude: 	0.1328 kV/m: 	 no AP.
Increasing amplitude: 	0.1448 kV/m: 	 no AP.
Increasing amplitude: 	0.1579 kV/m: 	 no AP.
Increasing amplitude: 	0.1722 kV/m: 	 no AP.
Increasing amplitude: 	0.1878 kV/m: 	 no AP.
Increasing amplitude: 	0.2048 kV/m: 	 no AP.
Increasing amplitude: 	0.2234 kV/m: 	 no AP.
Increasing amplitude: 	0.2436 kV/m: 	 no AP.
Increasing amplitude: 	0.2656 kV/m: 	 no AP.
Increasing amplitude: 	0.2897 kV/m: 	 no AP.
Increasing amplitude: 	0.3159 kV/m: 	 no AP.
Increasing amplitude: 	0.3445 kV/m: 	 no AP.
Increasing amplitude: 	0.3757 kV/m: 	 no AP.
Increasing amplitude: 	0.4097 kV/m: 	 no AP.
Increasing amplitude: 	0.4467 kV/m: 	 no AP.
Increasing amplitude: 	0.4872 kV/m: 	 no AP.
Increasing amplitude: 	0.5313 kV/m: 	 no AP.
Increasing amplitude: 	0.5793 kV/m: 	 no AP.
Increasing amplitude: 	0.6318 kV/m: 	 no AP.
Increasing amplitude: 	0.6890 kV/m: 	 no AP.
Increasing amplitude: 	0.7513 kV/m: 	 no AP.
Increasing amplitude: 	0.8193 kV/m: 	 no AP.
Increasing amplitude: 	0.8935 kV/m: 	 no AP.
Increasing amplitude: 	0.9743 kV/m: 	 no AP.
Increasing amplitude: 	1.0625 kV/m: 	 no AP.
Increasing amplitude: 	1.1587 kV/m: 	 no AP.
Increasing amplitude: 	1.2636 kV/m: 	 no AP.
Increasing amplitude: 	1.3779 kV/m: 	 no AP.
Increasing amplitude: 	1.5026 kV/m: 	 no AP.
Increasing amplitude: 	1.6386 kV/m: 	 no AP.
Increasing amplitude: 	1.7869 kV/m: 	 no AP.
Increasing amplitude: 	1.9487 kV/m: 	 no AP.
Increasing amplitude: 	2.1250 kV/m: 	 no AP.
Increasing amplitude: 	2.3174 kV/m: 	 no AP.
Increasing amplitude: 	2.5271 kV/m: 	 AP.
Lower bound: 2.3174 kV/m.   Upper bound: 2.5271 kV/m.   Search amplitude: 2.4200 kV/m: AP.
Lower bound: 2.3174 kV/m.   Upper bound: 2.4200 kV/m.   Search amplitude: 2.3681 kV/m: AP.
Lower bound: 2.3174 kV/m.   Upper bound: 2.3681 kV/m.   Search amplitude: 2.3426 kV/m: no AP.
Lower bound: 2.3426 kV/m.   Upper bound: 2.3681 kV/m.   Search amplitude: 2.3553 kV/m: no AP.
Lower bound: 2.3553 kV/m.   Upper bound: 2.3681 kV/m.   Search amplitude: 2.3617 kV/m: no AP.
Binary search ended. Threshold: 2.3617 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 66.56 min.
 
-----------------------------------------------------------
Total run time: 80.755 min.
Results saved in UF_BndA_HH/Results/result_517.mat.
