Model type: 	Bend axon, antidromic
Parameter ID:	425
Pulse duration in ms:	0.6800
Field orientation in degrees:	113.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	76.8104  V/m: 	 no AP.
Increasing amplitude: 	1.5938 kV/m: 	 no AP.
Increasing amplitude: 	1.7380 kV/m: 	 no AP.
Increasing amplitude: 	1.8953 kV/m: 	 no AP.
Increasing amplitude: 	2.0669 kV/m: 	 no AP.
Increasing amplitude: 	2.2539 kV/m: 	 no AP.
Increasing amplitude: 	2.4579 kV/m: 	 no AP.
Increasing amplitude: 	2.6804 kV/m: 	 no AP.
Increasing amplitude: 	2.9230 kV/m: 	 no AP.
Increasing amplitude: 	3.1875 kV/m: 	 no AP.
Increasing amplitude: 	3.4760 kV/m: 	 no AP.
Increasing amplitude: 	3.7907 kV/m: 	 no AP.
Increasing amplitude: 	4.1337 kV/m: 	 no AP.
Increasing amplitude: 	4.5079 kV/m: 	 no AP.
Increasing amplitude: 	4.9159 kV/m: 	 no AP.
Increasing amplitude: 	5.3608 kV/m: 	 no AP.
Increasing amplitude: 	5.8460 kV/m: 	 no AP.
Increasing amplitude: 	6.3751 kV/m: 	 no AP.
Increasing amplitude: 	6.9521 kV/m: 	 no AP.
Increasing amplitude: 	7.5813 kV/m: 	 no AP.
Increasing amplitude: 	8.2675 kV/m: 	 no AP.
Increasing amplitude: 	9.0157 kV/m: 	 no AP.
Increasing amplitude: 	9.8317 kV/m: 	 no AP.
Increasing amplitude: 	10.7216 kV/m: 	 no AP.
Increasing amplitude: 	11.6920 kV/m: 	 no AP.
Increasing amplitude: 	12.7502 kV/m: 	 no AP.
Increasing amplitude: 	13.9042 kV/m: 	 no AP.
Increasing amplitude: 	15.1626 kV/m: 	 no AP.
Increasing amplitude: 	16.5349 kV/m: 	 no AP.
Increasing amplitude: 	18.0315 kV/m: 	 no AP.
Increasing amplitude: 	19.6635 kV/m: 	 no AP.
Increasing amplitude: 	21.4432 kV/m: 	 no AP.
Increasing amplitude: 	23.3839 kV/m: 	 no AP.
Increasing amplitude: 	25.5004 kV/m: 	 no AP.
Increasing amplitude: 	27.8083 kV/m: 	 no AP.
Increasing amplitude: 	30.3252 kV/m: 	 no AP.
Increasing amplitude: 	33.0699 kV/m: 	 no AP.
Increasing amplitude: 	36.0629 kV/m: 	 no AP.
Increasing amplitude: 	39.3269 kV/m: 	 no AP.
Increasing amplitude: 	42.8863 kV/m: 	 no AP.
Increasing amplitude: 	46.7679 kV/m: 	 no AP.
Increasing amplitude: 	51.0007 kV/m: 	 no AP.
Increasing amplitude: 	55.6167 kV/m: 	 no AP.
Increasing amplitude: 	60.6504 kV/m: 	 no AP.
Increasing amplitude: 	66.1397 kV/m: 	 no AP.
Increasing amplitude: 	72.1259 kV/m: 	 no AP.
Increasing amplitude: 	78.6538 kV/m: 	 no AP.
Increasing amplitude: 	85.7726 kV/m: 	 no AP.
Increasing amplitude: 	93.5357 kV/m: 	 no AP.
Increasing amplitude: 	0.1020 MV/m: 	 no AP.
Increasing amplitude: 	0.1112 MV/m: 	 no AP.
Increasing amplitude: 	0.1213 MV/m: 	 no AP.
Increasing amplitude: 	0.1323 MV/m: 	 no AP.
Increasing amplitude: 	0.1443 MV/m: 	 no AP.
Increasing amplitude: 	0.1573 MV/m: 	 no AP.
Increasing amplitude: 	0.1715 MV/m: 	 no AP.
Increasing amplitude: 	0.1871 MV/m: 	 no AP.
Increasing amplitude: 	0.2040 MV/m: 	 no AP.
Increasing amplitude: 	0.2225 MV/m: 	 no AP.
Increasing amplitude: 	0.2426 MV/m: 	 no AP.
Increasing amplitude: 	0.2646 MV/m: 	 no AP.
Increasing amplitude: 	0.2885 MV/m: 	 no AP.
Increasing amplitude: 	0.3146 MV/m: 	 no AP.
Increasing amplitude: 	0.3431 MV/m: 	 no AP.
Increasing amplitude: 	0.3741 MV/m: 	 no AP.
Increasing amplitude: 	0.4080 MV/m: 	 no AP.
Increasing amplitude: 	0.4449 MV/m: 	 no AP.
Increasing amplitude: 	0.4852 MV/m: 	 no AP.
Increasing amplitude: 	0.5291 MV/m: 	 no AP.
Increasing amplitude: 	0.5770 MV/m: 	 no AP.
Increasing amplitude: 	0.6292 MV/m: 	 no AP.
Increasing amplitude: 	0.6862 MV/m: 	 no AP.
Increasing amplitude: 	0.7483 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 11.08 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	76.8104  V/m: 	 no AP.
Increasing amplitude: 	83.7623  V/m: 	 no AP.
Increasing amplitude: 	91.3435  V/m: 	 no AP.
Increasing amplitude: 	99.6108  V/m: 	 no AP.
Increasing amplitude: 	0.1086 kV/m: 	 no AP.
Increasing amplitude: 	0.1185 kV/m: 	 no AP.
Increasing amplitude: 	0.1292 kV/m: 	 no AP.
Increasing amplitude: 	0.1409 kV/m: 	 no AP.
Increasing amplitude: 	0.1536 kV/m: 	 no AP.
Increasing amplitude: 	0.1675 kV/m: 	 no AP.
Increasing amplitude: 	0.1827 kV/m: 	 no AP.
Increasing amplitude: 	0.1992 kV/m: 	 no AP.
Increasing amplitude: 	0.2173 kV/m: 	 no AP.
Increasing amplitude: 	0.2369 kV/m: 	 no AP.
Increasing amplitude: 	0.2584 kV/m: 	 no AP.
Increasing amplitude: 	0.2817 kV/m: 	 no AP.
Increasing amplitude: 	0.3072 kV/m: 	 no AP.
Increasing amplitude: 	0.3350 kV/m: 	 no AP.
Increasing amplitude: 	0.3654 kV/m: 	 no AP.
Increasing amplitude: 	0.3984 kV/m: 	 no AP.
Increasing amplitude: 	0.4345 kV/m: 	 no AP.
Increasing amplitude: 	0.4738 kV/m: 	 no AP.
Increasing amplitude: 	0.5167 kV/m: 	 no AP.
Increasing amplitude: 	0.5635 kV/m: 	 no AP.
Increasing amplitude: 	0.6145 kV/m: 	 no AP.
Increasing amplitude: 	0.6701 kV/m: 	 no AP.
Increasing amplitude: 	0.7307 kV/m: 	 no AP.
Increasing amplitude: 	0.7969 kV/m: 	 no AP.
Increasing amplitude: 	0.8690 kV/m: 	 no AP.
Increasing amplitude: 	0.9477 kV/m: 	 no AP.
Increasing amplitude: 	1.0334 kV/m: 	 no AP.
Increasing amplitude: 	1.1270 kV/m: 	 no AP.
Increasing amplitude: 	1.2290 kV/m: 	 no AP.
Increasing amplitude: 	1.3402 kV/m: 	 no AP.
Increasing amplitude: 	1.4615 kV/m: 	 no AP.
Increasing amplitude: 	1.5938 kV/m: 	 no AP.
Increasing amplitude: 	1.7380 kV/m: 	 no AP.
Increasing amplitude: 	1.8953 kV/m: 	 no AP.
Increasing amplitude: 	2.0669 kV/m: 	 no AP.
Increasing amplitude: 	2.2539 kV/m: 	 no AP.
Increasing amplitude: 	2.4579 kV/m: 	 AP.
Lower bound: 2.2539 kV/m.   Upper bound: 2.4579 kV/m.   Search amplitude: 2.3537 kV/m: no AP.
Lower bound: 2.3537 kV/m.   Upper bound: 2.4579 kV/m.   Search amplitude: 2.4053 kV/m: AP.
Lower bound: 2.3537 kV/m.   Upper bound: 2.4053 kV/m.   Search amplitude: 2.3794 kV/m: no AP.
Lower bound: 2.3794 kV/m.   Upper bound: 2.4053 kV/m.   Search amplitude: 2.3923 kV/m: AP.
Lower bound: 2.3794 kV/m.   Upper bound: 2.3923 kV/m.   Search amplitude: 2.3858 kV/m: AP.
Binary search ended. Threshold: 2.3858 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 41.44 min.
 
-----------------------------------------------------------
Total run time: 52.524 min.
Results saved in UF_BndA_HH/Results/result_425.mat.
