Model type: 	Bend axon, antidromic
Parameter ID:	468
Pulse duration in ms:	1.4000
Field orientation in degrees:	108.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	63.3424  V/m: 	 no AP.
Increasing amplitude: 	0.1415 MV/m: 	 no AP.
Increasing amplitude: 	0.1543 MV/m: 	 no AP.
Increasing amplitude: 	0.1682 MV/m: 	 no AP.
Increasing amplitude: 	0.1835 MV/m: 	 no AP.
Increasing amplitude: 	0.2001 MV/m: 	 no AP.
Increasing amplitude: 	0.2182 MV/m: 	 no AP.
Increasing amplitude: 	0.2379 MV/m: 	 no AP.
Increasing amplitude: 	0.2595 MV/m: 	 no AP.
Increasing amplitude: 	0.2829 MV/m: 	 no AP.
Increasing amplitude: 	0.3085 MV/m: 	 no AP.
Increasing amplitude: 	0.3365 MV/m: 	 no AP.
Increasing amplitude: 	0.3669 MV/m: 	 no AP.
Increasing amplitude: 	0.4001 MV/m: 	 no AP.
Increasing amplitude: 	0.4363 MV/m: 	 no AP.
Increasing amplitude: 	0.4758 MV/m: 	 no AP.
Increasing amplitude: 	0.5189 MV/m: 	 no AP.
Increasing amplitude: 	0.5659 MV/m: 	 no AP.
Increasing amplitude: 	0.6171 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 11.10 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	63.3424  V/m: 	 no AP.
Increasing amplitude: 	69.0754  V/m: 	 no AP.
Increasing amplitude: 	75.3272  V/m: 	 no AP.
Increasing amplitude: 	82.1449  V/m: 	 no AP.
Increasing amplitude: 	89.5797  V/m: 	 no AP.
Increasing amplitude: 	97.6874  V/m: 	 no AP.
Increasing amplitude: 	0.1065 kV/m: 	 no AP.
Increasing amplitude: 	0.1162 kV/m: 	 no AP.
Increasing amplitude: 	0.1267 kV/m: 	 no AP.
Increasing amplitude: 	0.1382 kV/m: 	 no AP.
Increasing amplitude: 	0.1507 kV/m: 	 no AP.
Increasing amplitude: 	0.1643 kV/m: 	 no AP.
Increasing amplitude: 	0.1792 kV/m: 	 no AP.
Increasing amplitude: 	0.1954 kV/m: 	 no AP.
Increasing amplitude: 	0.2131 kV/m: 	 no AP.
Increasing amplitude: 	0.2323 kV/m: 	 no AP.
Increasing amplitude: 	0.2534 kV/m: 	 no AP.
Increasing amplitude: 	0.2763 kV/m: 	 no AP.
Increasing amplitude: 	0.3013 kV/m: 	 no AP.
Increasing amplitude: 	0.3286 kV/m: 	 no AP.
Increasing amplitude: 	0.3583 kV/m: 	 no AP.
Increasing amplitude: 	0.3907 kV/m: 	 no AP.
Increasing amplitude: 	0.4261 kV/m: 	 no AP.
Increasing amplitude: 	0.4647 kV/m: 	 no AP.
Increasing amplitude: 	0.5067 kV/m: 	 no AP.
Increasing amplitude: 	0.5526 kV/m: 	 no AP.
Increasing amplitude: 	0.6026 kV/m: 	 no AP.
Increasing amplitude: 	0.6572 kV/m: 	 no AP.
Increasing amplitude: 	0.7166 kV/m: 	 no AP.
Increasing amplitude: 	0.7815 kV/m: 	 no AP.
Increasing amplitude: 	0.8522 kV/m: 	 no AP.
Increasing amplitude: 	0.9294 kV/m: 	 no AP.
Increasing amplitude: 	1.0135 kV/m: 	 no AP.
Increasing amplitude: 	1.1052 kV/m: 	 no AP.
Increasing amplitude: 	1.2052 kV/m: 	 no AP.
Increasing amplitude: 	1.3143 kV/m: 	 no AP.
Increasing amplitude: 	1.4333 kV/m: 	 no AP.
Increasing amplitude: 	1.5630 kV/m: 	 no AP.
Increasing amplitude: 	1.7045 kV/m: 	 no AP.
Increasing amplitude: 	1.8587 kV/m: 	 no AP.
Increasing amplitude: 	2.0270 kV/m: 	 no AP.
Increasing amplitude: 	2.2104 kV/m: 	 no AP.
Increasing amplitude: 	2.4105 kV/m: 	 AP.
Lower bound: 2.2104 kV/m.   Upper bound: 2.4105 kV/m.   Search amplitude: 2.3083 kV/m: no AP.
Lower bound: 2.3083 kV/m.   Upper bound: 2.4105 kV/m.   Search amplitude: 2.3588 kV/m: no AP.
Lower bound: 2.3588 kV/m.   Upper bound: 2.4105 kV/m.   Search amplitude: 2.3845 kV/m: no AP.
Lower bound: 2.3845 kV/m.   Upper bound: 2.4105 kV/m.   Search amplitude: 2.3975 kV/m: AP.
Lower bound: 2.3845 kV/m.   Upper bound: 2.3975 kV/m.   Search amplitude: 2.3910 kV/m: AP.
Binary search ended. Threshold: 2.3910 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 53.09 min.
 
-----------------------------------------------------------
Total run time: 64.187 min.
Results saved in UF_BndA_HH/Results/result_468.mat.
