Model type: 	Bend axon, antidromic
Parameter ID:	290
Pulse duration in ms:	0.1000
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	23.9580  V/m: 	 no AP.
Increasing amplitude: 	0.1981 kV/m: 	 no AP.
Increasing amplitude: 	0.2024 kV/m: 	 no AP.
Increasing amplitude: 	0.2068 kV/m: 	 no AP.
Increasing amplitude: 	0.2114 kV/m: 	 no AP.
Increasing amplitude: 	0.2160 kV/m: 	 AP.
Lower bound: 0.2114 kV/m.   Upper bound: 0.2160 kV/m.   Search amplitude: 0.2137 kV/m: AP.
Lower bound: 0.2114 kV/m.   Upper bound: 0.2137 kV/m.   Search amplitude: 0.2125 kV/m: no AP.
Lower bound: 0.2125 kV/m.   Upper bound: 0.2137 kV/m.   Search amplitude: 0.2131 kV/m: no AP.
Binary search ended. Threshold: 0.2131 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 81.96 min.
 
-----------------------------------------------------------
Total run time: 85.285 min.
Results saved in UF_BndA_HH/Results/result_290.mat.
