Model type: 	Bend axon, antidromic
Parameter ID:	219
Pulse duration in ms:	0.0310
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	79.7548  V/m: 	 no AP.
Lower bound: 0.7345 kV/m.   Upper bound: 0.7425 kV/m.   Search amplitude: 0.7385 kV/m: no AP.
Lower bound: 0.7385 kV/m.   Upper bound: 0.7425 kV/m.   Search amplitude: 0.7405 kV/m: AP.
Binary search ended. Threshold: 0.7405 kV/m.
 
Run time for search: 3.85 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	80.4337  V/m: 	 no AP.
Increasing amplitude: 	82.1949  V/m: 	 no AP.
Increasing amplitude: 	83.9948  V/m: 	 no AP.
Increasing amplitude: 	85.8340  V/m: 	 no AP.
Increasing amplitude: 	87.7135  V/m: 	 no AP.
Increasing amplitude: 	89.6342  V/m: 	 no AP.
Increasing amplitude: 	91.5969  V/m: 	 no AP.
Increasing amplitude: 	93.6027  V/m: 	 no AP.
Increasing amplitude: 	95.6523  V/m: 	 no AP.
Increasing amplitude: 	97.7468  V/m: 	 no AP.
Increasing amplitude: 	99.8872  V/m: 	 no AP.
Increasing amplitude: 	0.1021 kV/m: 	 no AP.
Increasing amplitude: 	0.1043 kV/m: 	 no AP.
Increasing amplitude: 	0.1066 kV/m: 	 no AP.
Increasing amplitude: 	0.1089 kV/m: 	 no AP.
Increasing amplitude: 	0.1113 kV/m: 	 no AP.
Increasing amplitude: 	0.1138 kV/m: 	 no AP.
Increasing amplitude: 	0.1162 kV/m: 	 no AP.
Increasing amplitude: 	0.1188 kV/m: 	 no AP.
Increasing amplitude: 	0.1214 kV/m: 	 no AP.
Increasing amplitude: 	0.1240 kV/m: 	 no AP.
Increasing amplitude: 	0.1268 kV/m: 	 no AP.
Increasing amplitude: 	0.1295 kV/m: 	 no AP.
Increasing amplitude: 	0.1324 kV/m: 	 no AP.
Increasing amplitude: 	0.1353 kV/m: 	 no AP.
Increasing amplitude: 	0.1382 kV/m: 	 no AP.
Increasing amplitude: 	0.1413 kV/m: 	 no AP.
Increasing amplitude: 	0.1444 kV/m: 	 no AP.
Increasing amplitude: 	0.1475 kV/m: 	 no AP.
Increasing amplitude: 	0.1507 kV/m: 	 no AP.
Increasing amplitude: 	0.1540 kV/m: 	 no AP.
Increasing amplitude: 	0.1574 kV/m: 	 no AP.
Increasing amplitude: 	0.1609 kV/m: 	 no AP.
Increasing amplitude: 	0.1644 kV/m: 	 no AP.
Increasing amplitude: 	0.1680 kV/m: 	 no AP.
Increasing amplitude: 	0.1717 kV/m: 	 no AP.
Increasing amplitude: 	0.1754 kV/m: 	 no AP.
Increasing amplitude: 	0.1793 kV/m: 	 no AP.
Increasing amplitude: 	0.1832 kV/m: 	 no AP.
Increasing amplitude: 	0.1872 kV/m: 	 no AP.
Increasing amplitude: 	0.1913 kV/m: 	 no AP.
Increasing amplitude: 	0.1955 kV/m: 	 no AP.
Increasing amplitude: 	0.1998 kV/m: 	 no AP.
Increasing amplitude: 	0.2041 kV/m: 	 no AP.
Increasing amplitude: 	0.2086 kV/m: 	 no AP.
Increasing amplitude: 	0.2132 kV/m: 	 no AP.
Increasing amplitude: 	0.2179 kV/m: 	 no AP.
Increasing amplitude: 	0.2226 kV/m: 	 no AP.
Increasing amplitude: 	0.2275 kV/m: 	 no AP.
Increasing amplitude: 	0.2325 kV/m: 	 no AP.
Increasing amplitude: 	0.2376 kV/m: 	 no AP.
Increasing amplitude: 	0.2428 kV/m: 	 no AP.
Increasing amplitude: 	0.2481 kV/m: 	 no AP.
Increasing amplitude: 	0.2535 kV/m: 	 no AP.
Increasing amplitude: 	0.2591 kV/m: 	 no AP.
Increasing amplitude: 	0.2647 kV/m: 	 no AP.
Increasing amplitude: 	0.2705 kV/m: 	 no AP.
Increasing amplitude: 	0.2765 kV/m: 	 no AP.
Increasing amplitude: 	0.2825 kV/m: 	 no AP.
Increasing amplitude: 	0.2887 kV/m: 	 no AP.
Increasing amplitude: 	0.2950 kV/m: 	 no AP.
Increasing amplitude: 	0.3015 kV/m: 	 no AP.
Increasing amplitude: 	0.3081 kV/m: 	 no AP.
Increasing amplitude: 	0.3148 kV/m: 	 no AP.
Increasing amplitude: 	0.3217 kV/m: 	 no AP.
Increasing amplitude: 	0.3288 kV/m: 	 no AP.
Increasing amplitude: 	0.3360 kV/m: 	 no AP.
Increasing amplitude: 	0.3433 kV/m: 	 no AP.
Increasing amplitude: 	0.3509 kV/m: 	 no AP.
Increasing amplitude: 	0.3585 kV/m: 	 no AP.
Increasing amplitude: 	0.3664 kV/m: 	 no AP.
Increasing amplitude: 	0.3744 kV/m: 	 no AP.
Increasing amplitude: 	0.3826 kV/m: 	 no AP.
Increasing amplitude: 	0.3910 kV/m: 	 no AP.
Increasing amplitude: 	0.3995 kV/m: 	 no AP.
Increasing amplitude: 	0.4083 kV/m: 	 no AP.
Increasing amplitude: 	0.4172 kV/m: 	 no AP.
Increasing amplitude: 	0.4264 kV/m: 	 no AP.
Increasing amplitude: 	0.4357 kV/m: 	 no AP.
Increasing amplitude: 	0.4453 kV/m: 	 no AP.
Increasing amplitude: 	0.4550 kV/m: 	 no AP.
Increasing amplitude: 	0.4650 kV/m: 	 no AP.
Increasing amplitude: 	0.4751 kV/m: 	 no AP.
Increasing amplitude: 	0.4856 kV/m: 	 no AP.
Increasing amplitude: 	0.4962 kV/m: 	 no AP.
Increasing amplitude: 	0.5070 kV/m: 	 no AP.
Increasing amplitude: 	0.5182 kV/m: 	 no AP.
Increasing amplitude: 	0.5295 kV/m: 	 no AP.
Increasing amplitude: 	0.5411 kV/m: 	 no AP.
Increasing amplitude: 	0.5529 kV/m: 	 no AP.
Increasing amplitude: 	0.5650 kV/m: 	 no AP.
Increasing amplitude: 	0.5774 kV/m: 	 no AP.
Increasing amplitude: 	0.5901 kV/m: 	 no AP.
Increasing amplitude: 	0.6030 kV/m: 	 no AP.
Increasing amplitude: 	0.6162 kV/m: 	 no AP.
Increasing amplitude: 	0.6297 kV/m: 	 no AP.
Increasing amplitude: 	0.6435 kV/m: 	 no AP.
Increasing amplitude: 	0.6576 kV/m: 	 no AP.
Increasing amplitude: 	0.6720 kV/m: 	 no AP.
Increasing amplitude: 	0.6867 kV/m: 	 no AP.
Increasing amplitude: 	0.7017 kV/m: 	 no AP.
Increasing amplitude: 	0.7171 kV/m: 	 no AP.
Increasing amplitude: 	0.7328 kV/m: 	 no AP.
Increasing amplitude: 	0.7488 kV/m: 	 AP.
Lower bound: 0.7328 kV/m.   Upper bound: 0.7488 kV/m.   Search amplitude: 0.7408 kV/m: AP.
Lower bound: 0.7328 kV/m.   Upper bound: 0.7408 kV/m.   Search amplitude: 0.7368 kV/m: no AP.
Lower bound: 0.7368 kV/m.   Upper bound: 0.7408 kV/m.   Search amplitude: 0.7388 kV/m: AP.
Binary search ended. Threshold: 0.7388 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 116.99 min.
 
-----------------------------------------------------------
Total run time: 120.846 min.
Results saved in UF_BndA_HH/Results/result_219.mat.
