Model type: 	Bend axon, antidromic
Parameter ID:	499
Pulse duration in ms:	2.1000
Field orientation in degrees:	115.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	61.3276  V/m: 	 no AP.
Increasing amplitude: 	1.7996 kV/m: 	 no AP.
Increasing amplitude: 	1.9625 kV/m: 	 no AP.
Increasing amplitude: 	2.1401 kV/m: 	 no AP.
Increasing amplitude: 	2.3338 kV/m: 	 no AP.
Increasing amplitude: 	2.5450 kV/m: 	 no AP.
Increasing amplitude: 	2.7754 kV/m: 	 no AP.
Increasing amplitude: 	3.0266 kV/m: 	 no AP.
Increasing amplitude: 	3.3005 kV/m: 	 no AP.
Increasing amplitude: 	3.5992 kV/m: 	 no AP.
Increasing amplitude: 	3.9250 kV/m: 	 no AP.
Increasing amplitude: 	4.2802 kV/m: 	 no AP.
Increasing amplitude: 	4.6676 kV/m: 	 no AP.
Increasing amplitude: 	5.0901 kV/m: 	 no AP.
Increasing amplitude: 	5.5507 kV/m: 	 no AP.
Increasing amplitude: 	6.0531 kV/m: 	 no AP.
Increasing amplitude: 	6.6010 kV/m: 	 no AP.
Increasing amplitude: 	7.1984 kV/m: 	 no AP.
Increasing amplitude: 	7.8499 kV/m: 	 no AP.
Increasing amplitude: 	8.5604 kV/m: 	 no AP.
Increasing amplitude: 	9.3352 kV/m: 	 no AP.
Increasing amplitude: 	10.1801 kV/m: 	 no AP.
Increasing amplitude: 	11.1015 kV/m: 	 no AP.
Increasing amplitude: 	12.1062 kV/m: 	 no AP.
Increasing amplitude: 	13.2020 kV/m: 	 no AP.
Increasing amplitude: 	14.3968 kV/m: 	 no AP.
Increasing amplitude: 	15.6999 kV/m: 	 no AP.
Increasing amplitude: 	17.1208 kV/m: 	 no AP.
Increasing amplitude: 	18.6704 kV/m: 	 no AP.
Increasing amplitude: 	20.3602 kV/m: 	 no AP.
Increasing amplitude: 	22.2030 kV/m: 	 no AP.
Increasing amplitude: 	24.2125 kV/m: 	 no AP.
Increasing amplitude: 	26.4039 kV/m: 	 no AP.
Increasing amplitude: 	28.7937 kV/m: 	 no AP.
Increasing amplitude: 	31.3997 kV/m: 	 no AP.
Increasing amplitude: 	34.2416 kV/m: 	 no AP.
Increasing amplitude: 	37.3408 kV/m: 	 no AP.
Increasing amplitude: 	40.7204 kV/m: 	 no AP.
Increasing amplitude: 	44.4059 kV/m: 	 no AP.
Increasing amplitude: 	48.4250 kV/m: 	 no AP.
Increasing amplitude: 	52.8078 kV/m: 	 no AP.
Increasing amplitude: 	57.5873 kV/m: 	 no AP.
Increasing amplitude: 	62.7994 kV/m: 	 no AP.
Increasing amplitude: 	68.4833 kV/m: 	 no AP.
Increasing amplitude: 	74.6815 kV/m: 	 no AP.
Increasing amplitude: 	81.4408 kV/m: 	 no AP.
Increasing amplitude: 	88.8118 kV/m: 	 no AP.
Increasing amplitude: 	96.8500 kV/m: 	 no AP.
Increasing amplitude: 	0.1056 MV/m: 	 no AP.
Increasing amplitude: 	0.1152 MV/m: 	 no AP.
Increasing amplitude: 	0.1256 MV/m: 	 no AP.
Increasing amplitude: 	0.1370 MV/m: 	 no AP.
Increasing amplitude: 	0.1494 MV/m: 	 no AP.
Increasing amplitude: 	0.1629 MV/m: 	 no AP.
Increasing amplitude: 	0.1776 MV/m: 	 no AP.
Increasing amplitude: 	0.1937 MV/m: 	 no AP.
Increasing amplitude: 	0.2112 MV/m: 	 no AP.
Increasing amplitude: 	0.2303 MV/m: 	 no AP.
Increasing amplitude: 	0.2512 MV/m: 	 no AP.
Increasing amplitude: 	0.2739 MV/m: 	 no AP.
Increasing amplitude: 	0.2987 MV/m: 	 no AP.
Increasing amplitude: 	0.3258 MV/m: 	 no AP.
Increasing amplitude: 	0.3552 MV/m: 	 no AP.
Increasing amplitude: 	0.3874 MV/m: 	 no AP.
Increasing amplitude: 	0.4225 MV/m: 	 no AP.
Increasing amplitude: 	0.4607 MV/m: 	 no AP.
Increasing amplitude: 	0.5024 MV/m: 	 no AP.
Increasing amplitude: 	0.5479 MV/m: 	 no AP.
Increasing amplitude: 	0.5975 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 14.11 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	61.3276  V/m: 	 no AP.
Increasing amplitude: 	66.8782  V/m: 	 no AP.
Increasing amplitude: 	72.9312  V/m: 	 no AP.
Increasing amplitude: 	79.5320  V/m: 	 no AP.
Increasing amplitude: 	86.7303  V/m: 	 no AP.
Increasing amplitude: 	94.5801  V/m: 	 no AP.
Increasing amplitude: 	0.1031 kV/m: 	 no AP.
Increasing amplitude: 	0.1125 kV/m: 	 no AP.
Increasing amplitude: 	0.1227 kV/m: 	 no AP.
Increasing amplitude: 	0.1338 kV/m: 	 no AP.
Increasing amplitude: 	0.1459 kV/m: 	 no AP.
Increasing amplitude: 	0.1591 kV/m: 	 no AP.
Increasing amplitude: 	0.1735 kV/m: 	 no AP.
Increasing amplitude: 	0.1892 kV/m: 	 no AP.
Increasing amplitude: 	0.2063 kV/m: 	 no AP.
Increasing amplitude: 	0.2250 kV/m: 	 no AP.
Increasing amplitude: 	0.2453 kV/m: 	 no AP.
Increasing amplitude: 	0.2675 kV/m: 	 no AP.
Increasing amplitude: 	0.2917 kV/m: 	 no AP.
Increasing amplitude: 	0.3181 kV/m: 	 no AP.
Increasing amplitude: 	0.3469 kV/m: 	 no AP.
Increasing amplitude: 	0.3783 kV/m: 	 no AP.
Increasing amplitude: 	0.4126 kV/m: 	 no AP.
Increasing amplitude: 	0.4499 kV/m: 	 no AP.
Increasing amplitude: 	0.4906 kV/m: 	 no AP.
Increasing amplitude: 	0.5350 kV/m: 	 no AP.
Increasing amplitude: 	0.5834 kV/m: 	 no AP.
Increasing amplitude: 	0.6363 kV/m: 	 no AP.
Increasing amplitude: 	0.6938 kV/m: 	 no AP.
Increasing amplitude: 	0.7566 kV/m: 	 no AP.
Increasing amplitude: 	0.8251 kV/m: 	 no AP.
Increasing amplitude: 	0.8998 kV/m: 	 no AP.
Increasing amplitude: 	0.9812 kV/m: 	 no AP.
Increasing amplitude: 	1.0701 kV/m: 	 no AP.
Increasing amplitude: 	1.1669 kV/m: 	 no AP.
Increasing amplitude: 	1.2725 kV/m: 	 no AP.
Increasing amplitude: 	1.3877 kV/m: 	 no AP.
Increasing amplitude: 	1.5133 kV/m: 	 no AP.
Increasing amplitude: 	1.6502 kV/m: 	 no AP.
Increasing amplitude: 	1.7996 kV/m: 	 no AP.
Increasing amplitude: 	1.9625 kV/m: 	 no AP.
Increasing amplitude: 	2.1401 kV/m: 	 no AP.
Increasing amplitude: 	2.3338 kV/m: 	 AP.
Lower bound: 2.1401 kV/m.   Upper bound: 2.3338 kV/m.   Search amplitude: 2.2349 kV/m: no AP.
Lower bound: 2.2349 kV/m.   Upper bound: 2.3338 kV/m.   Search amplitude: 2.2838 kV/m: AP.
Lower bound: 2.2349 kV/m.   Upper bound: 2.2838 kV/m.   Search amplitude: 2.2592 kV/m: no AP.
Lower bound: 2.2592 kV/m.   Upper bound: 2.2838 kV/m.   Search amplitude: 2.2715 kV/m: AP.
Lower bound: 2.2592 kV/m.   Upper bound: 2.2715 kV/m.   Search amplitude: 2.2653 kV/m: AP.
Binary search ended. Threshold: 2.2653 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 64.39 min.
 
-----------------------------------------------------------
Total run time: 78.500 min.
Results saved in UF_BndA_HH/Results/result_499.mat.
