Model type: 	Bend axon, antidromic
Parameter ID:	341
Pulse duration in ms:	0.2100
Field orientation in degrees:	60.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	24.8375  V/m: 	 no AP.
Increasing amplitude: 	98.8484  V/m: 	 no AP.
Increasing amplitude: 	0.1010 kV/m: 	 no AP.
Increasing amplitude: 	0.1032 kV/m: 	 no AP.
Increasing amplitude: 	0.1055 kV/m: 	 no AP.
Increasing amplitude: 	0.1078 kV/m: 	 no AP.
Increasing amplitude: 	0.1102 kV/m: 	 no AP.
Increasing amplitude: 	0.1126 kV/m: 	 no AP.
Increasing amplitude: 	0.1150 kV/m: 	 no AP.
Increasing amplitude: 	0.1176 kV/m: 	 no AP.
Increasing amplitude: 	0.1201 kV/m: 	 no AP.
Increasing amplitude: 	0.1228 kV/m: 	 no AP.
Increasing amplitude: 	0.1254 kV/m: 	 no AP.
Increasing amplitude: 	0.1282 kV/m: 	 no AP.
Increasing amplitude: 	0.1310 kV/m: 	 no AP.
Increasing amplitude: 	0.1339 kV/m: 	 no AP.
Increasing amplitude: 	0.1368 kV/m: 	 no AP.
Increasing amplitude: 	0.1398 kV/m: 	 no AP.
Increasing amplitude: 	0.1429 kV/m: 	 no AP.
Increasing amplitude: 	0.1460 kV/m: 	 no AP.
Increasing amplitude: 	0.1492 kV/m: 	 no AP.
Increasing amplitude: 	0.1524 kV/m: 	 no AP.
Increasing amplitude: 	0.1558 kV/m: 	 no AP.
Increasing amplitude: 	0.1592 kV/m: 	 no AP.
Increasing amplitude: 	0.1627 kV/m: 	 no AP.
Increasing amplitude: 	0.1662 kV/m: 	 no AP.
Increasing amplitude: 	0.1699 kV/m: 	 no AP.
Increasing amplitude: 	0.1736 kV/m: 	 no AP.
Increasing amplitude: 	0.1774 kV/m: 	 no AP.
Increasing amplitude: 	0.1813 kV/m: 	 no AP.
Increasing amplitude: 	0.1853 kV/m: 	 no AP.
Increasing amplitude: 	0.1893 kV/m: 	 AP.
Lower bound: 0.1853 kV/m.   Upper bound: 0.1893 kV/m.   Search amplitude: 0.1873 kV/m: AP.
Lower bound: 0.1853 kV/m.   Upper bound: 0.1873 kV/m.   Search amplitude: 0.1863 kV/m: no AP.
Lower bound: 0.1863 kV/m.   Upper bound: 0.1873 kV/m.   Search amplitude: 0.1868 kV/m: AP.
Binary search ended. Threshold: 0.1868 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 65.24 min.
 
-----------------------------------------------------------
Total run time: 67.306 min.
Results saved in UF_BndA_HH/Results/result_341.mat.
