Model type: 	Bend axon, antidromic
Parameter ID:	402
Pulse duration in ms:	0.4500
Field orientation in degrees:	114.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	94.1276  V/m: 	 no AP.
Increasing amplitude: 	1.6423 kV/m: 	 no AP.
Increasing amplitude: 	1.7910 kV/m: 	 no AP.
Increasing amplitude: 	1.9531 kV/m: 	 no AP.
Increasing amplitude: 	2.1299 kV/m: 	 no AP.
Increasing amplitude: 	2.3226 kV/m: 	 no AP.
Increasing amplitude: 	2.5328 kV/m: 	 no AP.
Increasing amplitude: 	2.7621 kV/m: 	 no AP.
Increasing amplitude: 	3.0121 kV/m: 	 no AP.
Increasing amplitude: 	3.2847 kV/m: 	 no AP.
Increasing amplitude: 	3.5820 kV/m: 	 no AP.
Increasing amplitude: 	3.9062 kV/m: 	 no AP.
Increasing amplitude: 	4.2597 kV/m: 	 no AP.
Increasing amplitude: 	4.6453 kV/m: 	 no AP.
Increasing amplitude: 	5.0657 kV/m: 	 no AP.
Increasing amplitude: 	5.5242 kV/m: 	 no AP.
Increasing amplitude: 	6.0242 kV/m: 	 no AP.
Increasing amplitude: 	6.5694 kV/m: 	 no AP.
Increasing amplitude: 	7.1640 kV/m: 	 no AP.
Increasing amplitude: 	7.8124 kV/m: 	 no AP.
Increasing amplitude: 	8.5195 kV/m: 	 no AP.
Increasing amplitude: 	9.2905 kV/m: 	 no AP.
Increasing amplitude: 	10.1314 kV/m: 	 no AP.
Increasing amplitude: 	11.0484 kV/m: 	 no AP.
Increasing amplitude: 	12.0483 kV/m: 	 no AP.
Increasing amplitude: 	13.1388 kV/m: 	 no AP.
Increasing amplitude: 	14.3280 kV/m: 	 no AP.
Increasing amplitude: 	15.6248 kV/m: 	 no AP.
Increasing amplitude: 	17.0389 kV/m: 	 no AP.
Increasing amplitude: 	18.5811 kV/m: 	 no AP.
Increasing amplitude: 	20.2628 kV/m: 	 no AP.
Increasing amplitude: 	22.0967 kV/m: 	 no AP.
Increasing amplitude: 	24.0967 kV/m: 	 no AP.
Increasing amplitude: 	26.2776 kV/m: 	 no AP.
Increasing amplitude: 	28.6559 kV/m: 	 no AP.
Increasing amplitude: 	31.2495 kV/m: 	 no AP.
Increasing amplitude: 	34.0778 kV/m: 	 no AP.
Increasing amplitude: 	37.1621 kV/m: 	 no AP.
Increasing amplitude: 	40.5256 kV/m: 	 no AP.
Increasing amplitude: 	44.1935 kV/m: 	 no AP.
Increasing amplitude: 	48.1933 kV/m: 	 no AP.
Increasing amplitude: 	52.5552 kV/m: 	 no AP.
Increasing amplitude: 	57.3118 kV/m: 	 no AP.
Increasing amplitude: 	62.4990 kV/m: 	 no AP.
Increasing amplitude: 	68.1557 kV/m: 	 no AP.
Increasing amplitude: 	74.3243 kV/m: 	 no AP.
Increasing amplitude: 	81.0512 kV/m: 	 no AP.
Increasing amplitude: 	88.3870 kV/m: 	 no AP.
Increasing amplitude: 	96.3867 kV/m: 	 no AP.
Increasing amplitude: 	0.1051 MV/m: 	 no AP.
Increasing amplitude: 	0.1146 MV/m: 	 no AP.
Increasing amplitude: 	0.1250 MV/m: 	 no AP.
Increasing amplitude: 	0.1363 MV/m: 	 no AP.
Increasing amplitude: 	0.1486 MV/m: 	 no AP.
Increasing amplitude: 	0.1621 MV/m: 	 no AP.
Increasing amplitude: 	0.1768 MV/m: 	 no AP.
Increasing amplitude: 	0.1928 MV/m: 	 no AP.
Increasing amplitude: 	0.2102 MV/m: 	 no AP.
Increasing amplitude: 	0.2292 MV/m: 	 no AP.
Increasing amplitude: 	0.2500 MV/m: 	 no AP.
Increasing amplitude: 	0.2726 MV/m: 	 no AP.
Increasing amplitude: 	0.2973 MV/m: 	 no AP.
Increasing amplitude: 	0.3242 MV/m: 	 no AP.
Increasing amplitude: 	0.3535 MV/m: 	 no AP.
Increasing amplitude: 	0.3855 MV/m: 	 no AP.
Increasing amplitude: 	0.4204 MV/m: 	 no AP.
Increasing amplitude: 	0.4585 MV/m: 	 no AP.
Increasing amplitude: 	0.5000 MV/m: 	 no AP.
Increasing amplitude: 	0.5452 MV/m: 	 no AP.
Increasing amplitude: 	0.5946 MV/m: 	 no AP.
Increasing amplitude: 	0.6484 MV/m: 	 no AP.
Increasing amplitude: 	0.7071 MV/m: 	 no AP.
Increasing amplitude: 	0.7711 MV/m: 	 no AP.
Increasing amplitude: 	0.8409 MV/m: 	 no AP.
Increasing amplitude: 	0.9170 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 12.01 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	94.1276  V/m: 	 no AP.
Increasing amplitude: 	0.1026 kV/m: 	 no AP.
Increasing amplitude: 	0.1119 kV/m: 	 no AP.
Increasing amplitude: 	0.1221 kV/m: 	 no AP.
Increasing amplitude: 	0.1331 kV/m: 	 no AP.
Increasing amplitude: 	0.1452 kV/m: 	 no AP.
Increasing amplitude: 	0.1583 kV/m: 	 no AP.
Increasing amplitude: 	0.1726 kV/m: 	 no AP.
Increasing amplitude: 	0.1883 kV/m: 	 no AP.
Increasing amplitude: 	0.2053 kV/m: 	 no AP.
Increasing amplitude: 	0.2239 kV/m: 	 no AP.
Increasing amplitude: 	0.2441 kV/m: 	 no AP.
Increasing amplitude: 	0.2662 kV/m: 	 no AP.
Increasing amplitude: 	0.2903 kV/m: 	 no AP.
Increasing amplitude: 	0.3166 kV/m: 	 no AP.
Increasing amplitude: 	0.3453 kV/m: 	 no AP.
Increasing amplitude: 	0.3765 kV/m: 	 no AP.
Increasing amplitude: 	0.4106 kV/m: 	 no AP.
Increasing amplitude: 	0.4477 kV/m: 	 no AP.
Increasing amplitude: 	0.4883 kV/m: 	 no AP.
Increasing amplitude: 	0.5325 kV/m: 	 no AP.
Increasing amplitude: 	0.5807 kV/m: 	 no AP.
Increasing amplitude: 	0.6332 kV/m: 	 no AP.
Increasing amplitude: 	0.6905 kV/m: 	 no AP.
Increasing amplitude: 	0.7530 kV/m: 	 no AP.
Increasing amplitude: 	0.8212 kV/m: 	 no AP.
Increasing amplitude: 	0.8955 kV/m: 	 no AP.
Increasing amplitude: 	0.9765 kV/m: 	 no AP.
Increasing amplitude: 	1.0649 kV/m: 	 no AP.
Increasing amplitude: 	1.1613 kV/m: 	 no AP.
Increasing amplitude: 	1.2664 kV/m: 	 no AP.
Increasing amplitude: 	1.3810 kV/m: 	 no AP.
Increasing amplitude: 	1.5060 kV/m: 	 no AP.
Increasing amplitude: 	1.6423 kV/m: 	 no AP.
Increasing amplitude: 	1.7910 kV/m: 	 no AP.
Increasing amplitude: 	1.9531 kV/m: 	 no AP.
Increasing amplitude: 	2.1299 kV/m: 	 no AP.
Increasing amplitude: 	2.3226 kV/m: 	 no AP.
Increasing amplitude: 	2.5328 kV/m: 	 no AP.
Increasing amplitude: 	2.7621 kV/m: 	 AP.
Lower bound: 2.5328 kV/m.   Upper bound: 2.7621 kV/m.   Search amplitude: 2.6450 kV/m: no AP.
Lower bound: 2.6450 kV/m.   Upper bound: 2.7621 kV/m.   Search amplitude: 2.7029 kV/m: AP.
Lower bound: 2.6450 kV/m.   Upper bound: 2.7029 kV/m.   Search amplitude: 2.6738 kV/m: AP.
Lower bound: 2.6450 kV/m.   Upper bound: 2.6738 kV/m.   Search amplitude: 2.6594 kV/m: no AP.
Lower bound: 2.6594 kV/m.   Upper bound: 2.6738 kV/m.   Search amplitude: 2.6666 kV/m: no AP.
Binary search ended. Threshold: 2.6666 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 43.49 min.
 
-----------------------------------------------------------
Total run time: 55.498 min.
Results saved in UF_BndA_HH/Results/result_402.mat.
