Model type: 	Bend axon, antidromic
Parameter ID:	244
Pulse duration in ms:	0.0450
Field orientation in degrees:	45.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	68.3711  V/m: 	 no AP.
Increasing amplitude: 	0.2819 kV/m: 	 no AP.
Increasing amplitude: 	0.2880 kV/m: 	 no AP.
Increasing amplitude: 	0.2943 kV/m: 	 no AP.
Increasing amplitude: 	0.3008 kV/m: 	 no AP.
Increasing amplitude: 	0.3074 kV/m: 	 no AP.
Increasing amplitude: 	0.3141 kV/m: 	 no AP.
Increasing amplitude: 	0.3210 kV/m: 	 no AP.
Increasing amplitude: 	0.3280 kV/m: 	 no AP.
Increasing amplitude: 	0.3352 kV/m: 	 no AP.
Increasing amplitude: 	0.3425 kV/m: 	 no AP.
Increasing amplitude: 	0.3500 kV/m: 	 no AP.
Increasing amplitude: 	0.3577 kV/m: 	 no AP.
Increasing amplitude: 	0.3655 kV/m: 	 no AP.
Increasing amplitude: 	0.3735 kV/m: 	 no AP.
Increasing amplitude: 	0.3817 kV/m: 	 no AP.
Increasing amplitude: 	0.3901 kV/m: 	 no AP.
Increasing amplitude: 	0.3986 kV/m: 	 no AP.
Increasing amplitude: 	0.4073 kV/m: 	 no AP.
Increasing amplitude: 	0.4162 kV/m: 	 no AP.
Increasing amplitude: 	0.4254 kV/m: 	 no AP.
Increasing amplitude: 	0.4347 kV/m: 	 no AP.
Increasing amplitude: 	0.4442 kV/m: 	 no AP.
Increasing amplitude: 	0.4539 kV/m: 	 no AP.
Increasing amplitude: 	0.4639 kV/m: 	 no AP.
Increasing amplitude: 	0.4740 kV/m: 	 no AP.
Increasing amplitude: 	0.4844 kV/m: 	 no AP.
Increasing amplitude: 	0.4950 kV/m: 	 no AP.
Increasing amplitude: 	0.5058 kV/m: 	 no AP.
Increasing amplitude: 	0.5169 kV/m: 	 no AP.
Increasing amplitude: 	0.5282 kV/m: 	 no AP.
Increasing amplitude: 	0.5398 kV/m: 	 no AP.
Increasing amplitude: 	0.5516 kV/m: 	 no AP.
Increasing amplitude: 	0.5637 kV/m: 	 no AP.
Increasing amplitude: 	0.5760 kV/m: 	 no AP.
Increasing amplitude: 	0.5887 kV/m: 	 no AP.
Increasing amplitude: 	0.6016 kV/m: 	 no AP.
Increasing amplitude: 	0.6147 kV/m: 	 AP.
Lower bound: 0.6016 kV/m.   Upper bound: 0.6147 kV/m.   Search amplitude: 0.6081 kV/m: AP.
Lower bound: 0.6016 kV/m.   Upper bound: 0.6081 kV/m.   Search amplitude: 0.6048 kV/m: no AP.
Lower bound: 0.6048 kV/m.   Upper bound: 0.6081 kV/m.   Search amplitude: 0.6065 kV/m: AP.
Binary search ended. Threshold: 0.6065 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 79.33 min.
 
-----------------------------------------------------------
Total run time: 82.549 min.
Results saved in UF_BndA_HH/Results/result_244.mat.
