Model type: 	Bend axon, antidromic
Parameter ID:	480
Pulse duration in ms:	1.4000
Field orientation in degrees:	135.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	68.7726  V/m: 	 no AP.
Increasing amplitude: 	29.6093 kV/m: 	 no AP.
Increasing amplitude: 	32.2892 kV/m: 	 no AP.
Increasing amplitude: 	35.2116 kV/m: 	 no AP.
Increasing amplitude: 	38.3985 kV/m: 	 no AP.
Increasing amplitude: 	41.8739 kV/m: 	 no AP.
Increasing amplitude: 	45.6638 kV/m: 	 no AP.
Increasing amplitude: 	49.7967 kV/m: 	 no AP.
Increasing amplitude: 	54.3037 kV/m: 	 no AP.
Increasing amplitude: 	59.2186 kV/m: 	 no AP.
Increasing amplitude: 	64.5783 kV/m: 	 no AP.
Increasing amplitude: 	70.4231 kV/m: 	 no AP.
Increasing amplitude: 	76.7970 kV/m: 	 no AP.
Increasing amplitude: 	83.7477 kV/m: 	 no AP.
Increasing amplitude: 	91.3275 kV/m: 	 no AP.
Increasing amplitude: 	99.5934 kV/m: 	 no AP.
Increasing amplitude: 	0.1086 MV/m: 	 no AP.
Increasing amplitude: 	0.1184 MV/m: 	 no AP.
Increasing amplitude: 	0.1292 MV/m: 	 no AP.
Increasing amplitude: 	0.1408 MV/m: 	 no AP.
Increasing amplitude: 	0.1536 MV/m: 	 no AP.
Increasing amplitude: 	0.1675 MV/m: 	 no AP.
Increasing amplitude: 	0.1827 MV/m: 	 no AP.
Increasing amplitude: 	0.1992 MV/m: 	 no AP.
Increasing amplitude: 	0.2172 MV/m: 	 no AP.
Increasing amplitude: 	0.2369 MV/m: 	 no AP.
Increasing amplitude: 	0.2583 MV/m: 	 no AP.
Increasing amplitude: 	0.2817 MV/m: 	 no AP.
Increasing amplitude: 	0.3072 MV/m: 	 no AP.
Increasing amplitude: 	0.3350 MV/m: 	 no AP.
Increasing amplitude: 	0.3653 MV/m: 	 no AP.
Increasing amplitude: 	0.3984 MV/m: 	 no AP.
Increasing amplitude: 	0.4344 MV/m: 	 no AP.
Increasing amplitude: 	0.4737 MV/m: 	 no AP.
Increasing amplitude: 	0.5166 MV/m: 	 no AP.
Increasing amplitude: 	0.5634 MV/m: 	 no AP.
Increasing amplitude: 	0.6144 MV/m: 	 no AP.
Increasing amplitude: 	0.6700 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 9.39 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	68.7726  V/m: 	 no AP.
Increasing amplitude: 	74.9971  V/m: 	 no AP.
Increasing amplitude: 	81.7849  V/m: 	 no AP.
Increasing amplitude: 	89.1870  V/m: 	 no AP.
Increasing amplitude: 	97.2591  V/m: 	 no AP.
Increasing amplitude: 	0.1061 kV/m: 	 no AP.
Increasing amplitude: 	0.1157 kV/m: 	 no AP.
Increasing amplitude: 	0.1261 kV/m: 	 no AP.
Increasing amplitude: 	0.1375 kV/m: 	 no AP.
Increasing amplitude: 	0.1500 kV/m: 	 no AP.
Increasing amplitude: 	0.1636 kV/m: 	 no AP.
Increasing amplitude: 	0.1784 kV/m: 	 no AP.
Increasing amplitude: 	0.1945 kV/m: 	 no AP.
Increasing amplitude: 	0.2121 kV/m: 	 no AP.
Increasing amplitude: 	0.2313 kV/m: 	 no AP.
Increasing amplitude: 	0.2523 kV/m: 	 no AP.
Increasing amplitude: 	0.2751 kV/m: 	 no AP.
Increasing amplitude: 	0.3000 kV/m: 	 no AP.
Increasing amplitude: 	0.3271 kV/m: 	 no AP.
Increasing amplitude: 	0.3567 kV/m: 	 no AP.
Increasing amplitude: 	0.3890 kV/m: 	 no AP.
Increasing amplitude: 	0.4242 kV/m: 	 no AP.
Increasing amplitude: 	0.4626 kV/m: 	 no AP.
Increasing amplitude: 	0.5045 kV/m: 	 no AP.
Increasing amplitude: 	0.5502 kV/m: 	 no AP.
Increasing amplitude: 	0.6000 kV/m: 	 no AP.
Increasing amplitude: 	0.6543 kV/m: 	 no AP.
Increasing amplitude: 	0.7135 kV/m: 	 no AP.
Increasing amplitude: 	0.7781 kV/m: 	 no AP.
Increasing amplitude: 	0.8485 kV/m: 	 no AP.
Increasing amplitude: 	0.9253 kV/m: 	 no AP.
Increasing amplitude: 	1.0090 kV/m: 	 no AP.
Increasing amplitude: 	1.1004 kV/m: 	 no AP.
Increasing amplitude: 	1.2000 kV/m: 	 no AP.
Increasing amplitude: 	1.3086 kV/m: 	 no AP.
Increasing amplitude: 	1.4270 kV/m: 	 no AP.
Increasing amplitude: 	1.5561 kV/m: 	 no AP.
Increasing amplitude: 	1.6970 kV/m: 	 no AP.
Increasing amplitude: 	1.8506 kV/m: 	 no AP.
Increasing amplitude: 	2.0181 kV/m: 	 no AP.
Increasing amplitude: 	2.2007 kV/m: 	 AP.
Lower bound: 2.0181 kV/m.   Upper bound: 2.2007 kV/m.   Search amplitude: 2.1074 kV/m: no AP.
Lower bound: 2.1074 kV/m.   Upper bound: 2.2007 kV/m.   Search amplitude: 2.1536 kV/m: AP.
Lower bound: 2.1074 kV/m.   Upper bound: 2.1536 kV/m.   Search amplitude: 2.1304 kV/m: AP.
Lower bound: 2.1074 kV/m.   Upper bound: 2.1304 kV/m.   Search amplitude: 2.1189 kV/m: no AP.
Lower bound: 2.1189 kV/m.   Upper bound: 2.1304 kV/m.   Search amplitude: 2.1246 kV/m: no AP.
Binary search ended. Threshold: 2.1246 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 34.53 min.
 
-----------------------------------------------------------
Total run time: 43.918 min.
Results saved in UF_BndA_HH/Results/result_480.mat.
