Model type: 	Bend axon, antidromic
Parameter ID:	410
Pulse duration in ms:	0.6800
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	6.2391  V/m: 	 no AP.
Increasing amplitude: 	14.0618  V/m: 	 no AP.
Increasing amplitude: 	14.3698  V/m: 	 no AP.
Increasing amplitude: 	14.6844  V/m: 	 no AP.
Increasing amplitude: 	15.0060  V/m: 	 no AP.
Increasing amplitude: 	15.3346  V/m: 	 no AP.
Increasing amplitude: 	15.6703  V/m: 	 no AP.
Increasing amplitude: 	16.0135  V/m: 	 no AP.
Increasing amplitude: 	16.3641  V/m: 	 no AP.
Increasing amplitude: 	16.7225  V/m: 	 no AP.
Increasing amplitude: 	17.0886  V/m: 	 no AP.
Increasing amplitude: 	17.4628  V/m: 	 no AP.
Increasing amplitude: 	17.8452  V/m: 	 no AP.
Increasing amplitude: 	18.2360  V/m: 	 no AP.
Increasing amplitude: 	18.6353  V/m: 	 no AP.
Increasing amplitude: 	19.0433  V/m: 	 no AP.
Increasing amplitude: 	19.4603  V/m: 	 no AP.
Increasing amplitude: 	19.8865  V/m: 	 no AP.
Increasing amplitude: 	20.3219  V/m: 	 no AP.
Increasing amplitude: 	20.7669  V/m: 	 no AP.
Increasing amplitude: 	21.2216  V/m: 	 no AP.
Increasing amplitude: 	21.6863  V/m: 	 no AP.
Increasing amplitude: 	22.1612  V/m: 	 no AP.
Increasing amplitude: 	22.6465  V/m: 	 no AP.
Increasing amplitude: 	23.1424  V/m: 	 no AP.
Increasing amplitude: 	23.6491  V/m: 	 no AP.
Increasing amplitude: 	24.1670  V/m: 	 no AP.
Increasing amplitude: 	24.6962  V/m: 	 no AP.
Increasing amplitude: 	25.2369  V/m: 	 no AP.
Increasing amplitude: 	25.7895  V/m: 	 no AP.
Increasing amplitude: 	26.3543  V/m: 	 no AP.
Increasing amplitude: 	26.9313  V/m: 	 no AP.
Increasing amplitude: 	27.5211  V/m: 	 no AP.
Increasing amplitude: 	28.1237  V/m: 	 no AP.
Increasing amplitude: 	28.7395  V/m: 	 no AP.
Increasing amplitude: 	29.3688  V/m: 	 no AP.
Increasing amplitude: 	30.0119  V/m: 	 no AP.
Increasing amplitude: 	30.6691  V/m: 	 no AP.
Increasing amplitude: 	31.3407  V/m: 	 no AP.
Increasing amplitude: 	32.0269  V/m: 	 no AP.
Increasing amplitude: 	32.7282  V/m: 	 no AP.
Increasing amplitude: 	33.4449  V/m: 	 no AP.
Increasing amplitude: 	34.1773  V/m: 	 no AP.
Increasing amplitude: 	34.9256  V/m: 	 no AP.
Increasing amplitude: 	35.6904  V/m: 	 no AP.
Increasing amplitude: 	36.4719  V/m: 	 no AP.
Increasing amplitude: 	37.2706  V/m: 	 no AP.
Increasing amplitude: 	38.0867  V/m: 	 no AP.
Increasing amplitude: 	38.9207  V/m: 	 no AP.
Increasing amplitude: 	39.7729  V/m: 	 no AP.
Increasing amplitude: 	40.6438  V/m: 	 no AP.
Increasing amplitude: 	41.5338  V/m: 	 no AP.
Increasing amplitude: 	42.4433  V/m: 	 no AP.
Increasing amplitude: 	43.3727  V/m: 	 AP.
Lower bound: 42.4433  V/m.   Upper bound: 43.3727  V/m.   Search amplitude: 42.9055  V/m: AP.
Lower bound: 42.4433  V/m.   Upper bound: 42.9055  V/m.   Search amplitude: 42.6737  V/m: no AP.
Lower bound: 42.6737  V/m.   Upper bound: 42.9055  V/m.   Search amplitude: 42.7894  V/m: no AP.
Binary search ended. Threshold: 42.7894  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 113.78 min.
 
-----------------------------------------------------------
Total run time: 117.518 min.
Results saved in UF_BndA_HH/Results/result_410.mat.
