Model type: 	Bend axon, antidromic
Parameter ID:	318
Pulse duration in ms:	0.1400
Field orientation in degrees:	70.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	50.5077  V/m: 	 no AP.
Increasing amplitude: 	0.2339 kV/m: 	 no AP.
Increasing amplitude: 	0.2390 kV/m: 	 no AP.
Increasing amplitude: 	0.2443 kV/m: 	 no AP.
Increasing amplitude: 	0.2496 kV/m: 	 no AP.
Increasing amplitude: 	0.2551 kV/m: 	 no AP.
Increasing amplitude: 	0.2607 kV/m: 	 no AP.
Increasing amplitude: 	0.2664 kV/m: 	 no AP.
Increasing amplitude: 	0.2722 kV/m: 	 no AP.
Increasing amplitude: 	0.2782 kV/m: 	 no AP.
Increasing amplitude: 	0.2843 kV/m: 	 no AP.
Increasing amplitude: 	0.2905 kV/m: 	 no AP.
Increasing amplitude: 	0.2969 kV/m: 	 no AP.
Increasing amplitude: 	0.3034 kV/m: 	 no AP.
Increasing amplitude: 	0.3100 kV/m: 	 no AP.
Increasing amplitude: 	0.3168 kV/m: 	 no AP.
Increasing amplitude: 	0.3237 kV/m: 	 no AP.
Increasing amplitude: 	0.3308 kV/m: 	 no AP.
Increasing amplitude: 	0.3381 kV/m: 	 no AP.
Increasing amplitude: 	0.3455 kV/m: 	 no AP.
Increasing amplitude: 	0.3530 kV/m: 	 AP.
Lower bound: 0.3455 kV/m.   Upper bound: 0.3530 kV/m.   Search amplitude: 0.3492 kV/m: AP.
Lower bound: 0.3455 kV/m.   Upper bound: 0.3492 kV/m.   Search amplitude: 0.3473 kV/m: no AP.
Lower bound: 0.3473 kV/m.   Upper bound: 0.3492 kV/m.   Search amplitude: 0.3483 kV/m: AP.
Binary search ended. Threshold: 0.3483 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 96.15 min.
 
-----------------------------------------------------------
Total run time: 99.323 min.
Results saved in UF_BndA_HH/Results/result_318.mat.
