Model type: 	Bend axon, antidromic
Parameter ID:	269
Pulse duration in ms:	0.0680
Field orientation in degrees:	60.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	65.6720  V/m: 	 no AP.
Increasing amplitude: 	64.4617  V/m: 	 no AP.
Increasing amplitude: 	65.8733  V/m: 	 no AP.
Increasing amplitude: 	67.3157  V/m: 	 no AP.
Increasing amplitude: 	68.7897  V/m: 	 no AP.
Increasing amplitude: 	70.2960  V/m: 	 no AP.
Increasing amplitude: 	71.8353  V/m: 	 no AP.
Increasing amplitude: 	73.4083  V/m: 	 no AP.
Increasing amplitude: 	75.0157  V/m: 	 no AP.
Increasing amplitude: 	76.6584  V/m: 	 no AP.
Increasing amplitude: 	78.3370  V/m: 	 no AP.
Increasing amplitude: 	80.0523  V/m: 	 no AP.
Increasing amplitude: 	81.8052  V/m: 	 no AP.
Increasing amplitude: 	83.5965  V/m: 	 no AP.
Increasing amplitude: 	85.4271  V/m: 	 no AP.
Increasing amplitude: 	87.2977  V/m: 	 no AP.
Increasing amplitude: 	89.2092  V/m: 	 no AP.
Increasing amplitude: 	91.1627  V/m: 	 no AP.
Increasing amplitude: 	93.1589  V/m: 	 no AP.
Increasing amplitude: 	95.1988  V/m: 	 no AP.
Increasing amplitude: 	97.2834  V/m: 	 no AP.
Increasing amplitude: 	99.4136  V/m: 	 no AP.
Increasing amplitude: 	0.1016 kV/m: 	 no AP.
Increasing amplitude: 	0.1038 kV/m: 	 no AP.
Increasing amplitude: 	0.1061 kV/m: 	 no AP.
Increasing amplitude: 	0.1084 kV/m: 	 no AP.
Increasing amplitude: 	0.1108 kV/m: 	 no AP.
Increasing amplitude: 	0.1132 kV/m: 	 no AP.
Increasing amplitude: 	0.1157 kV/m: 	 no AP.
Increasing amplitude: 	0.1182 kV/m: 	 no AP.
Increasing amplitude: 	0.1208 kV/m: 	 no AP.
Increasing amplitude: 	0.1235 kV/m: 	 no AP.
Increasing amplitude: 	0.1262 kV/m: 	 no AP.
Increasing amplitude: 	0.1289 kV/m: 	 no AP.
Increasing amplitude: 	0.1317 kV/m: 	 no AP.
Increasing amplitude: 	0.1346 kV/m: 	 no AP.
Increasing amplitude: 	0.1376 kV/m: 	 no AP.
Increasing amplitude: 	0.1406 kV/m: 	 no AP.
Increasing amplitude: 	0.1437 kV/m: 	 no AP.
Increasing amplitude: 	0.1468 kV/m: 	 no AP.
Increasing amplitude: 	0.1500 kV/m: 	 no AP.
Increasing amplitude: 	0.1533 kV/m: 	 no AP.
Increasing amplitude: 	0.1567 kV/m: 	 no AP.
Increasing amplitude: 	0.1601 kV/m: 	 no AP.
Increasing amplitude: 	0.1636 kV/m: 	 no AP.
Increasing amplitude: 	0.1672 kV/m: 	 no AP.
Increasing amplitude: 	0.1709 kV/m: 	 no AP.
Increasing amplitude: 	0.1746 kV/m: 	 no AP.
Increasing amplitude: 	0.1784 kV/m: 	 no AP.
Increasing amplitude: 	0.1823 kV/m: 	 no AP.
Increasing amplitude: 	0.1863 kV/m: 	 no AP.
Increasing amplitude: 	0.1904 kV/m: 	 no AP.
Increasing amplitude: 	0.1946 kV/m: 	 no AP.
Increasing amplitude: 	0.1988 kV/m: 	 no AP.
Increasing amplitude: 	0.2032 kV/m: 	 no AP.
Increasing amplitude: 	0.2076 kV/m: 	 no AP.
Increasing amplitude: 	0.2122 kV/m: 	 no AP.
Increasing amplitude: 	0.2168 kV/m: 	 no AP.
Increasing amplitude: 	0.2216 kV/m: 	 no AP.
Increasing amplitude: 	0.2264 kV/m: 	 no AP.
Increasing amplitude: 	0.2314 kV/m: 	 no AP.
Increasing amplitude: 	0.2364 kV/m: 	 no AP.
Increasing amplitude: 	0.2416 kV/m: 	 no AP.
Increasing amplitude: 	0.2469 kV/m: 	 no AP.
Increasing amplitude: 	0.2523 kV/m: 	 no AP.
Increasing amplitude: 	0.2578 kV/m: 	 no AP.
Increasing amplitude: 	0.2635 kV/m: 	 no AP.
Increasing amplitude: 	0.2693 kV/m: 	 no AP.
Increasing amplitude: 	0.2752 kV/m: 	 no AP.
Increasing amplitude: 	0.2812 kV/m: 	 no AP.
Increasing amplitude: 	0.2873 kV/m: 	 no AP.
Increasing amplitude: 	0.2936 kV/m: 	 no AP.
Increasing amplitude: 	0.3001 kV/m: 	 no AP.
Increasing amplitude: 	0.3066 kV/m: 	 no AP.
Increasing amplitude: 	0.3133 kV/m: 	 no AP.
Increasing amplitude: 	0.3202 kV/m: 	 no AP.
Increasing amplitude: 	0.3272 kV/m: 	 no AP.
Increasing amplitude: 	0.3344 kV/m: 	 no AP.
Increasing amplitude: 	0.3417 kV/m: 	 no AP.
Increasing amplitude: 	0.3492 kV/m: 	 no AP.
Increasing amplitude: 	0.3568 kV/m: 	 no AP.
Increasing amplitude: 	0.3647 kV/m: 	 no AP.
Increasing amplitude: 	0.3726 kV/m: 	 no AP.
Increasing amplitude: 	0.3808 kV/m: 	 no AP.
Increasing amplitude: 	0.3891 kV/m: 	 no AP.
Increasing amplitude: 	0.3977 kV/m: 	 no AP.
Increasing amplitude: 	0.4064 kV/m: 	 no AP.
Increasing amplitude: 	0.4153 kV/m: 	 no AP.
Increasing amplitude: 	0.4244 kV/m: 	 no AP.
Increasing amplitude: 	0.4336 kV/m: 	 no AP.
Increasing amplitude: 	0.4431 kV/m: 	 no AP.
Increasing amplitude: 	0.4528 kV/m: 	 no AP.
Increasing amplitude: 	0.4628 kV/m: 	 no AP.
Increasing amplitude: 	0.4729 kV/m: 	 no AP.
Increasing amplitude: 	0.4832 kV/m: 	 no AP.
Increasing amplitude: 	0.4938 kV/m: 	 no AP.
Increasing amplitude: 	0.5046 kV/m: 	 no AP.
Increasing amplitude: 	0.5157 kV/m: 	 no AP.
Increasing amplitude: 	0.5270 kV/m: 	 no AP.
Increasing amplitude: 	0.5385 kV/m: 	 AP.
Lower bound: 0.5270 kV/m.   Upper bound: 0.5385 kV/m.   Search amplitude: 0.5327 kV/m: AP.
Lower bound: 0.5270 kV/m.   Upper bound: 0.5327 kV/m.   Search amplitude: 0.5298 kV/m: no AP.
Lower bound: 0.5298 kV/m.   Upper bound: 0.5327 kV/m.   Search amplitude: 0.5313 kV/m: AP.
Binary search ended. Threshold: 0.5313 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 83.38 min.
 
-----------------------------------------------------------
Total run time: 86.560 min.
Results saved in UF_BndA_HH/Results/result_269.mat.
