Model type: 	Bend axon, antidromic
Parameter ID:	386
Pulse duration in ms:	0.4500
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	7.6457  V/m: 	 no AP.
Increasing amplitude: 	16.1043  V/m: 	 no AP.
Increasing amplitude: 	16.4569  V/m: 	 no AP.
Increasing amplitude: 	16.8173  V/m: 	 no AP.
Increasing amplitude: 	17.1856  V/m: 	 no AP.
Increasing amplitude: 	17.5619  V/m: 	 no AP.
Increasing amplitude: 	17.9464  V/m: 	 no AP.
Increasing amplitude: 	18.3394  V/m: 	 no AP.
Increasing amplitude: 	18.7410  V/m: 	 no AP.
Increasing amplitude: 	19.1514  V/m: 	 no AP.
Increasing amplitude: 	19.5707  V/m: 	 no AP.
Increasing amplitude: 	19.9993  V/m: 	 no AP.
Increasing amplitude: 	20.4372  V/m: 	 no AP.
Increasing amplitude: 	20.8847  V/m: 	 no AP.
Increasing amplitude: 	21.3420  V/m: 	 no AP.
Increasing amplitude: 	21.8093  V/m: 	 no AP.
Increasing amplitude: 	22.2869  V/m: 	 no AP.
Increasing amplitude: 	22.7749  V/m: 	 no AP.
Increasing amplitude: 	23.2736  V/m: 	 no AP.
Increasing amplitude: 	23.7833  V/m: 	 no AP.
Increasing amplitude: 	24.3040  V/m: 	 no AP.
Increasing amplitude: 	24.8362  V/m: 	 no AP.
Increasing amplitude: 	25.3801  V/m: 	 no AP.
Increasing amplitude: 	25.9358  V/m: 	 no AP.
Increasing amplitude: 	26.5037  V/m: 	 no AP.
Increasing amplitude: 	27.0841  V/m: 	 no AP.
Increasing amplitude: 	27.6772  V/m: 	 no AP.
Increasing amplitude: 	28.2832  V/m: 	 no AP.
Increasing amplitude: 	28.9025  V/m: 	 no AP.
Increasing amplitude: 	29.5354  V/m: 	 no AP.
Increasing amplitude: 	30.1822  V/m: 	 no AP.
Increasing amplitude: 	30.8431  V/m: 	 no AP.
Increasing amplitude: 	31.5184  V/m: 	 no AP.
Increasing amplitude: 	32.2086  V/m: 	 no AP.
Increasing amplitude: 	32.9139  V/m: 	 no AP.
Increasing amplitude: 	33.6346  V/m: 	 no AP.
Increasing amplitude: 	34.3711  V/m: 	 no AP.
Increasing amplitude: 	35.1237  V/m: 	 no AP.
Increasing amplitude: 	35.8928  V/m: 	 no AP.
Increasing amplitude: 	36.6788  V/m: 	 no AP.
Increasing amplitude: 	37.4820  V/m: 	 no AP.
Increasing amplitude: 	38.3027  V/m: 	 no AP.
Increasing amplitude: 	39.1414  V/m: 	 no AP.
Increasing amplitude: 	39.9985  V/m: 	 no AP.
Increasing amplitude: 	40.8744  V/m: 	 no AP.
Increasing amplitude: 	41.7694  V/m: 	 no AP.
Increasing amplitude: 	42.6840  V/m: 	 no AP.
Increasing amplitude: 	43.6187  V/m: 	 no AP.
Increasing amplitude: 	44.5738  V/m: 	 no AP.
Increasing amplitude: 	45.5499  V/m: 	 no AP.
Increasing amplitude: 	46.5473  V/m: 	 no AP.
Increasing amplitude: 	47.5665  V/m: 	 no AP.
Increasing amplitude: 	48.6081  V/m: 	 no AP.
Increasing amplitude: 	49.6725  V/m: 	 no AP.
Increasing amplitude: 	50.7601  V/m: 	 no AP.
Increasing amplitude: 	51.8717  V/m: 	 no AP.
Increasing amplitude: 	53.0075  V/m: 	 no AP.
Increasing amplitude: 	54.1682  V/m: 	 no AP.
Increasing amplitude: 	55.3543  V/m: 	 no AP.
Increasing amplitude: 	56.5664  V/m: 	 no AP.
Increasing amplitude: 	57.8051  V/m: 	 AP.
Lower bound: 56.5664  V/m.   Upper bound: 57.8051  V/m.   Search amplitude: 57.1824  V/m: AP.
Lower bound: 56.5664  V/m.   Upper bound: 57.1824  V/m.   Search amplitude: 56.8736  V/m: no AP.
Lower bound: 56.8736  V/m.   Upper bound: 57.1824  V/m.   Search amplitude: 57.0278  V/m: AP.
Binary search ended. Threshold: 57.0278  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 133.10 min.
 
-----------------------------------------------------------
Total run time: 137.061 min.
Results saved in UF_BndA_HH/Results/result_386.mat.
