Model type: 	Bend axon, antidromic
Parameter ID:	385
Pulse duration in ms:	0.4500
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	7.3852  V/m: 	 no AP.
Increasing amplitude: 	15.2635  V/m: 	 no AP.
Increasing amplitude: 	15.5977  V/m: 	 no AP.
Increasing amplitude: 	15.9393  V/m: 	 no AP.
Increasing amplitude: 	16.2883  V/m: 	 no AP.
Increasing amplitude: 	16.6450  V/m: 	 no AP.
Increasing amplitude: 	17.0095  V/m: 	 no AP.
Increasing amplitude: 	17.3819  V/m: 	 no AP.
Increasing amplitude: 	17.7625  V/m: 	 no AP.
Increasing amplitude: 	18.1515  V/m: 	 no AP.
Increasing amplitude: 	18.5489  V/m: 	 no AP.
Increasing amplitude: 	18.9551  V/m: 	 no AP.
Increasing amplitude: 	19.3702  V/m: 	 no AP.
Increasing amplitude: 	19.7943  V/m: 	 no AP.
Increasing amplitude: 	20.2278  V/m: 	 no AP.
Increasing amplitude: 	20.6707  V/m: 	 no AP.
Increasing amplitude: 	21.1233  V/m: 	 no AP.
Increasing amplitude: 	21.5859  V/m: 	 no AP.
Increasing amplitude: 	22.0585  V/m: 	 no AP.
Increasing amplitude: 	22.5416  V/m: 	 no AP.
Increasing amplitude: 	23.0351  V/m: 	 no AP.
Increasing amplitude: 	23.5396  V/m: 	 no AP.
Increasing amplitude: 	24.0550  V/m: 	 no AP.
Increasing amplitude: 	24.5817  V/m: 	 no AP.
Increasing amplitude: 	25.1200  V/m: 	 no AP.
Increasing amplitude: 	25.6701  V/m: 	 no AP.
Increasing amplitude: 	26.2322  V/m: 	 no AP.
Increasing amplitude: 	26.8066  V/m: 	 no AP.
Increasing amplitude: 	27.3936  V/m: 	 no AP.
Increasing amplitude: 	27.9934  V/m: 	 no AP.
Increasing amplitude: 	28.6064  V/m: 	 no AP.
Increasing amplitude: 	29.2328  V/m: 	 no AP.
Increasing amplitude: 	29.8729  V/m: 	 no AP.
Increasing amplitude: 	30.5270  V/m: 	 no AP.
Increasing amplitude: 	31.1955  V/m: 	 no AP.
Increasing amplitude: 	31.8786  V/m: 	 no AP.
Increasing amplitude: 	32.5766  V/m: 	 no AP.
Increasing amplitude: 	33.2900  V/m: 	 no AP.
Increasing amplitude: 	34.0189  V/m: 	 no AP.
Increasing amplitude: 	34.7638  V/m: 	 no AP.
Increasing amplitude: 	35.5251  V/m: 	 no AP.
Increasing amplitude: 	36.3030  V/m: 	 no AP.
Increasing amplitude: 	37.0979  V/m: 	 no AP.
Increasing amplitude: 	37.9102  V/m: 	 no AP.
Increasing amplitude: 	38.7403  V/m: 	 no AP.
Increasing amplitude: 	39.5887  V/m: 	 no AP.
Increasing amplitude: 	40.4555  V/m: 	 no AP.
Increasing amplitude: 	41.3414  V/m: 	 no AP.
Increasing amplitude: 	42.2466  V/m: 	 no AP.
Increasing amplitude: 	43.1717  V/m: 	 no AP.
Increasing amplitude: 	44.1171  V/m: 	 no AP.
Increasing amplitude: 	45.0831  V/m: 	 no AP.
Increasing amplitude: 	46.0703  V/m: 	 no AP.
Increasing amplitude: 	47.0791  V/m: 	 no AP.
Increasing amplitude: 	48.1100  V/m: 	 no AP.
Increasing amplitude: 	49.1635  V/m: 	 no AP.
Increasing amplitude: 	50.2400  V/m: 	 no AP.
Increasing amplitude: 	51.3401  V/m: 	 no AP.
Increasing amplitude: 	52.4643  V/m: 	 no AP.
Increasing amplitude: 	53.6131  V/m: 	 no AP.
Increasing amplitude: 	54.7871  V/m: 	 no AP.
Increasing amplitude: 	55.9868  V/m: 	 AP.
Lower bound: 54.7871  V/m.   Upper bound: 55.9868  V/m.   Search amplitude: 55.3837  V/m: AP.
Lower bound: 54.7871  V/m.   Upper bound: 55.3837  V/m.   Search amplitude: 55.0846  V/m: no AP.
Lower bound: 55.0846  V/m.   Upper bound: 55.3837  V/m.   Search amplitude: 55.2340  V/m: AP.
Binary search ended. Threshold: 55.2340  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 23.09 min.
 
-----------------------------------------------------------
Total run time: 24.746 min.
Results saved in UF_BndA_HH/Results/result_385.mat.
