Model type: 	Bend axon, antidromic
Parameter ID:	568
Pulse duration in ms:	6.8000
Field orientation in degrees:	112.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	60.8485  V/m: 	 no AP.
Increasing amplitude: 	24.0233 kV/m: 	 no AP.
Increasing amplitude: 	26.1976 kV/m: 	 no AP.
Increasing amplitude: 	28.5687 kV/m: 	 no AP.
Increasing amplitude: 	31.1544 kV/m: 	 no AP.
Increasing amplitude: 	33.9741 kV/m: 	 no AP.
Increasing amplitude: 	37.0491 kV/m: 	 no AP.
Increasing amplitude: 	40.4023 kV/m: 	 no AP.
Increasing amplitude: 	44.0590 kV/m: 	 no AP.
Increasing amplitude: 	48.0467 kV/m: 	 no AP.
Increasing amplitude: 	52.3953 kV/m: 	 no AP.
Increasing amplitude: 	57.1375 kV/m: 	 no AP.
Increasing amplitude: 	62.3088 kV/m: 	 no AP.
Increasing amplitude: 	67.9483 kV/m: 	 no AP.
Increasing amplitude: 	74.0981 kV/m: 	 no AP.
Increasing amplitude: 	80.8046 kV/m: 	 no AP.
Increasing amplitude: 	88.1180 kV/m: 	 no AP.
Increasing amplitude: 	96.0934 kV/m: 	 no AP.
Increasing amplitude: 	0.1048 MV/m: 	 no AP.
Increasing amplitude: 	0.1143 MV/m: 	 no AP.
Increasing amplitude: 	0.1246 MV/m: 	 no AP.
Increasing amplitude: 	0.1359 MV/m: 	 no AP.
Increasing amplitude: 	0.1482 MV/m: 	 no AP.
Increasing amplitude: 	0.1616 MV/m: 	 no AP.
Increasing amplitude: 	0.1762 MV/m: 	 no AP.
Increasing amplitude: 	0.1922 MV/m: 	 no AP.
Increasing amplitude: 	0.2096 MV/m: 	 no AP.
Increasing amplitude: 	0.2285 MV/m: 	 no AP.
Increasing amplitude: 	0.2492 MV/m: 	 no AP.
Increasing amplitude: 	0.2718 MV/m: 	 no AP.
Increasing amplitude: 	0.2964 MV/m: 	 no AP.
Increasing amplitude: 	0.3232 MV/m: 	 no AP.
Increasing amplitude: 	0.3525 MV/m: 	 no AP.
Increasing amplitude: 	0.3844 MV/m: 	 no AP.
Increasing amplitude: 	0.4192 MV/m: 	 no AP.
Increasing amplitude: 	0.4571 MV/m: 	 no AP.
Increasing amplitude: 	0.4985 MV/m: 	 no AP.
Increasing amplitude: 	0.5436 MV/m: 	 no AP.
Increasing amplitude: 	0.5928 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 10.88 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	60.8485  V/m: 	 no AP.
Increasing amplitude: 	66.3557  V/m: 	 no AP.
Increasing amplitude: 	72.3614  V/m: 	 no AP.
Increasing amplitude: 	78.9107  V/m: 	 no AP.
Increasing amplitude: 	86.0527  V/m: 	 no AP.
Increasing amplitude: 	93.8412  V/m: 	 no AP.
Increasing amplitude: 	0.1023 kV/m: 	 no AP.
Increasing amplitude: 	0.1116 kV/m: 	 no AP.
Increasing amplitude: 	0.1217 kV/m: 	 no AP.
Increasing amplitude: 	0.1327 kV/m: 	 no AP.
Increasing amplitude: 	0.1447 kV/m: 	 no AP.
Increasing amplitude: 	0.1578 kV/m: 	 no AP.
Increasing amplitude: 	0.1721 kV/m: 	 no AP.
Increasing amplitude: 	0.1877 kV/m: 	 no AP.
Increasing amplitude: 	0.2047 kV/m: 	 no AP.
Increasing amplitude: 	0.2232 kV/m: 	 no AP.
Increasing amplitude: 	0.2434 kV/m: 	 no AP.
Increasing amplitude: 	0.2654 kV/m: 	 no AP.
Increasing amplitude: 	0.2894 kV/m: 	 no AP.
Increasing amplitude: 	0.3156 kV/m: 	 no AP.
Increasing amplitude: 	0.3442 kV/m: 	 no AP.
Increasing amplitude: 	0.3754 kV/m: 	 no AP.
Increasing amplitude: 	0.4093 kV/m: 	 no AP.
Increasing amplitude: 	0.4464 kV/m: 	 no AP.
Increasing amplitude: 	0.4868 kV/m: 	 no AP.
Increasing amplitude: 	0.5308 kV/m: 	 no AP.
Increasing amplitude: 	0.5789 kV/m: 	 no AP.
Increasing amplitude: 	0.6313 kV/m: 	 no AP.
Increasing amplitude: 	0.6884 kV/m: 	 no AP.
Increasing amplitude: 	0.7507 kV/m: 	 no AP.
Increasing amplitude: 	0.8187 kV/m: 	 no AP.
Increasing amplitude: 	0.8928 kV/m: 	 no AP.
Increasing amplitude: 	0.9736 kV/m: 	 no AP.
Increasing amplitude: 	1.0617 kV/m: 	 no AP.
Increasing amplitude: 	1.1578 kV/m: 	 no AP.
Increasing amplitude: 	1.2626 kV/m: 	 no AP.
Increasing amplitude: 	1.3768 kV/m: 	 no AP.
Increasing amplitude: 	1.5015 kV/m: 	 no AP.
Increasing amplitude: 	1.6374 kV/m: 	 no AP.
Increasing amplitude: 	1.7855 kV/m: 	 no AP.
Increasing amplitude: 	1.9472 kV/m: 	 no AP.
Increasing amplitude: 	2.1234 kV/m: 	 no AP.
Increasing amplitude: 	2.3156 kV/m: 	 AP.
Lower bound: 2.1234 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.2174 kV/m: no AP.
Lower bound: 2.2174 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.2659 kV/m: no AP.
Lower bound: 2.2659 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.2906 kV/m: no AP.
Lower bound: 2.2906 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.3031 kV/m: no AP.
Lower bound: 2.3031 kV/m.   Upper bound: 2.3156 kV/m.   Search amplitude: 2.3093 kV/m: no AP.
Binary search ended. Threshold: 2.3093 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 34.70 min.
 
-----------------------------------------------------------
Total run time: 45.586 min.
Results saved in UF_BndA_HH/Results/result_568.mat.
