Model type: 	Bend axon, antidromic
Parameter ID:	292
Pulse duration in ms:	0.1000
Field orientation in degrees:	45.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	32.7273  V/m: 	 no AP.
Increasing amplitude: 	53.4442  V/m: 	 no AP.
Increasing amplitude: 	54.6145  V/m: 	 no AP.
Increasing amplitude: 	55.8104  V/m: 	 no AP.
Increasing amplitude: 	57.0325  V/m: 	 no AP.
Increasing amplitude: 	58.2813  V/m: 	 no AP.
Increasing amplitude: 	59.5575  V/m: 	 no AP.
Increasing amplitude: 	60.8617  V/m: 	 no AP.
Increasing amplitude: 	62.1944  V/m: 	 no AP.
Increasing amplitude: 	63.5563  V/m: 	 no AP.
Increasing amplitude: 	64.9480  V/m: 	 no AP.
Increasing amplitude: 	66.3701  V/m: 	 no AP.
Increasing amplitude: 	67.8235  V/m: 	 no AP.
Increasing amplitude: 	69.3086  V/m: 	 no AP.
Increasing amplitude: 	70.8263  V/m: 	 no AP.
Increasing amplitude: 	72.3771  V/m: 	 no AP.
Increasing amplitude: 	73.9620  V/m: 	 no AP.
Increasing amplitude: 	75.5816  V/m: 	 no AP.
Increasing amplitude: 	77.2366  V/m: 	 no AP.
Increasing amplitude: 	78.9278  V/m: 	 no AP.
Increasing amplitude: 	80.6561  V/m: 	 no AP.
Increasing amplitude: 	82.4223  V/m: 	 no AP.
Increasing amplitude: 	84.2271  V/m: 	 no AP.
Increasing amplitude: 	86.0714  V/m: 	 no AP.
Increasing amplitude: 	87.9561  V/m: 	 no AP.
Increasing amplitude: 	89.8821  V/m: 	 no AP.
Increasing amplitude: 	91.8503  V/m: 	 no AP.
Increasing amplitude: 	93.8615  V/m: 	 no AP.
Increasing amplitude: 	95.9168  V/m: 	 no AP.
Increasing amplitude: 	98.0172  V/m: 	 no AP.
Increasing amplitude: 	0.1002 kV/m: 	 no AP.
Increasing amplitude: 	0.1024 kV/m: 	 no AP.
Increasing amplitude: 	0.1046 kV/m: 	 no AP.
Increasing amplitude: 	0.1069 kV/m: 	 no AP.
Increasing amplitude: 	0.1092 kV/m: 	 no AP.
Increasing amplitude: 	0.1116 kV/m: 	 no AP.
Increasing amplitude: 	0.1141 kV/m: 	 no AP.
Increasing amplitude: 	0.1166 kV/m: 	 no AP.
Increasing amplitude: 	0.1191 kV/m: 	 no AP.
Increasing amplitude: 	0.1217 kV/m: 	 no AP.
Increasing amplitude: 	0.1244 kV/m: 	 no AP.
Increasing amplitude: 	0.1271 kV/m: 	 no AP.
Increasing amplitude: 	0.1299 kV/m: 	 no AP.
Increasing amplitude: 	0.1327 kV/m: 	 no AP.
Increasing amplitude: 	0.1356 kV/m: 	 no AP.
Increasing amplitude: 	0.1386 kV/m: 	 no AP.
Increasing amplitude: 	0.1417 kV/m: 	 no AP.
Increasing amplitude: 	0.1448 kV/m: 	 no AP.
Increasing amplitude: 	0.1479 kV/m: 	 no AP.
Increasing amplitude: 	0.1512 kV/m: 	 no AP.
Increasing amplitude: 	0.1545 kV/m: 	 no AP.
Increasing amplitude: 	0.1579 kV/m: 	 no AP.
Increasing amplitude: 	0.1613 kV/m: 	 no AP.
Increasing amplitude: 	0.1648 kV/m: 	 no AP.
Increasing amplitude: 	0.1685 kV/m: 	 no AP.
Increasing amplitude: 	0.1721 kV/m: 	 no AP.
Increasing amplitude: 	0.1759 kV/m: 	 no AP.
Increasing amplitude: 	0.1798 kV/m: 	 no AP.
Increasing amplitude: 	0.1837 kV/m: 	 no AP.
Increasing amplitude: 	0.1877 kV/m: 	 no AP.
Increasing amplitude: 	0.1918 kV/m: 	 no AP.
Increasing amplitude: 	0.1960 kV/m: 	 no AP.
Increasing amplitude: 	0.2003 kV/m: 	 no AP.
Increasing amplitude: 	0.2047 kV/m: 	 no AP.
Increasing amplitude: 	0.2092 kV/m: 	 no AP.
Increasing amplitude: 	0.2138 kV/m: 	 no AP.
Increasing amplitude: 	0.2185 kV/m: 	 no AP.
Increasing amplitude: 	0.2232 kV/m: 	 no AP.
Increasing amplitude: 	0.2281 kV/m: 	 no AP.
Increasing amplitude: 	0.2331 kV/m: 	 no AP.
Increasing amplitude: 	0.2382 kV/m: 	 no AP.
Increasing amplitude: 	0.2434 kV/m: 	 no AP.
Increasing amplitude: 	0.2488 kV/m: 	 no AP.
Increasing amplitude: 	0.2542 kV/m: 	 no AP.
Increasing amplitude: 	0.2598 kV/m: 	 no AP.
Increasing amplitude: 	0.2655 kV/m: 	 no AP.
Increasing amplitude: 	0.2713 kV/m: 	 no AP.
Increasing amplitude: 	0.2772 kV/m: 	 no AP.
Increasing amplitude: 	0.2833 kV/m: 	 AP.
Lower bound: 0.2772 kV/m.   Upper bound: 0.2833 kV/m.   Search amplitude: 0.2803 kV/m: AP.
Lower bound: 0.2772 kV/m.   Upper bound: 0.2803 kV/m.   Search amplitude: 0.2787 kV/m: no AP.
Lower bound: 0.2787 kV/m.   Upper bound: 0.2803 kV/m.   Search amplitude: 0.2795 kV/m: AP.
Binary search ended. Threshold: 0.2795 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 113.94 min.
 
-----------------------------------------------------------
Total run time: 117.921 min.
Results saved in UF_BndA_HH/Results/result_292.mat.
