Model type: 	Bend axon, antidromic
Parameter ID:	409
Pulse duration in ms:	0.6800
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	6.0265  V/m: 	 no AP.
Increasing amplitude: 	5.2510  V/m: 	 no AP.
Increasing amplitude: 	5.3660  V/m: 	 no AP.
Increasing amplitude: 	5.4835  V/m: 	 no AP.
Increasing amplitude: 	5.6036  V/m: 	 no AP.
Increasing amplitude: 	5.7263  V/m: 	 no AP.
Increasing amplitude: 	5.8517  V/m: 	 no AP.
Increasing amplitude: 	5.9798  V/m: 	 no AP.
Increasing amplitude: 	6.1108  V/m: 	 no AP.
Increasing amplitude: 	6.2446  V/m: 	 no AP.
Increasing amplitude: 	6.3813  V/m: 	 no AP.
Increasing amplitude: 	6.5211  V/m: 	 no AP.
Increasing amplitude: 	6.6638  V/m: 	 no AP.
Increasing amplitude: 	6.8098  V/m: 	 no AP.
Increasing amplitude: 	6.9589  V/m: 	 no AP.
Increasing amplitude: 	7.1113  V/m: 	 no AP.
Increasing amplitude: 	7.2670  V/m: 	 no AP.
Increasing amplitude: 	7.4261  V/m: 	 no AP.
Increasing amplitude: 	7.5887  V/m: 	 no AP.
Increasing amplitude: 	7.7549  V/m: 	 no AP.
Increasing amplitude: 	7.9247  V/m: 	 no AP.
Increasing amplitude: 	8.0982  V/m: 	 no AP.
Increasing amplitude: 	8.2755  V/m: 	 no AP.
Increasing amplitude: 	8.4568  V/m: 	 no AP.
Increasing amplitude: 	8.6419  V/m: 	 no AP.
Increasing amplitude: 	8.8312  V/m: 	 no AP.
Increasing amplitude: 	9.0246  V/m: 	 no AP.
Increasing amplitude: 	9.2222  V/m: 	 no AP.
Increasing amplitude: 	9.4241  V/m: 	 no AP.
Increasing amplitude: 	9.6305  V/m: 	 no AP.
Increasing amplitude: 	9.8413  V/m: 	 no AP.
Increasing amplitude: 	10.0568  V/m: 	 no AP.
Increasing amplitude: 	10.2771  V/m: 	 no AP.
Increasing amplitude: 	10.5021  V/m: 	 no AP.
Increasing amplitude: 	10.7321  V/m: 	 no AP.
Increasing amplitude: 	10.9671  V/m: 	 no AP.
Increasing amplitude: 	11.2072  V/m: 	 no AP.
Increasing amplitude: 	11.4526  V/m: 	 no AP.
Increasing amplitude: 	11.7034  V/m: 	 no AP.
Increasing amplitude: 	11.9597  V/m: 	 no AP.
Increasing amplitude: 	12.2215  V/m: 	 no AP.
Increasing amplitude: 	12.4892  V/m: 	 no AP.
Increasing amplitude: 	12.7626  V/m: 	 no AP.
Increasing amplitude: 	13.0421  V/m: 	 no AP.
Increasing amplitude: 	13.3277  V/m: 	 no AP.
Increasing amplitude: 	13.6195  V/m: 	 no AP.
Increasing amplitude: 	13.9178  V/m: 	 no AP.
Increasing amplitude: 	14.2225  V/m: 	 no AP.
Increasing amplitude: 	14.5340  V/m: 	 no AP.
Increasing amplitude: 	14.8522  V/m: 	 no AP.
Increasing amplitude: 	15.1774  V/m: 	 no AP.
Increasing amplitude: 	15.5098  V/m: 	 no AP.
Increasing amplitude: 	15.8494  V/m: 	 no AP.
Increasing amplitude: 	16.1964  V/m: 	 no AP.
Increasing amplitude: 	16.5511  V/m: 	 no AP.
Increasing amplitude: 	16.9135  V/m: 	 no AP.
Increasing amplitude: 	17.2839  V/m: 	 no AP.
Increasing amplitude: 	17.6623  V/m: 	 no AP.
Increasing amplitude: 	18.0491  V/m: 	 no AP.
Increasing amplitude: 	18.4443  V/m: 	 no AP.
Increasing amplitude: 	18.8482  V/m: 	 no AP.
Increasing amplitude: 	19.2609  V/m: 	 no AP.
Increasing amplitude: 	19.6827  V/m: 	 no AP.
Increasing amplitude: 	20.1137  V/m: 	 no AP.
Increasing amplitude: 	20.5541  V/m: 	 no AP.
Increasing amplitude: 	21.0042  V/m: 	 no AP.
Increasing amplitude: 	21.4641  V/m: 	 no AP.
Increasing amplitude: 	21.9341  V/m: 	 no AP.
Increasing amplitude: 	22.4144  V/m: 	 no AP.
Increasing amplitude: 	22.9052  V/m: 	 no AP.
Increasing amplitude: 	23.4068  V/m: 	 no AP.
Increasing amplitude: 	23.9193  V/m: 	 no AP.
Increasing amplitude: 	24.4431  V/m: 	 no AP.
Increasing amplitude: 	24.9783  V/m: 	 no AP.
Increasing amplitude: 	25.5253  V/m: 	 no AP.
Increasing amplitude: 	26.0842  V/m: 	 no AP.
Increasing amplitude: 	26.6554  V/m: 	 no AP.
Increasing amplitude: 	27.2391  V/m: 	 no AP.
Increasing amplitude: 	27.8355  V/m: 	 no AP.
Increasing amplitude: 	28.4450  V/m: 	 no AP.
Increasing amplitude: 	29.0679  V/m: 	 no AP.
Increasing amplitude: 	29.7044  V/m: 	 no AP.
Increasing amplitude: 	30.3548  V/m: 	 no AP.
Increasing amplitude: 	31.0195  V/m: 	 no AP.
Increasing amplitude: 	31.6988  V/m: 	 no AP.
Increasing amplitude: 	32.3929  V/m: 	 no AP.
Increasing amplitude: 	33.1022  V/m: 	 no AP.
Increasing amplitude: 	33.8270  V/m: 	 no AP.
Increasing amplitude: 	34.5678  V/m: 	 no AP.
Increasing amplitude: 	35.3247  V/m: 	 no AP.
Increasing amplitude: 	36.0982  V/m: 	 no AP.
Increasing amplitude: 	36.8886  V/m: 	 no AP.
Increasing amplitude: 	37.6964  V/m: 	 no AP.
Increasing amplitude: 	38.5218  V/m: 	 no AP.
Increasing amplitude: 	39.3654  V/m: 	 no AP.
Increasing amplitude: 	40.2274  V/m: 	 no AP.
Increasing amplitude: 	41.1082  V/m: 	 no AP.
Increasing amplitude: 	42.0084  V/m: 	 AP.
Lower bound: 41.1082  V/m.   Upper bound: 42.0084  V/m.   Search amplitude: 41.5559  V/m: AP.
Lower bound: 41.1082  V/m.   Upper bound: 41.5559  V/m.   Search amplitude: 41.3314  V/m: no AP.
Lower bound: 41.3314  V/m.   Upper bound: 41.5559  V/m.   Search amplitude: 41.4435  V/m: no AP.
Binary search ended. Threshold: 41.4435  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 139.67 min.
 
-----------------------------------------------------------
Total run time: 143.488 min.
Results saved in UF_BndA_HH/Results/result_409.mat.
