Model type: 	Bend axon, antidromic
Parameter ID:	314
Pulse duration in ms:	0.1400
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	17.8840  V/m: 	 no AP.
Increasing amplitude: 	24.4257  V/m: 	 no AP.
Increasing amplitude: 	24.9606  V/m: 	 no AP.
Increasing amplitude: 	25.5071  V/m: 	 no AP.
Increasing amplitude: 	26.0657  V/m: 	 no AP.
Increasing amplitude: 	26.6364  V/m: 	 no AP.
Increasing amplitude: 	27.2197  V/m: 	 no AP.
Increasing amplitude: 	27.8157  V/m: 	 no AP.
Increasing amplitude: 	28.4248  V/m: 	 no AP.
Increasing amplitude: 	29.0472  V/m: 	 no AP.
Increasing amplitude: 	29.6833  V/m: 	 no AP.
Increasing amplitude: 	30.3333  V/m: 	 no AP.
Increasing amplitude: 	30.9975  V/m: 	 no AP.
Increasing amplitude: 	31.6762  V/m: 	 no AP.
Increasing amplitude: 	32.3698  V/m: 	 no AP.
Increasing amplitude: 	33.0787  V/m: 	 no AP.
Increasing amplitude: 	33.8030  V/m: 	 no AP.
Increasing amplitude: 	34.5432  V/m: 	 no AP.
Increasing amplitude: 	35.2996  V/m: 	 no AP.
Increasing amplitude: 	36.0725  V/m: 	 no AP.
Increasing amplitude: 	36.8624  V/m: 	 no AP.
Increasing amplitude: 	37.6696  V/m: 	 no AP.
Increasing amplitude: 	38.4945  V/m: 	 no AP.
Increasing amplitude: 	39.3374  V/m: 	 no AP.
Increasing amplitude: 	40.1987  V/m: 	 no AP.
Increasing amplitude: 	41.0790  V/m: 	 no AP.
Increasing amplitude: 	41.9785  V/m: 	 no AP.
Increasing amplitude: 	42.8977  V/m: 	 no AP.
Increasing amplitude: 	43.8370  V/m: 	 no AP.
Increasing amplitude: 	44.7970  V/m: 	 no AP.
Increasing amplitude: 	45.7779  V/m: 	 no AP.
Increasing amplitude: 	46.7803  V/m: 	 no AP.
Increasing amplitude: 	47.8046  V/m: 	 no AP.
Increasing amplitude: 	48.8514  V/m: 	 no AP.
Increasing amplitude: 	49.9211  V/m: 	 no AP.
Increasing amplitude: 	51.0143  V/m: 	 no AP.
Increasing amplitude: 	52.1313  V/m: 	 no AP.
Increasing amplitude: 	53.2729  V/m: 	 no AP.
Increasing amplitude: 	54.4394  V/m: 	 no AP.
Increasing amplitude: 	55.6314  V/m: 	 no AP.
Increasing amplitude: 	56.8496  V/m: 	 no AP.
Increasing amplitude: 	58.0945  V/m: 	 no AP.
Increasing amplitude: 	59.3666  V/m: 	 no AP.
Increasing amplitude: 	60.6665  V/m: 	 no AP.
Increasing amplitude: 	61.9949  V/m: 	 no AP.
Increasing amplitude: 	63.3525  V/m: 	 no AP.
Increasing amplitude: 	64.7397  V/m: 	 no AP.
Increasing amplitude: 	66.1573  V/m: 	 no AP.
Increasing amplitude: 	67.6060  V/m: 	 no AP.
Increasing amplitude: 	69.0863  V/m: 	 no AP.
Increasing amplitude: 	70.5991  V/m: 	 no AP.
Increasing amplitude: 	72.1451  V/m: 	 no AP.
Increasing amplitude: 	73.7248  V/m: 	 no AP.
Increasing amplitude: 	75.3392  V/m: 	 no AP.
Increasing amplitude: 	76.9889  V/m: 	 no AP.
Increasing amplitude: 	78.6747  V/m: 	 no AP.
Increasing amplitude: 	80.3975  V/m: 	 no AP.
Increasing amplitude: 	82.1580  V/m: 	 no AP.
Increasing amplitude: 	83.9570  V/m: 	 no AP.
Increasing amplitude: 	85.7954  V/m: 	 no AP.
Increasing amplitude: 	87.6741  V/m: 	 no AP.
Increasing amplitude: 	89.5939  V/m: 	 no AP.
Increasing amplitude: 	91.5558  V/m: 	 no AP.
Increasing amplitude: 	93.5606  V/m: 	 no AP.
Increasing amplitude: 	95.6093  V/m: 	 no AP.
Increasing amplitude: 	97.7028  V/m: 	 no AP.
Increasing amplitude: 	99.8423  V/m: 	 no AP.
Increasing amplitude: 	0.1020 kV/m: 	 no AP.
Increasing amplitude: 	0.1043 kV/m: 	 no AP.
Increasing amplitude: 	0.1065 kV/m: 	 no AP.
Increasing amplitude: 	0.1089 kV/m: 	 no AP.
Increasing amplitude: 	0.1113 kV/m: 	 no AP.
Increasing amplitude: 	0.1137 kV/m: 	 no AP.
Increasing amplitude: 	0.1162 kV/m: 	 no AP.
Increasing amplitude: 	0.1187 kV/m: 	 no AP.
Increasing amplitude: 	0.1213 kV/m: 	 no AP.
Increasing amplitude: 	0.1240 kV/m: 	 no AP.
Increasing amplitude: 	0.1267 kV/m: 	 no AP.
Increasing amplitude: 	0.1295 kV/m: 	 no AP.
Increasing amplitude: 	0.1323 kV/m: 	 no AP.
Increasing amplitude: 	0.1352 kV/m: 	 no AP.
Increasing amplitude: 	0.1382 kV/m: 	 no AP.
Increasing amplitude: 	0.1412 kV/m: 	 no AP.
Increasing amplitude: 	0.1443 kV/m: 	 no AP.
Increasing amplitude: 	0.1474 kV/m: 	 no AP.
Increasing amplitude: 	0.1507 kV/m: 	 no AP.
Increasing amplitude: 	0.1540 kV/m: 	 no AP.
Increasing amplitude: 	0.1573 kV/m: 	 AP.
Lower bound: 0.1540 kV/m.   Upper bound: 0.1573 kV/m.   Search amplitude: 0.1557 kV/m: AP.
Lower bound: 0.1540 kV/m.   Upper bound: 0.1557 kV/m.   Search amplitude: 0.1548 kV/m: no AP.
Lower bound: 0.1548 kV/m.   Upper bound: 0.1557 kV/m.   Search amplitude: 0.1552 kV/m: AP.
Binary search ended. Threshold: 0.1552 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 114.73 min.
 
-----------------------------------------------------------
Total run time: 118.887 min.
Results saved in UF_BndA_HH/Results/result_314.mat.
