Model type: 	Bend axon, antidromic
Parameter ID:	289
Pulse duration in ms:	0.1000
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	23.1417  V/m: 	 no AP.
Increasing amplitude: 	36.2867  V/m: 	 no AP.
Increasing amplitude: 	37.0813  V/m: 	 no AP.
Increasing amplitude: 	37.8932  V/m: 	 no AP.
Increasing amplitude: 	38.7230  V/m: 	 no AP.
Increasing amplitude: 	39.5709  V/m: 	 no AP.
Increasing amplitude: 	40.4374  V/m: 	 no AP.
Increasing amplitude: 	41.3229  V/m: 	 no AP.
Increasing amplitude: 	42.2277  V/m: 	 no AP.
Increasing amplitude: 	43.1524  V/m: 	 no AP.
Increasing amplitude: 	44.0973  V/m: 	 no AP.
Increasing amplitude: 	45.0629  V/m: 	 no AP.
Increasing amplitude: 	46.0497  V/m: 	 no AP.
Increasing amplitude: 	47.0580  V/m: 	 no AP.
Increasing amplitude: 	48.0885  V/m: 	 no AP.
Increasing amplitude: 	49.1415  V/m: 	 no AP.
Increasing amplitude: 	50.2175  V/m: 	 no AP.
Increasing amplitude: 	51.3171  V/m: 	 no AP.
Increasing amplitude: 	52.4408  V/m: 	 no AP.
Increasing amplitude: 	53.5891  V/m: 	 no AP.
Increasing amplitude: 	54.7626  V/m: 	 no AP.
Increasing amplitude: 	55.9617  V/m: 	 no AP.
Increasing amplitude: 	57.1871  V/m: 	 no AP.
Increasing amplitude: 	58.4394  V/m: 	 no AP.
Increasing amplitude: 	59.7190  V/m: 	 no AP.
Increasing amplitude: 	61.0267  V/m: 	 no AP.
Increasing amplitude: 	62.3630  V/m: 	 no AP.
Increasing amplitude: 	63.7286  V/m: 	 no AP.
Increasing amplitude: 	65.1241  V/m: 	 no AP.
Increasing amplitude: 	66.5501  V/m: 	 no AP.
Increasing amplitude: 	68.0073  V/m: 	 no AP.
Increasing amplitude: 	69.4965  V/m: 	 no AP.
Increasing amplitude: 	71.0183  V/m: 	 no AP.
Increasing amplitude: 	72.5734  V/m: 	 no AP.
Increasing amplitude: 	74.1625  V/m: 	 no AP.
Increasing amplitude: 	75.7865  V/m: 	 no AP.
Increasing amplitude: 	77.4460  V/m: 	 no AP.
Increasing amplitude: 	79.1418  V/m: 	 no AP.
Increasing amplitude: 	80.8748  V/m: 	 no AP.
Increasing amplitude: 	82.6457  V/m: 	 no AP.
Increasing amplitude: 	84.4554  V/m: 	 no AP.
Increasing amplitude: 	86.3048  V/m: 	 no AP.
Increasing amplitude: 	88.1946  V/m: 	 no AP.
Increasing amplitude: 	90.1258  V/m: 	 no AP.
Increasing amplitude: 	92.0993  V/m: 	 no AP.
Increasing amplitude: 	94.1160  V/m: 	 no AP.
Increasing amplitude: 	96.1769  V/m: 	 no AP.
Increasing amplitude: 	98.2829  V/m: 	 no AP.
Increasing amplitude: 	0.1004 kV/m: 	 no AP.
Increasing amplitude: 	0.1026 kV/m: 	 no AP.
Increasing amplitude: 	0.1049 kV/m: 	 no AP.
Increasing amplitude: 	0.1072 kV/m: 	 no AP.
Increasing amplitude: 	0.1095 kV/m: 	 no AP.
Increasing amplitude: 	0.1119 kV/m: 	 no AP.
Increasing amplitude: 	0.1144 kV/m: 	 no AP.
Increasing amplitude: 	0.1169 kV/m: 	 no AP.
Increasing amplitude: 	0.1194 kV/m: 	 no AP.
Increasing amplitude: 	0.1221 kV/m: 	 no AP.
Increasing amplitude: 	0.1247 kV/m: 	 no AP.
Increasing amplitude: 	0.1275 kV/m: 	 no AP.
Increasing amplitude: 	0.1302 kV/m: 	 no AP.
Increasing amplitude: 	0.1331 kV/m: 	 no AP.
Increasing amplitude: 	0.1360 kV/m: 	 no AP.
Increasing amplitude: 	0.1390 kV/m: 	 no AP.
Increasing amplitude: 	0.1420 kV/m: 	 no AP.
Increasing amplitude: 	0.1451 kV/m: 	 no AP.
Increasing amplitude: 	0.1483 kV/m: 	 no AP.
Increasing amplitude: 	0.1516 kV/m: 	 no AP.
Increasing amplitude: 	0.1549 kV/m: 	 no AP.
Increasing amplitude: 	0.1583 kV/m: 	 no AP.
Increasing amplitude: 	0.1617 kV/m: 	 no AP.
Increasing amplitude: 	0.1653 kV/m: 	 no AP.
Increasing amplitude: 	0.1689 kV/m: 	 no AP.
Increasing amplitude: 	0.1726 kV/m: 	 no AP.
Increasing amplitude: 	0.1764 kV/m: 	 no AP.
Increasing amplitude: 	0.1803 kV/m: 	 no AP.
Increasing amplitude: 	0.1842 kV/m: 	 no AP.
Increasing amplitude: 	0.1882 kV/m: 	 no AP.
Increasing amplitude: 	0.1924 kV/m: 	 no AP.
Increasing amplitude: 	0.1966 kV/m: 	 no AP.
Increasing amplitude: 	0.2009 kV/m: 	 no AP.
Increasing amplitude: 	0.2053 kV/m: 	 no AP.
Increasing amplitude: 	0.2098 kV/m: 	 AP.
Lower bound: 0.2053 kV/m.   Upper bound: 0.2098 kV/m.   Search amplitude: 0.2075 kV/m: AP.
Lower bound: 0.2053 kV/m.   Upper bound: 0.2075 kV/m.   Search amplitude: 0.2064 kV/m: no AP.
Lower bound: 0.2064 kV/m.   Upper bound: 0.2075 kV/m.   Search amplitude: 0.2069 kV/m: AP.
Binary search ended. Threshold: 0.2069 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 79.42 min.
 
-----------------------------------------------------------
Total run time: 82.708 min.
Results saved in UF_BndA_HH/Results/result_289.mat.
