Model type: 	Axon terminal with synapse
Parameter ID:	384
Pulse duration in ms:	0.3100
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	5.9490  V/m: 	 no AP.
Increasing amplitude: 	5.1225 kV/m: 	 no AP.
Increasing amplitude: 	5.5862 kV/m: 	 no AP.
Increasing amplitude: 	6.0917 kV/m: 	 no AP.
Increasing amplitude: 	6.6431 kV/m: 	 no AP.
Increasing amplitude: 	7.2443 kV/m: 	 no AP.
Increasing amplitude: 	7.9000 kV/m: 	 no AP.
Increasing amplitude: 	8.6150 kV/m: 	 no AP.
Increasing amplitude: 	9.3948 kV/m: 	 no AP.
Increasing amplitude: 	10.2451 kV/m: 	 no AP.
Increasing amplitude: 	11.1723 kV/m: 	 no AP.
Increasing amplitude: 	12.1835 kV/m: 	 no AP.
Increasing amplitude: 	13.2862 kV/m: 	 no AP.
Increasing amplitude: 	14.4887 kV/m: 	 no AP.
Increasing amplitude: 	15.8000 kV/m: 	 no AP.
Increasing amplitude: 	17.2301 kV/m: 	 no AP.
Increasing amplitude: 	18.7895 kV/m: 	 no AP.
Increasing amplitude: 	20.4901 kV/m: 	 no AP.
Increasing amplitude: 	22.3446 kV/m: 	 no AP.
Increasing amplitude: 	24.3670 kV/m: 	 no AP.
Increasing amplitude: 	26.5724 kV/m: 	 no AP.
Increasing amplitude: 	28.9774 kV/m: 	 no AP.
Increasing amplitude: 	31.6001 kV/m: 	 no AP.
Increasing amplitude: 	34.4601 kV/m: 	 no AP.
Increasing amplitude: 	37.5790 kV/m: 	 no AP.
Increasing amplitude: 	40.9802 kV/m: 	 no AP.
Increasing amplitude: 	44.6893 kV/m: 	 no AP.
Increasing amplitude: 	48.7340 kV/m: 	 no AP.
Increasing amplitude: 	53.1448 kV/m: 	 no AP.
Increasing amplitude: 	57.9548 kV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 1.99 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	5.9490  V/m: 	 no AP.
Increasing amplitude: 	6.4874  V/m: 	 no AP.
Increasing amplitude: 	7.0746  V/m: 	 no AP.
Increasing amplitude: 	7.7149  V/m: 	 no AP.
Increasing amplitude: 	8.4131  V/m: 	 no AP.
Increasing amplitude: 	9.1746  V/m: 	 no AP.
Increasing amplitude: 	10.0049  V/m: 	 no AP.
Increasing amplitude: 	10.9105  V/m: 	 no AP.
Increasing amplitude: 	11.8979  V/m: 	 no AP.
Increasing amplitude: 	12.9748  V/m: 	 no AP.
Increasing amplitude: 	14.1491  V/m: 	 no AP.
Increasing amplitude: 	15.4297  V/m: 	 no AP.
Increasing amplitude: 	16.8262  V/m: 	 no AP.
Increasing amplitude: 	18.3491  V/m: 	 no AP.
Increasing amplitude: 	20.0099  V/m: 	 no AP.
Increasing amplitude: 	21.8209  V/m: 	 no AP.
Increasing amplitude: 	23.7959  V/m: 	 no AP.
Increasing amplitude: 	25.9496  V/m: 	 no AP.
Increasing amplitude: 	28.2982  V/m: 	 no AP.
Increasing amplitude: 	30.8594  V/m: 	 no AP.
Increasing amplitude: 	33.6525  V/m: 	 no AP.
Increasing amplitude: 	36.6983  V/m: 	 no AP.
Increasing amplitude: 	40.0198  V/m: 	 no AP.
Increasing amplitude: 	43.6418  V/m: 	 no AP.
Increasing amplitude: 	47.5918  V/m: 	 no AP.
Increasing amplitude: 	51.8992  V/m: 	 no AP.
Increasing amplitude: 	56.5965  V/m: 	 no AP.
Increasing amplitude: 	61.7189  V/m: 	 no AP.
Increasing amplitude: 	67.3049  V/m: 	 no AP.
Increasing amplitude: 	73.3965  V/m: 	 no AP.
Increasing amplitude: 	80.0395  V/m: 	 no AP.
Increasing amplitude: 	87.2837  V/m: 	 no AP.
Increasing amplitude: 	95.1835  V/m: 	 no AP.
Increasing amplitude: 	0.1038 kV/m: 	 no AP.
Increasing amplitude: 	0.1132 kV/m: 	 no AP.
Increasing amplitude: 	0.1234 kV/m: 	 no AP.
Increasing amplitude: 	0.1346 kV/m: 	 no AP.
Increasing amplitude: 	0.1468 kV/m: 	 no AP.
Increasing amplitude: 	0.1601 kV/m: 	 no AP.
Increasing amplitude: 	0.1746 kV/m: 	 no AP.
Increasing amplitude: 	0.1904 kV/m: 	 no AP.
Increasing amplitude: 	0.2076 kV/m: 	 no AP.
Increasing amplitude: 	0.2264 kV/m: 	 no AP.
Increasing amplitude: 	0.2469 kV/m: 	 no AP.
Increasing amplitude: 	0.2692 kV/m: 	 no AP.
Increasing amplitude: 	0.2936 kV/m: 	 no AP.
Increasing amplitude: 	0.3202 kV/m: 	 no AP.
Increasing amplitude: 	0.3491 kV/m: 	 no AP.
Increasing amplitude: 	0.3807 kV/m: 	 no AP.
Increasing amplitude: 	0.4152 kV/m: 	 no AP.
Increasing amplitude: 	0.4528 kV/m: 	 no AP.
Increasing amplitude: 	0.4938 kV/m: 	 no AP.
Increasing amplitude: 	0.5384 kV/m: 	 no AP.
Increasing amplitude: 	0.5872 kV/m: 	 no AP.
Increasing amplitude: 	0.6403 kV/m: 	 no AP.
Increasing amplitude: 	0.6983 kV/m: 	 no AP.
Increasing amplitude: 	0.7615 kV/m: 	 no AP.
Increasing amplitude: 	0.8304 kV/m: 	 no AP.
Increasing amplitude: 	0.9055 kV/m: 	 no AP.
Increasing amplitude: 	0.9875 kV/m: 	 no AP.
Increasing amplitude: 	1.0769 kV/m: 	 no AP.
Increasing amplitude: 	1.1743 kV/m: 	 no AP.
Increasing amplitude: 	1.2806 kV/m: 	 no AP.
Increasing amplitude: 	1.3965 kV/m: 	 no AP.
Increasing amplitude: 	1.5229 kV/m: 	 no AP.
Increasing amplitude: 	1.6608 kV/m: 	 no AP.
Increasing amplitude: 	1.8111 kV/m: 	 no AP.
Increasing amplitude: 	1.9750 kV/m: 	 AP.
Lower bound: 1.8111 kV/m.   Upper bound: 1.9750 kV/m.   Search amplitude: 1.8913 kV/m: no AP.
Lower bound: 1.8913 kV/m.   Upper bound: 1.9750 kV/m.   Search amplitude: 1.9327 kV/m: AP.
Lower bound: 1.8913 kV/m.   Upper bound: 1.9327 kV/m.   Search amplitude: 1.9119 kV/m: AP.
Lower bound: 1.8913 kV/m.   Upper bound: 1.9119 kV/m.   Search amplitude: 1.9015 kV/m: no AP.
Lower bound: 1.9015 kV/m.   Upper bound: 1.9119 kV/m.   Search amplitude: 1.9067 kV/m: no AP.
Binary search ended. Threshold: 1.9067 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 2.63 min.
 
-----------------------------------------------------------
Total run time: 4.613 min.
Results saved in UF_TrmS_RMG/Results/result_384.mat.
