Model type: 	Axon terminal with synapse
Parameter ID:	504
Pulse duration in ms:	2.1000
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	3.0664  V/m: 	 no AP.
Increasing amplitude: 	98.1241  V/m: 	 no AP.
Increasing amplitude: 	0.1070 kV/m: 	 no AP.
Increasing amplitude: 	0.1167 kV/m: 	 no AP.
Increasing amplitude: 	0.1273 kV/m: 	 no AP.
Increasing amplitude: 	0.1388 kV/m: 	 no AP.
Increasing amplitude: 	0.1513 kV/m: 	 no AP.
Increasing amplitude: 	0.1650 kV/m: 	 no AP.
Increasing amplitude: 	0.1800 kV/m: 	 no AP.
Increasing amplitude: 	0.1962 kV/m: 	 no AP.
Increasing amplitude: 	0.2140 kV/m: 	 no AP.
Increasing amplitude: 	0.2334 kV/m: 	 no AP.
Increasing amplitude: 	0.2545 kV/m: 	 no AP.
Increasing amplitude: 	0.2775 kV/m: 	 no AP.
Increasing amplitude: 	0.3027 kV/m: 	 no AP.
Increasing amplitude: 	0.3300 kV/m: 	 no AP.
Increasing amplitude: 	0.3599 kV/m: 	 no AP.
Increasing amplitude: 	0.3925 kV/m: 	 no AP.
Increasing amplitude: 	0.4280 kV/m: 	 no AP.
Increasing amplitude: 	0.4668 kV/m: 	 no AP.
Increasing amplitude: 	0.5090 kV/m: 	 no AP.
Increasing amplitude: 	0.5551 kV/m: 	 no AP.
Increasing amplitude: 	0.6053 kV/m: 	 no AP.
Increasing amplitude: 	0.6601 kV/m: 	 no AP.
Increasing amplitude: 	0.7198 kV/m: 	 no AP.
Increasing amplitude: 	0.7850 kV/m: 	 no AP.
Increasing amplitude: 	0.8560 kV/m: 	 no AP.
Increasing amplitude: 	0.9335 kV/m: 	 no AP.
Increasing amplitude: 	1.0180 kV/m: 	 no AP.
Increasing amplitude: 	1.1101 kV/m: 	 no AP.
Increasing amplitude: 	1.2106 kV/m: 	 no AP.
Increasing amplitude: 	1.3202 kV/m: 	 no AP.
Increasing amplitude: 	1.4397 kV/m: 	 no AP.
Increasing amplitude: 	1.5700 kV/m: 	 no AP.
Increasing amplitude: 	1.7121 kV/m: 	 no AP.
Increasing amplitude: 	1.8670 kV/m: 	 no AP.
Increasing amplitude: 	2.0360 kV/m: 	 no AP.
Increasing amplitude: 	2.2203 kV/m: 	 no AP.
Increasing amplitude: 	2.4212 kV/m: 	 no AP.
Increasing amplitude: 	2.6404 kV/m: 	 no AP.
Increasing amplitude: 	2.8794 kV/m: 	 no AP.
Increasing amplitude: 	3.1400 kV/m: 	 no AP.
Increasing amplitude: 	3.4242 kV/m: 	 no AP.
Increasing amplitude: 	3.7341 kV/m: 	 no AP.
Increasing amplitude: 	4.0720 kV/m: 	 no AP.
Increasing amplitude: 	4.4406 kV/m: 	 no AP.
Increasing amplitude: 	4.8425 kV/m: 	 no AP.
Increasing amplitude: 	5.2808 kV/m: 	 no AP.
Increasing amplitude: 	5.7587 kV/m: 	 no AP.
Increasing amplitude: 	6.2799 kV/m: 	 no AP.
Increasing amplitude: 	6.8483 kV/m: 	 no AP.
Increasing amplitude: 	7.4682 kV/m: 	 no AP.
Increasing amplitude: 	8.1441 kV/m: 	 no AP.
Increasing amplitude: 	8.8812 kV/m: 	 no AP.
Increasing amplitude: 	9.6850 kV/m: 	 no AP.
Increasing amplitude: 	10.5616 kV/m: 	 no AP.
Increasing amplitude: 	11.5175 kV/m: 	 no AP.
Increasing amplitude: 	12.5599 kV/m: 	 no AP.
Increasing amplitude: 	13.6967 kV/m: 	 no AP.
Increasing amplitude: 	14.9363 kV/m: 	 no AP.
Increasing amplitude: 	16.2882 kV/m: 	 no AP.
Increasing amplitude: 	17.7624 kV/m: 	 no AP.
Increasing amplitude: 	19.3700 kV/m: 	 no AP.
Increasing amplitude: 	21.1231 kV/m: 	 no AP.
Increasing amplitude: 	23.0349 kV/m: 	 no AP.
Increasing amplitude: 	25.1198 kV/m: 	 no AP.
Increasing amplitude: 	27.3933 kV/m: 	 no AP.
Increasing amplitude: 	29.8726 kV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 1.61 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	3.0664  V/m: 	 no AP.
Increasing amplitude: 	3.3439  V/m: 	 no AP.
Increasing amplitude: 	3.6466  V/m: 	 no AP.
Increasing amplitude: 	3.9766  V/m: 	 no AP.
Increasing amplitude: 	4.3365  V/m: 	 no AP.
Increasing amplitude: 	4.7290  V/m: 	 no AP.
Increasing amplitude: 	5.1570  V/m: 	 no AP.
Increasing amplitude: 	5.6238  V/m: 	 no AP.
Increasing amplitude: 	6.1328  V/m: 	 no AP.
Increasing amplitude: 	6.6878  V/m: 	 no AP.
Increasing amplitude: 	7.2931  V/m: 	 no AP.
Increasing amplitude: 	7.9532  V/m: 	 no AP.
Increasing amplitude: 	8.6730  V/m: 	 no AP.
Increasing amplitude: 	9.4580  V/m: 	 no AP.
Increasing amplitude: 	10.3140  V/m: 	 no AP.
Increasing amplitude: 	11.2475  V/m: 	 no AP.
Increasing amplitude: 	12.2655  V/m: 	 no AP.
Increasing amplitude: 	13.3756  V/m: 	 no AP.
Increasing amplitude: 	14.5862  V/m: 	 no AP.
Increasing amplitude: 	15.9064  V/m: 	 no AP.
Increasing amplitude: 	17.3461  V/m: 	 no AP.
Increasing amplitude: 	18.9160  V/m: 	 no AP.
Increasing amplitude: 	20.6281  V/m: 	 no AP.
Increasing amplitude: 	22.4951  V/m: 	 no AP.
Increasing amplitude: 	24.5310  V/m: 	 no AP.
Increasing amplitude: 	26.7513  V/m: 	 no AP.
Increasing amplitude: 	29.1725  V/m: 	 no AP.
Increasing amplitude: 	31.8128  V/m: 	 no AP.
Increasing amplitude: 	34.6921  V/m: 	 no AP.
Increasing amplitude: 	37.8320  V/m: 	 no AP.
Increasing amplitude: 	41.2561  V/m: 	 no AP.
Increasing amplitude: 	44.9901  V/m: 	 no AP.
Increasing amplitude: 	49.0621  V/m: 	 no AP.
Increasing amplitude: 	53.5026  V/m: 	 no AP.
Increasing amplitude: 	58.3450  V/m: 	 no AP.
Increasing amplitude: 	63.6256  V/m: 	 no AP.
Increasing amplitude: 	69.3842  V/m: 	 no AP.
Increasing amplitude: 	75.6641  V/m: 	 no AP.
Increasing amplitude: 	82.5122  V/m: 	 no AP.
Increasing amplitude: 	89.9802  V/m: 	 no AP.
Increasing amplitude: 	98.1241  V/m: 	 no AP.
Increasing amplitude: 	0.1070 kV/m: 	 no AP.
Increasing amplitude: 	0.1167 kV/m: 	 no AP.
Increasing amplitude: 	0.1273 kV/m: 	 no AP.
Increasing amplitude: 	0.1388 kV/m: 	 no AP.
Increasing amplitude: 	0.1513 kV/m: 	 no AP.
Increasing amplitude: 	0.1650 kV/m: 	 no AP.
Increasing amplitude: 	0.1800 kV/m: 	 no AP.
Increasing amplitude: 	0.1962 kV/m: 	 no AP.
Increasing amplitude: 	0.2140 kV/m: 	 no AP.
Increasing amplitude: 	0.2334 kV/m: 	 no AP.
Increasing amplitude: 	0.2545 kV/m: 	 no AP.
Increasing amplitude: 	0.2775 kV/m: 	 no AP.
Increasing amplitude: 	0.3027 kV/m: 	 no AP.
Increasing amplitude: 	0.3300 kV/m: 	 no AP.
Increasing amplitude: 	0.3599 kV/m: 	 no AP.
Increasing amplitude: 	0.3925 kV/m: 	 no AP.
Increasing amplitude: 	0.4280 kV/m: 	 no AP.
Increasing amplitude: 	0.4668 kV/m: 	 no AP.
Increasing amplitude: 	0.5090 kV/m: 	 no AP.
Increasing amplitude: 	0.5551 kV/m: 	 no AP.
Increasing amplitude: 	0.6053 kV/m: 	 no AP.
Increasing amplitude: 	0.6601 kV/m: 	 no AP.
Increasing amplitude: 	0.7198 kV/m: 	 no AP.
Increasing amplitude: 	0.7850 kV/m: 	 no AP.
Increasing amplitude: 	0.8560 kV/m: 	 no AP.
Increasing amplitude: 	0.9335 kV/m: 	 no AP.
Increasing amplitude: 	1.0180 kV/m: 	 no AP.
Increasing amplitude: 	1.1101 kV/m: 	 no AP.
Increasing amplitude: 	1.2106 kV/m: 	 no AP.
Increasing amplitude: 	1.3202 kV/m: 	 no AP.
Increasing amplitude: 	1.4397 kV/m: 	 no AP.
Increasing amplitude: 	1.5700 kV/m: 	 no AP.
Increasing amplitude: 	1.7121 kV/m: 	 AP.
Lower bound: 1.5700 kV/m.   Upper bound: 1.7121 kV/m.   Search amplitude: 1.6395 kV/m: AP.
Lower bound: 1.5700 kV/m.   Upper bound: 1.6395 kV/m.   Search amplitude: 1.6044 kV/m: no AP.
Lower bound: 1.6044 kV/m.   Upper bound: 1.6395 kV/m.   Search amplitude: 1.6218 kV/m: no AP.
Lower bound: 1.6218 kV/m.   Upper bound: 1.6395 kV/m.   Search amplitude: 1.6306 kV/m: AP.
Lower bound: 1.6218 kV/m.   Upper bound: 1.6306 kV/m.   Search amplitude: 1.6262 kV/m: AP.
Binary search ended. Threshold: 1.6262 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 2.45 min.
 
-----------------------------------------------------------
Total run time: 4.060 min.
Results saved in UF_TrmS_RMG/Results/result_504.mat.
