Model type: 	Axon terminal with synapse
Parameter ID:	192
Pulse duration in ms:	0.0140
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	95.5856  V/m: 	 no AP.
Increasing amplitude: 	2.8049 kV/m: 	 no AP.
Increasing amplitude: 	3.0587 kV/m: 	 no AP.
Increasing amplitude: 	3.3356 kV/m: 	 no AP.
Increasing amplitude: 	3.6375 kV/m: 	 no AP.
Increasing amplitude: 	3.9667 kV/m: 	 no AP.
Increasing amplitude: 	4.3257 kV/m: 	 no AP.
Increasing amplitude: 	4.7172 kV/m: 	 no AP.
Increasing amplitude: 	5.1442 kV/m: 	 no AP.
Increasing amplitude: 	5.6098 kV/m: 	 no AP.
Increasing amplitude: 	6.1175 kV/m: 	 no AP.
Increasing amplitude: 	6.6712 kV/m: 	 no AP.
Increasing amplitude: 	7.2749 kV/m: 	 no AP.
Increasing amplitude: 	7.9334 kV/m: 	 no AP.
Increasing amplitude: 	8.6514 kV/m: 	 no AP.
Increasing amplitude: 	9.4344 kV/m: 	 no AP.
Increasing amplitude: 	10.2883 kV/m: 	 no AP.
Increasing amplitude: 	11.2195 kV/m: 	 no AP.
Increasing amplitude: 	12.2350 kV/m: 	 no AP.
Increasing amplitude: 	13.3423 kV/m: 	 no AP.
Increasing amplitude: 	14.5499 kV/m: 	 no AP.
Increasing amplitude: 	15.8668 kV/m: 	 no AP.
Increasing amplitude: 	17.3028 kV/m: 	 no AP.
Increasing amplitude: 	18.8689 kV/m: 	 no AP.
Increasing amplitude: 	20.5767 kV/m: 	 no AP.
Increasing amplitude: 	22.4390 kV/m: 	 no AP.
Increasing amplitude: 	24.4699 kV/m: 	 no AP.
Increasing amplitude: 	26.6846 kV/m: 	 no AP.
Increasing amplitude: 	29.0998 kV/m: 	 no AP.
Increasing amplitude: 	31.7336 kV/m: 	 no AP.
Increasing amplitude: 	34.6057 kV/m: 	 no AP.
Increasing amplitude: 	37.7378 kV/m: 	 no AP.
Increasing amplitude: 	41.1533 kV/m: 	 no AP.
Increasing amplitude: 	44.8780 kV/m: 	 no AP.
Increasing amplitude: 	48.9398 kV/m: 	 no AP.
Increasing amplitude: 	53.3693 kV/m: 	 no AP.
Increasing amplitude: 	58.1996 kV/m: 	 no AP.
Increasing amplitude: 	63.4671 kV/m: 	 no AP.
Increasing amplitude: 	69.2114 kV/m: 	 no AP.
Increasing amplitude: 	75.4755 kV/m: 	 no AP.
Increasing amplitude: 	82.3067 kV/m: 	 no AP.
Increasing amplitude: 	89.7560 kV/m: 	 no AP.
Increasing amplitude: 	97.8797 kV/m: 	 no AP.
Increasing amplitude: 	0.1067 MV/m: 	 no AP.
Increasing amplitude: 	0.1164 MV/m: 	 no AP.
Increasing amplitude: 	0.1269 MV/m: 	 no AP.
Increasing amplitude: 	0.1384 MV/m: 	 no AP.
Increasing amplitude: 	0.1510 MV/m: 	 no AP.
Increasing amplitude: 	0.1646 MV/m: 	 no AP.
Increasing amplitude: 	0.1795 MV/m: 	 no AP.
Increasing amplitude: 	0.1958 MV/m: 	 no AP.
Increasing amplitude: 	0.2135 MV/m: 	 no AP.
Increasing amplitude: 	0.2328 MV/m: 	 no AP.
Increasing amplitude: 	0.2539 MV/m: 	 no AP.
Increasing amplitude: 	0.2768 MV/m: 	 no AP.
Increasing amplitude: 	0.3019 MV/m: 	 no AP.
Increasing amplitude: 	0.3292 MV/m: 	 no AP.
Increasing amplitude: 	0.3590 MV/m: 	 no AP.
Increasing amplitude: 	0.3915 MV/m: 	 no AP.
Increasing amplitude: 	0.4270 MV/m: 	 no AP.
Increasing amplitude: 	0.4656 MV/m: 	 no AP.
Increasing amplitude: 	0.5077 MV/m: 	 no AP.
Increasing amplitude: 	0.5537 MV/m: 	 no AP.
Increasing amplitude: 	0.6038 MV/m: 	 no AP.
Increasing amplitude: 	0.6585 MV/m: 	 no AP.
Increasing amplitude: 	0.7180 MV/m: 	 no AP.
Increasing amplitude: 	0.7830 MV/m: 	 no AP.
Increasing amplitude: 	0.8539 MV/m: 	 no AP.
Increasing amplitude: 	0.9312 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 1.32 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	95.5856  V/m: 	 no AP.
Increasing amplitude: 	0.1042 kV/m: 	 no AP.
Increasing amplitude: 	0.1137 kV/m: 	 no AP.
Increasing amplitude: 	0.1240 kV/m: 	 no AP.
Increasing amplitude: 	0.1352 kV/m: 	 no AP.
Increasing amplitude: 	0.1474 kV/m: 	 no AP.
Increasing amplitude: 	0.1608 kV/m: 	 no AP.
Increasing amplitude: 	0.1753 kV/m: 	 no AP.
Increasing amplitude: 	0.1912 kV/m: 	 no AP.
Increasing amplitude: 	0.2085 kV/m: 	 no AP.
Increasing amplitude: 	0.2273 kV/m: 	 no AP.
Increasing amplitude: 	0.2479 kV/m: 	 no AP.
Increasing amplitude: 	0.2704 kV/m: 	 no AP.
Increasing amplitude: 	0.2948 kV/m: 	 no AP.
Increasing amplitude: 	0.3215 kV/m: 	 no AP.
Increasing amplitude: 	0.3506 kV/m: 	 no AP.
Increasing amplitude: 	0.3823 kV/m: 	 no AP.
Increasing amplitude: 	0.4169 kV/m: 	 no AP.
Increasing amplitude: 	0.4547 kV/m: 	 no AP.
Increasing amplitude: 	0.4958 kV/m: 	 no AP.
Increasing amplitude: 	0.5407 kV/m: 	 no AP.
Increasing amplitude: 	0.5897 kV/m: 	 no AP.
Increasing amplitude: 	0.6430 kV/m: 	 no AP.
Increasing amplitude: 	0.7012 kV/m: 	 no AP.
Increasing amplitude: 	0.7647 kV/m: 	 no AP.
Increasing amplitude: 	0.8339 kV/m: 	 no AP.
Increasing amplitude: 	0.9094 kV/m: 	 no AP.
Increasing amplitude: 	0.9917 kV/m: 	 no AP.
Increasing amplitude: 	1.0814 kV/m: 	 no AP.
Increasing amplitude: 	1.1793 kV/m: 	 no AP.
Increasing amplitude: 	1.2860 kV/m: 	 no AP.
Increasing amplitude: 	1.4024 kV/m: 	 no AP.
Increasing amplitude: 	1.5294 kV/m: 	 no AP.
Increasing amplitude: 	1.6678 kV/m: 	 no AP.
Increasing amplitude: 	1.8187 kV/m: 	 no AP.
Increasing amplitude: 	1.9833 kV/m: 	 no AP.
Increasing amplitude: 	2.1629 kV/m: 	 no AP.
Increasing amplitude: 	2.3586 kV/m: 	 no AP.
Increasing amplitude: 	2.5721 kV/m: 	 no AP.
Increasing amplitude: 	2.8049 kV/m: 	 no AP.
Increasing amplitude: 	3.0587 kV/m: 	 no AP.
Increasing amplitude: 	3.3356 kV/m: 	 no AP.
Increasing amplitude: 	3.6375 kV/m: 	 no AP.
Increasing amplitude: 	3.9667 kV/m: 	 no AP.
Increasing amplitude: 	4.3257 kV/m: 	 no AP.
Increasing amplitude: 	4.7172 kV/m: 	 no AP.
Increasing amplitude: 	5.1442 kV/m: 	 no AP.
Increasing amplitude: 	5.6098 kV/m: 	 no AP.
Increasing amplitude: 	6.1175 kV/m: 	 no AP.
Increasing amplitude: 	6.6712 kV/m: 	 no AP.
Increasing amplitude: 	7.2749 kV/m: 	 no AP.
Increasing amplitude: 	7.9334 kV/m: 	 AP.
Lower bound: 7.2749 kV/m.   Upper bound: 7.9334 kV/m.   Search amplitude: 7.5970 kV/m: no AP.
Lower bound: 7.5970 kV/m.   Upper bound: 7.9334 kV/m.   Search amplitude: 7.7634 kV/m: AP.
Lower bound: 7.5970 kV/m.   Upper bound: 7.7634 kV/m.   Search amplitude: 7.6798 kV/m: no AP.
Lower bound: 7.6798 kV/m.   Upper bound: 7.7634 kV/m.   Search amplitude: 7.7215 kV/m: AP.
Lower bound: 7.6798 kV/m.   Upper bound: 7.7215 kV/m.   Search amplitude: 7.7006 kV/m: no AP.
Binary search ended. Threshold: 7.7006 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 1.31 min.
 
-----------------------------------------------------------
Total run time: 2.625 min.
Results saved in UF_TrmS_RMG/Results/result_192.mat.
