Model type: 	Axon terminal with synapse
Parameter ID:	576
Pulse duration in ms:	6.8000
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	3.0424  V/m: 	 no AP.
Increasing amplitude: 	0.3275 kV/m: 	 no AP.
Increasing amplitude: 	0.3571 kV/m: 	 no AP.
Increasing amplitude: 	0.3894 kV/m: 	 no AP.
Increasing amplitude: 	0.4247 kV/m: 	 no AP.
Increasing amplitude: 	0.4631 kV/m: 	 no AP.
Increasing amplitude: 	0.5050 kV/m: 	 no AP.
Increasing amplitude: 	0.5507 kV/m: 	 no AP.
Increasing amplitude: 	0.6006 kV/m: 	 no AP.
Increasing amplitude: 	0.6549 kV/m: 	 no AP.
Increasing amplitude: 	0.7142 kV/m: 	 no AP.
Increasing amplitude: 	0.7789 kV/m: 	 no AP.
Increasing amplitude: 	0.8494 kV/m: 	 no AP.
Increasing amplitude: 	0.9262 kV/m: 	 no AP.
Increasing amplitude: 	1.0101 kV/m: 	 no AP.
Increasing amplitude: 	1.1015 kV/m: 	 no AP.
Increasing amplitude: 	1.2012 kV/m: 	 no AP.
Increasing amplitude: 	1.3099 kV/m: 	 no AP.
Increasing amplitude: 	1.4284 kV/m: 	 no AP.
Increasing amplitude: 	1.5577 kV/m: 	 no AP.
Increasing amplitude: 	1.6987 kV/m: 	 no AP.
Increasing amplitude: 	1.8525 kV/m: 	 no AP.
Increasing amplitude: 	2.0201 kV/m: 	 no AP.
Increasing amplitude: 	2.2029 kV/m: 	 no AP.
Increasing amplitude: 	2.4023 kV/m: 	 no AP.
Increasing amplitude: 	2.6198 kV/m: 	 no AP.
Increasing amplitude: 	2.8569 kV/m: 	 no AP.
Increasing amplitude: 	3.1154 kV/m: 	 no AP.
Increasing amplitude: 	3.3974 kV/m: 	 no AP.
Increasing amplitude: 	3.7049 kV/m: 	 no AP.
Increasing amplitude: 	4.0402 kV/m: 	 no AP.
Increasing amplitude: 	4.4059 kV/m: 	 no AP.
Increasing amplitude: 	4.8047 kV/m: 	 no AP.
Increasing amplitude: 	5.2395 kV/m: 	 no AP.
Increasing amplitude: 	5.7137 kV/m: 	 no AP.
Increasing amplitude: 	6.2309 kV/m: 	 no AP.
Increasing amplitude: 	6.7948 kV/m: 	 no AP.
Increasing amplitude: 	7.4098 kV/m: 	 no AP.
Increasing amplitude: 	8.0805 kV/m: 	 no AP.
Increasing amplitude: 	8.8118 kV/m: 	 no AP.
Increasing amplitude: 	9.6093 kV/m: 	 no AP.
Increasing amplitude: 	10.4791 kV/m: 	 no AP.
Increasing amplitude: 	11.4275 kV/m: 	 no AP.
Increasing amplitude: 	12.4618 kV/m: 	 no AP.
Increasing amplitude: 	13.5897 kV/m: 	 no AP.
Increasing amplitude: 	14.8196 kV/m: 	 no AP.
Increasing amplitude: 	16.1609 kV/m: 	 no AP.
Increasing amplitude: 	17.6236 kV/m: 	 no AP.
Increasing amplitude: 	19.2187 kV/m: 	 no AP.
Increasing amplitude: 	20.9581 kV/m: 	 no AP.
Increasing amplitude: 	22.8550 kV/m: 	 no AP.
Increasing amplitude: 	24.9235 kV/m: 	 no AP.
Increasing amplitude: 	27.1793 kV/m: 	 no AP.
Increasing amplitude: 	29.6392 kV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 6.51 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	3.0424  V/m: 	 no AP.
Increasing amplitude: 	3.3178  V/m: 	 no AP.
Increasing amplitude: 	3.6181  V/m: 	 no AP.
Increasing amplitude: 	3.9455  V/m: 	 no AP.
Increasing amplitude: 	4.3026  V/m: 	 no AP.
Increasing amplitude: 	4.6921  V/m: 	 no AP.
Increasing amplitude: 	5.1167  V/m: 	 no AP.
Increasing amplitude: 	5.5798  V/m: 	 no AP.
Increasing amplitude: 	6.0848  V/m: 	 no AP.
Increasing amplitude: 	6.6356  V/m: 	 no AP.
Increasing amplitude: 	7.2361  V/m: 	 no AP.
Increasing amplitude: 	7.8911  V/m: 	 no AP.
Increasing amplitude: 	8.6053  V/m: 	 no AP.
Increasing amplitude: 	9.3841  V/m: 	 no AP.
Increasing amplitude: 	10.2335  V/m: 	 no AP.
Increasing amplitude: 	11.1597  V/m: 	 no AP.
Increasing amplitude: 	12.1697  V/m: 	 no AP.
Increasing amplitude: 	13.2711  V/m: 	 no AP.
Increasing amplitude: 	14.4723  V/m: 	 no AP.
Increasing amplitude: 	15.7821  V/m: 	 no AP.
Increasing amplitude: 	17.2105  V/m: 	 no AP.
Increasing amplitude: 	18.7682  V/m: 	 no AP.
Increasing amplitude: 	20.4669  V/m: 	 no AP.
Increasing amplitude: 	22.3193  V/m: 	 no AP.
Increasing amplitude: 	24.3394  V/m: 	 no AP.
Increasing amplitude: 	26.5423  V/m: 	 no AP.
Increasing amplitude: 	28.9446  V/m: 	 no AP.
Increasing amplitude: 	31.5643  V/m: 	 no AP.
Increasing amplitude: 	34.4211  V/m: 	 no AP.
Increasing amplitude: 	37.5365  V/m: 	 no AP.
Increasing amplitude: 	40.9338  V/m: 	 no AP.
Increasing amplitude: 	44.6386  V/m: 	 no AP.
Increasing amplitude: 	48.6788  V/m: 	 no AP.
Increasing amplitude: 	53.0846  V/m: 	 no AP.
Increasing amplitude: 	57.8891  V/m: 	 no AP.
Increasing amplitude: 	63.1286  V/m: 	 no AP.
Increasing amplitude: 	68.8422  V/m: 	 no AP.
Increasing amplitude: 	75.0729  V/m: 	 no AP.
Increasing amplitude: 	81.8676  V/m: 	 no AP.
Increasing amplitude: 	89.2773  V/m: 	 no AP.
Increasing amplitude: 	97.3576  V/m: 	 no AP.
Increasing amplitude: 	0.1062 kV/m: 	 no AP.
Increasing amplitude: 	0.1158 kV/m: 	 no AP.
Increasing amplitude: 	0.1263 kV/m: 	 no AP.
Increasing amplitude: 	0.1377 kV/m: 	 no AP.
Increasing amplitude: 	0.1501 kV/m: 	 no AP.
Increasing amplitude: 	0.1637 kV/m: 	 no AP.
Increasing amplitude: 	0.1786 kV/m: 	 no AP.
Increasing amplitude: 	0.1947 kV/m: 	 no AP.
Increasing amplitude: 	0.2123 kV/m: 	 no AP.
Increasing amplitude: 	0.2316 kV/m: 	 no AP.
Increasing amplitude: 	0.2525 kV/m: 	 no AP.
Increasing amplitude: 	0.2754 kV/m: 	 no AP.
Increasing amplitude: 	0.3003 kV/m: 	 no AP.
Increasing amplitude: 	0.3275 kV/m: 	 no AP.
Increasing amplitude: 	0.3571 kV/m: 	 no AP.
Increasing amplitude: 	0.3894 kV/m: 	 no AP.
Increasing amplitude: 	0.4247 kV/m: 	 no AP.
Increasing amplitude: 	0.4631 kV/m: 	 no AP.
Increasing amplitude: 	0.5050 kV/m: 	 no AP.
Increasing amplitude: 	0.5507 kV/m: 	 no AP.
Increasing amplitude: 	0.6006 kV/m: 	 no AP.
Increasing amplitude: 	0.6549 kV/m: 	 no AP.
Increasing amplitude: 	0.7142 kV/m: 	 no AP.
Increasing amplitude: 	0.7789 kV/m: 	 no AP.
Increasing amplitude: 	0.8494 kV/m: 	 no AP.
Increasing amplitude: 	0.9262 kV/m: 	 no AP.
Increasing amplitude: 	1.0101 kV/m: 	 no AP.
Increasing amplitude: 	1.1015 kV/m: 	 no AP.
Increasing amplitude: 	1.2012 kV/m: 	 no AP.
Increasing amplitude: 	1.3099 kV/m: 	 no AP.
Increasing amplitude: 	1.4284 kV/m: 	 no AP.
Increasing amplitude: 	1.5577 kV/m: 	 no AP.
Increasing amplitude: 	1.6987 kV/m: 	 AP.
Lower bound: 1.5577 kV/m.   Upper bound: 1.6987 kV/m.   Search amplitude: 1.6267 kV/m: AP.
Lower bound: 1.5577 kV/m.   Upper bound: 1.6267 kV/m.   Search amplitude: 1.5918 kV/m: no AP.
Lower bound: 1.5918 kV/m.   Upper bound: 1.6267 kV/m.   Search amplitude: 1.6092 kV/m: no AP.
Lower bound: 1.6092 kV/m.   Upper bound: 1.6267 kV/m.   Search amplitude: 1.6179 kV/m: no AP.
Lower bound: 1.6179 kV/m.   Upper bound: 1.6267 kV/m.   Search amplitude: 1.6223 kV/m: no AP.
Binary search ended. Threshold: 1.6223 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 8.36 min.
 
-----------------------------------------------------------
Total run time: 14.875 min.
Results saved in UF_TrmS_RMG/Results/result_576.mat.
