Model type: 	Axon terminal with synapse
Parameter ID:	336
Pulse duration in ms:	0.1400
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	11.0087  V/m: 	 no AP.
Increasing amplitude: 	24.0101  V/m: 	 no AP.
Increasing amplitude: 	26.1832  V/m: 	 no AP.
Increasing amplitude: 	28.5530  V/m: 	 no AP.
Increasing amplitude: 	31.1373  V/m: 	 no AP.
Increasing amplitude: 	33.9555  V/m: 	 no AP.
Increasing amplitude: 	37.0287  V/m: 	 no AP.
Increasing amplitude: 	40.3801  V/m: 	 no AP.
Increasing amplitude: 	44.0348  V/m: 	 no AP.
Increasing amplitude: 	48.0203  V/m: 	 no AP.
Increasing amplitude: 	52.3665  V/m: 	 no AP.
Increasing amplitude: 	57.1061  V/m: 	 no AP.
Increasing amplitude: 	62.2746  V/m: 	 no AP.
Increasing amplitude: 	67.9109  V/m: 	 no AP.
Increasing amplitude: 	74.0574  V/m: 	 no AP.
Increasing amplitude: 	80.7602  V/m: 	 no AP.
Increasing amplitude: 	88.0696  V/m: 	 no AP.
Increasing amplitude: 	96.0406  V/m: 	 no AP.
Increasing amplitude: 	0.1047 kV/m: 	 no AP.
Increasing amplitude: 	0.1142 kV/m: 	 no AP.
Increasing amplitude: 	0.1245 kV/m: 	 no AP.
Increasing amplitude: 	0.1358 kV/m: 	 no AP.
Increasing amplitude: 	0.1481 kV/m: 	 no AP.
Increasing amplitude: 	0.1615 kV/m: 	 no AP.
Increasing amplitude: 	0.1761 kV/m: 	 no AP.
Increasing amplitude: 	0.1921 kV/m: 	 no AP.
Increasing amplitude: 	0.2095 kV/m: 	 no AP.
Increasing amplitude: 	0.2284 kV/m: 	 no AP.
Increasing amplitude: 	0.2491 kV/m: 	 no AP.
Increasing amplitude: 	0.2716 kV/m: 	 no AP.
Increasing amplitude: 	0.2962 kV/m: 	 no AP.
Increasing amplitude: 	0.3230 kV/m: 	 no AP.
Increasing amplitude: 	0.3523 kV/m: 	 no AP.
Increasing amplitude: 	0.3842 kV/m: 	 no AP.
Increasing amplitude: 	0.4189 kV/m: 	 no AP.
Increasing amplitude: 	0.4568 kV/m: 	 no AP.
Increasing amplitude: 	0.4982 kV/m: 	 no AP.
Increasing amplitude: 	0.5433 kV/m: 	 no AP.
Increasing amplitude: 	0.5925 kV/m: 	 no AP.
Increasing amplitude: 	0.6461 kV/m: 	 no AP.
Increasing amplitude: 	0.7046 kV/m: 	 no AP.
Increasing amplitude: 	0.7683 kV/m: 	 no AP.
Increasing amplitude: 	0.8379 kV/m: 	 no AP.
Increasing amplitude: 	0.9137 kV/m: 	 no AP.
Increasing amplitude: 	0.9964 kV/m: 	 no AP.
Increasing amplitude: 	1.0866 kV/m: 	 no AP.
Increasing amplitude: 	1.1849 kV/m: 	 no AP.
Increasing amplitude: 	1.2922 kV/m: 	 no AP.
Increasing amplitude: 	1.4091 kV/m: 	 no AP.
Increasing amplitude: 	1.5366 kV/m: 	 no AP.
Increasing amplitude: 	1.6757 kV/m: 	 no AP.
Increasing amplitude: 	1.8274 kV/m: 	 no AP.
Increasing amplitude: 	1.9928 kV/m: 	 no AP.
Increasing amplitude: 	2.1731 kV/m: 	 no AP.
Increasing amplitude: 	2.3698 kV/m: 	 no AP.
Increasing amplitude: 	2.5843 kV/m: 	 no AP.
Increasing amplitude: 	2.8182 kV/m: 	 AP.
Lower bound: 2.5843 kV/m.   Upper bound: 2.8182 kV/m.   Search amplitude: 2.6987 kV/m: AP.
Lower bound: 2.5843 kV/m.   Upper bound: 2.6987 kV/m.   Search amplitude: 2.6409 kV/m: AP.
Lower bound: 2.5843 kV/m.   Upper bound: 2.6409 kV/m.   Search amplitude: 2.6125 kV/m: AP.
Lower bound: 2.5843 kV/m.   Upper bound: 2.6125 kV/m.   Search amplitude: 2.5984 kV/m: AP.
Lower bound: 2.5843 kV/m.   Upper bound: 2.5984 kV/m.   Search amplitude: 2.5913 kV/m: AP.
Binary search ended. Threshold: 2.5913 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 0.64 min.
 
-----------------------------------------------------------
Total run time: 1.291 min.
Results saved in UF_TrmS_RMG/Results/result_336.mat.
