Model type: 	Axon terminal with synapse
Parameter ID:	360
Pulse duration in ms:	0.2100
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	7.9142  V/m: 	 no AP.
Increasing amplitude: 	2.0260 kV/m: 	 no AP.
Increasing amplitude: 	2.2094 kV/m: 	 no AP.
Increasing amplitude: 	2.4094 kV/m: 	 no AP.
Increasing amplitude: 	2.6274 kV/m: 	 no AP.
Increasing amplitude: 	2.8652 kV/m: 	 no AP.
Increasing amplitude: 	3.1246 kV/m: 	 no AP.
Increasing amplitude: 	3.4074 kV/m: 	 no AP.
Increasing amplitude: 	3.7157 kV/m: 	 no AP.
Increasing amplitude: 	4.0520 kV/m: 	 no AP.
Increasing amplitude: 	4.4188 kV/m: 	 no AP.
Increasing amplitude: 	4.8187 kV/m: 	 no AP.
Increasing amplitude: 	5.2549 kV/m: 	 no AP.
Increasing amplitude: 	5.7305 kV/m: 	 no AP.
Increasing amplitude: 	6.2491 kV/m: 	 no AP.
Increasing amplitude: 	6.8147 kV/m: 	 no AP.
Increasing amplitude: 	7.4315 kV/m: 	 no AP.
Increasing amplitude: 	8.1041 kV/m: 	 no AP.
Increasing amplitude: 	8.8376 kV/m: 	 no AP.
Increasing amplitude: 	9.6375 kV/m: 	 no AP.
Increasing amplitude: 	10.5097 kV/m: 	 no AP.
Increasing amplitude: 	11.4609 kV/m: 	 no AP.
Increasing amplitude: 	12.4982 kV/m: 	 no AP.
Increasing amplitude: 	13.6294 kV/m: 	 no AP.
Increasing amplitude: 	14.8630 kV/m: 	 no AP.
Increasing amplitude: 	16.2082 kV/m: 	 no AP.
Increasing amplitude: 	17.6752 kV/m: 	 no AP.
Increasing amplitude: 	19.2749 kV/m: 	 no AP.
Increasing amplitude: 	21.0194 kV/m: 	 no AP.
Increasing amplitude: 	22.9219 kV/m: 	 no AP.
Increasing amplitude: 	24.9965 kV/m: 	 no AP.
Increasing amplitude: 	27.2588 kV/m: 	 no AP.
Increasing amplitude: 	29.7260 kV/m: 	 no AP.
Increasing amplitude: 	32.4164 kV/m: 	 no AP.
Increasing amplitude: 	35.3503 kV/m: 	 no AP.
Increasing amplitude: 	38.5498 kV/m: 	 no AP.
Increasing amplitude: 	42.0389 kV/m: 	 no AP.
Increasing amplitude: 	45.8437 kV/m: 	 no AP.
Increasing amplitude: 	49.9929 kV/m: 	 no AP.
Increasing amplitude: 	54.5177 kV/m: 	 no AP.
Increasing amplitude: 	59.4519 kV/m: 	 no AP.
Increasing amplitude: 	64.8328 kV/m: 	 no AP.
Increasing amplitude: 	70.7007 kV/m: 	 no AP.
Increasing amplitude: 	77.0996 kV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 0.75 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	7.9142  V/m: 	 no AP.
Increasing amplitude: 	8.6305  V/m: 	 no AP.
Increasing amplitude: 	9.4116  V/m: 	 no AP.
Increasing amplitude: 	10.2634  V/m: 	 no AP.
Increasing amplitude: 	11.1923  V/m: 	 no AP.
Increasing amplitude: 	12.2053  V/m: 	 no AP.
Increasing amplitude: 	13.3100  V/m: 	 no AP.
Increasing amplitude: 	14.5146  V/m: 	 no AP.
Increasing amplitude: 	15.8283  V/m: 	 no AP.
Increasing amplitude: 	17.2609  V/m: 	 no AP.
Increasing amplitude: 	18.8232  V/m: 	 no AP.
Increasing amplitude: 	20.5268  V/m: 	 no AP.
Increasing amplitude: 	22.3846  V/m: 	 no AP.
Increasing amplitude: 	24.4106  V/m: 	 no AP.
Increasing amplitude: 	26.6200  V/m: 	 no AP.
Increasing amplitude: 	29.0293  V/m: 	 no AP.
Increasing amplitude: 	31.6566  V/m: 	 no AP.
Increasing amplitude: 	34.5218  V/m: 	 no AP.
Increasing amplitude: 	37.6463  V/m: 	 no AP.
Increasing amplitude: 	41.0536  V/m: 	 no AP.
Increasing amplitude: 	44.7693  V/m: 	 no AP.
Increasing amplitude: 	48.8212  V/m: 	 no AP.
Increasing amplitude: 	53.2399  V/m: 	 no AP.
Increasing amplitude: 	58.0585  V/m: 	 no AP.
Increasing amplitude: 	63.3133  V/m: 	 no AP.
Increasing amplitude: 	69.0436  V/m: 	 no AP.
Increasing amplitude: 	75.2926  V/m: 	 no AP.
Increasing amplitude: 	82.1072  V/m: 	 no AP.
Increasing amplitude: 	89.5385  V/m: 	 no AP.
Increasing amplitude: 	97.6424  V/m: 	 no AP.
Increasing amplitude: 	0.1065 kV/m: 	 no AP.
Increasing amplitude: 	0.1161 kV/m: 	 no AP.
Increasing amplitude: 	0.1266 kV/m: 	 no AP.
Increasing amplitude: 	0.1381 kV/m: 	 no AP.
Increasing amplitude: 	0.1506 kV/m: 	 no AP.
Increasing amplitude: 	0.1642 kV/m: 	 no AP.
Increasing amplitude: 	0.1791 kV/m: 	 no AP.
Increasing amplitude: 	0.1953 kV/m: 	 no AP.
Increasing amplitude: 	0.2130 kV/m: 	 no AP.
Increasing amplitude: 	0.2322 kV/m: 	 no AP.
Increasing amplitude: 	0.2533 kV/m: 	 no AP.
Increasing amplitude: 	0.2762 kV/m: 	 no AP.
Increasing amplitude: 	0.3012 kV/m: 	 no AP.
Increasing amplitude: 	0.3284 kV/m: 	 no AP.
Increasing amplitude: 	0.3582 kV/m: 	 no AP.
Increasing amplitude: 	0.3906 kV/m: 	 no AP.
Increasing amplitude: 	0.4259 kV/m: 	 no AP.
Increasing amplitude: 	0.4645 kV/m: 	 no AP.
Increasing amplitude: 	0.5065 kV/m: 	 no AP.
Increasing amplitude: 	0.5523 kV/m: 	 no AP.
Increasing amplitude: 	0.6023 kV/m: 	 no AP.
Increasing amplitude: 	0.6569 kV/m: 	 no AP.
Increasing amplitude: 	0.7163 kV/m: 	 no AP.
Increasing amplitude: 	0.7811 kV/m: 	 no AP.
Increasing amplitude: 	0.8518 kV/m: 	 no AP.
Increasing amplitude: 	0.9289 kV/m: 	 no AP.
Increasing amplitude: 	1.0130 kV/m: 	 no AP.
Increasing amplitude: 	1.1047 kV/m: 	 no AP.
Increasing amplitude: 	1.2047 kV/m: 	 no AP.
Increasing amplitude: 	1.3137 kV/m: 	 no AP.
Increasing amplitude: 	1.4326 kV/m: 	 no AP.
Increasing amplitude: 	1.5623 kV/m: 	 no AP.
Increasing amplitude: 	1.7037 kV/m: 	 no AP.
Increasing amplitude: 	1.8579 kV/m: 	 no AP.
Increasing amplitude: 	2.0260 kV/m: 	 no AP.
Increasing amplitude: 	2.2094 kV/m: 	 AP.
Lower bound: 2.0260 kV/m.   Upper bound: 2.2094 kV/m.   Search amplitude: 2.1157 kV/m: no AP.
Lower bound: 2.1157 kV/m.   Upper bound: 2.2094 kV/m.   Search amplitude: 2.1621 kV/m: no AP.
Lower bound: 2.1621 kV/m.   Upper bound: 2.2094 kV/m.   Search amplitude: 2.1856 kV/m: AP.
Lower bound: 2.1621 kV/m.   Upper bound: 2.1856 kV/m.   Search amplitude: 2.1738 kV/m: no AP.
Lower bound: 2.1738 kV/m.   Upper bound: 2.1856 kV/m.   Search amplitude: 2.1797 kV/m: AP.
Binary search ended. Threshold: 2.1797 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 1.10 min.
 
-----------------------------------------------------------
Total run time: 1.855 min.
Results saved in UF_TrmS_RMG/Results/result_360.mat.
