Model type: 	Axon terminal with synapse
Parameter ID:	264
Pulse duration in ms:	0.0450
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	30.8095  V/m: 	 no AP.
Increasing amplitude: 	17.2022 kV/m: 	 no AP.
Increasing amplitude: 	18.7591 kV/m: 	 no AP.
Increasing amplitude: 	20.4569 kV/m: 	 no AP.
Increasing amplitude: 	22.3085 kV/m: 	 no AP.
Increasing amplitude: 	24.3275 kV/m: 	 no AP.
Increasing amplitude: 	26.5294 kV/m: 	 no AP.
Increasing amplitude: 	28.9305 kV/m: 	 no AP.
Increasing amplitude: 	31.5489 kV/m: 	 no AP.
Increasing amplitude: 	34.4043 kV/m: 	 no AP.
Increasing amplitude: 	37.5182 kV/m: 	 no AP.
Increasing amplitude: 	40.9139 kV/m: 	 no AP.
Increasing amplitude: 	44.6169 kV/m: 	 no AP.
Increasing amplitude: 	48.6551 kV/m: 	 no AP.
Increasing amplitude: 	53.0587 kV/m: 	 no AP.
Increasing amplitude: 	57.8610 kV/m: 	 no AP.
Increasing amplitude: 	63.0978 kV/m: 	 no AP.
Increasing amplitude: 	68.8087 kV/m: 	 no AP.
Increasing amplitude: 	75.0364 kV/m: 	 no AP.
Increasing amplitude: 	81.8278 kV/m: 	 no AP.
Increasing amplitude: 	89.2338 kV/m: 	 no AP.
Increasing amplitude: 	97.3102 kV/m: 	 no AP.
Increasing amplitude: 	0.1061 MV/m: 	 no AP.
Increasing amplitude: 	0.1157 MV/m: 	 no AP.
Increasing amplitude: 	0.1262 MV/m: 	 no AP.
Increasing amplitude: 	0.1376 MV/m: 	 no AP.
Increasing amplitude: 	0.1501 MV/m: 	 no AP.
Increasing amplitude: 	0.1637 MV/m: 	 no AP.
Increasing amplitude: 	0.1785 MV/m: 	 no AP.
Increasing amplitude: 	0.1946 MV/m: 	 no AP.
Increasing amplitude: 	0.2122 MV/m: 	 no AP.
Increasing amplitude: 	0.2314 MV/m: 	 no AP.
Increasing amplitude: 	0.2524 MV/m: 	 no AP.
Increasing amplitude: 	0.2752 MV/m: 	 no AP.
Increasing amplitude: 	0.3001 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 1.42 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	30.8095  V/m: 	 no AP.
Increasing amplitude: 	33.5980  V/m: 	 no AP.
Increasing amplitude: 	36.6389  V/m: 	 no AP.
Increasing amplitude: 	39.9550  V/m: 	 no AP.
Increasing amplitude: 	43.5712  V/m: 	 no AP.
Increasing amplitude: 	47.5147  V/m: 	 no AP.
Increasing amplitude: 	51.8152  V/m: 	 no AP.
Increasing amplitude: 	56.5049  V/m: 	 no AP.
Increasing amplitude: 	61.6190  V/m: 	 no AP.
Increasing amplitude: 	67.1960  V/m: 	 no AP.
Increasing amplitude: 	73.2777  V/m: 	 no AP.
Increasing amplitude: 	79.9099  V/m: 	 no AP.
Increasing amplitude: 	87.1424  V/m: 	 no AP.
Increasing amplitude: 	95.0295  V/m: 	 no AP.
Increasing amplitude: 	0.1036 kV/m: 	 no AP.
Increasing amplitude: 	0.1130 kV/m: 	 no AP.
Increasing amplitude: 	0.1232 kV/m: 	 no AP.
Increasing amplitude: 	0.1344 kV/m: 	 no AP.
Increasing amplitude: 	0.1466 kV/m: 	 no AP.
Increasing amplitude: 	0.1598 kV/m: 	 no AP.
Increasing amplitude: 	0.1743 kV/m: 	 no AP.
Increasing amplitude: 	0.1901 kV/m: 	 no AP.
Increasing amplitude: 	0.2073 kV/m: 	 no AP.
Increasing amplitude: 	0.2260 kV/m: 	 no AP.
Increasing amplitude: 	0.2465 kV/m: 	 no AP.
Increasing amplitude: 	0.2688 kV/m: 	 no AP.
Increasing amplitude: 	0.2931 kV/m: 	 no AP.
Increasing amplitude: 	0.3196 kV/m: 	 no AP.
Increasing amplitude: 	0.3486 kV/m: 	 no AP.
Increasing amplitude: 	0.3801 kV/m: 	 no AP.
Increasing amplitude: 	0.4145 kV/m: 	 no AP.
Increasing amplitude: 	0.4520 kV/m: 	 no AP.
Increasing amplitude: 	0.4930 kV/m: 	 no AP.
Increasing amplitude: 	0.5376 kV/m: 	 no AP.
Increasing amplitude: 	0.5862 kV/m: 	 no AP.
Increasing amplitude: 	0.6393 kV/m: 	 no AP.
Increasing amplitude: 	0.6971 kV/m: 	 no AP.
Increasing amplitude: 	0.7602 kV/m: 	 no AP.
Increasing amplitude: 	0.8290 kV/m: 	 no AP.
Increasing amplitude: 	0.9041 kV/m: 	 no AP.
Increasing amplitude: 	0.9859 kV/m: 	 no AP.
Increasing amplitude: 	1.0751 kV/m: 	 no AP.
Increasing amplitude: 	1.1724 kV/m: 	 no AP.
Increasing amplitude: 	1.2786 kV/m: 	 no AP.
Increasing amplitude: 	1.3943 kV/m: 	 no AP.
Increasing amplitude: 	1.5205 kV/m: 	 no AP.
Increasing amplitude: 	1.6581 kV/m: 	 no AP.
Increasing amplitude: 	1.8082 kV/m: 	 no AP.
Increasing amplitude: 	1.9718 kV/m: 	 no AP.
Increasing amplitude: 	2.1503 kV/m: 	 no AP.
Increasing amplitude: 	2.3449 kV/m: 	 no AP.
Increasing amplitude: 	2.5571 kV/m: 	 no AP.
Increasing amplitude: 	2.7886 kV/m: 	 no AP.
Increasing amplitude: 	3.0409 kV/m: 	 no AP.
Increasing amplitude: 	3.3162 kV/m: 	 no AP.
Increasing amplitude: 	3.6163 kV/m: 	 no AP.
Increasing amplitude: 	3.9436 kV/m: 	 no AP.
Increasing amplitude: 	4.3005 kV/m: 	 no AP.
Increasing amplitude: 	4.6898 kV/m: 	 AP.
Lower bound: 4.3005 kV/m.   Upper bound: 4.6898 kV/m.   Search amplitude: 4.4909 kV/m: no AP.
Lower bound: 4.4909 kV/m.   Upper bound: 4.6898 kV/m.   Search amplitude: 4.5893 kV/m: AP.
Lower bound: 4.4909 kV/m.   Upper bound: 4.5893 kV/m.   Search amplitude: 4.5398 kV/m: AP.
Lower bound: 4.4909 kV/m.   Upper bound: 4.5398 kV/m.   Search amplitude: 4.5153 kV/m: no AP.
Lower bound: 4.5153 kV/m.   Upper bound: 4.5398 kV/m.   Search amplitude: 4.5276 kV/m: no AP.
Binary search ended. Threshold: 4.5276 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 1.94 min.
 
-----------------------------------------------------------
Total run time: 3.358 min.
Results saved in UF_TrmS_RMG/Results/result_264.mat.
