Model type: 	Axon terminal with synapse
Parameter ID:	528
Pulse duration in ms:	3.1000
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	3.0448  V/m: 	 no AP.
Increasing amplitude: 	0.3897 kV/m: 	 no AP.
Increasing amplitude: 	0.4250 kV/m: 	 no AP.
Increasing amplitude: 	0.4635 kV/m: 	 no AP.
Increasing amplitude: 	0.5054 kV/m: 	 no AP.
Increasing amplitude: 	0.5512 kV/m: 	 no AP.
Increasing amplitude: 	0.6010 kV/m: 	 no AP.
Increasing amplitude: 	0.6554 kV/m: 	 no AP.
Increasing amplitude: 	0.7148 kV/m: 	 no AP.
Increasing amplitude: 	0.7795 kV/m: 	 no AP.
Increasing amplitude: 	0.8500 kV/m: 	 no AP.
Increasing amplitude: 	0.9269 kV/m: 	 no AP.
Increasing amplitude: 	1.0108 kV/m: 	 no AP.
Increasing amplitude: 	1.1023 kV/m: 	 no AP.
Increasing amplitude: 	1.2021 kV/m: 	 no AP.
Increasing amplitude: 	1.3109 kV/m: 	 no AP.
Increasing amplitude: 	1.4295 kV/m: 	 no AP.
Increasing amplitude: 	1.5589 kV/m: 	 no AP.
Increasing amplitude: 	1.7000 kV/m: 	 no AP.
Increasing amplitude: 	1.8539 kV/m: 	 no AP.
Increasing amplitude: 	2.0217 kV/m: 	 no AP.
Increasing amplitude: 	2.2047 kV/m: 	 no AP.
Increasing amplitude: 	2.4042 kV/m: 	 no AP.
Increasing amplitude: 	2.6218 kV/m: 	 no AP.
Increasing amplitude: 	2.8591 kV/m: 	 no AP.
Increasing amplitude: 	3.1179 kV/m: 	 no AP.
Increasing amplitude: 	3.4000 kV/m: 	 no AP.
Increasing amplitude: 	3.7078 kV/m: 	 no AP.
Increasing amplitude: 	4.0434 kV/m: 	 no AP.
Increasing amplitude: 	4.4093 kV/m: 	 no AP.
Increasing amplitude: 	4.8084 kV/m: 	 no AP.
Increasing amplitude: 	5.2436 kV/m: 	 no AP.
Increasing amplitude: 	5.7182 kV/m: 	 no AP.
Increasing amplitude: 	6.2357 kV/m: 	 no AP.
Increasing amplitude: 	6.8001 kV/m: 	 no AP.
Increasing amplitude: 	7.4156 kV/m: 	 no AP.
Increasing amplitude: 	8.0867 kV/m: 	 no AP.
Increasing amplitude: 	8.8186 kV/m: 	 no AP.
Increasing amplitude: 	9.6168 kV/m: 	 no AP.
Increasing amplitude: 	10.4872 kV/m: 	 no AP.
Increasing amplitude: 	11.4364 kV/m: 	 no AP.
Increasing amplitude: 	12.4714 kV/m: 	 no AP.
Increasing amplitude: 	13.6002 kV/m: 	 no AP.
Increasing amplitude: 	14.8311 kV/m: 	 no AP.
Increasing amplitude: 	16.1734 kV/m: 	 no AP.
Increasing amplitude: 	17.6373 kV/m: 	 no AP.
Increasing amplitude: 	19.2336 kV/m: 	 no AP.
Increasing amplitude: 	20.9744 kV/m: 	 no AP.
Increasing amplitude: 	22.8727 kV/m: 	 no AP.
Increasing amplitude: 	24.9429 kV/m: 	 no AP.
Increasing amplitude: 	27.2004 kV/m: 	 no AP.
Increasing amplitude: 	29.6622 kV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 3.62 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	3.0448  V/m: 	 no AP.
Increasing amplitude: 	3.3204  V/m: 	 no AP.
Increasing amplitude: 	3.6209  V/m: 	 no AP.
Increasing amplitude: 	3.9486  V/m: 	 no AP.
Increasing amplitude: 	4.3060  V/m: 	 no AP.
Increasing amplitude: 	4.6957  V/m: 	 no AP.
Increasing amplitude: 	5.1207  V/m: 	 no AP.
Increasing amplitude: 	5.5842  V/m: 	 no AP.
Increasing amplitude: 	6.0896  V/m: 	 no AP.
Increasing amplitude: 	6.6407  V/m: 	 no AP.
Increasing amplitude: 	7.2418  V/m: 	 no AP.
Increasing amplitude: 	7.8972  V/m: 	 no AP.
Increasing amplitude: 	8.6119  V/m: 	 no AP.
Increasing amplitude: 	9.3914  V/m: 	 no AP.
Increasing amplitude: 	10.2414  V/m: 	 no AP.
Increasing amplitude: 	11.1683  V/m: 	 no AP.
Increasing amplitude: 	12.1791  V/m: 	 no AP.
Increasing amplitude: 	13.2814  V/m: 	 no AP.
Increasing amplitude: 	14.4835  V/m: 	 no AP.
Increasing amplitude: 	15.7944  V/m: 	 no AP.
Increasing amplitude: 	17.2239  V/m: 	 no AP.
Increasing amplitude: 	18.7828  V/m: 	 no AP.
Increasing amplitude: 	20.4828  V/m: 	 no AP.
Increasing amplitude: 	22.3366  V/m: 	 no AP.
Increasing amplitude: 	24.3583  V/m: 	 no AP.
Increasing amplitude: 	26.5629  V/m: 	 no AP.
Increasing amplitude: 	28.9670  V/m: 	 no AP.
Increasing amplitude: 	31.5888  V/m: 	 no AP.
Increasing amplitude: 	34.4478  V/m: 	 no AP.
Increasing amplitude: 	37.5656  V/m: 	 no AP.
Increasing amplitude: 	40.9656  V/m: 	 no AP.
Increasing amplitude: 	44.6733  V/m: 	 no AP.
Increasing amplitude: 	48.7165  V/m: 	 no AP.
Increasing amplitude: 	53.1258  V/m: 	 no AP.
Increasing amplitude: 	57.9340  V/m: 	 no AP.
Increasing amplitude: 	63.1775  V/m: 	 no AP.
Increasing amplitude: 	68.8956  V/m: 	 no AP.
Increasing amplitude: 	75.1312  V/m: 	 no AP.
Increasing amplitude: 	81.9311  V/m: 	 no AP.
Increasing amplitude: 	89.3465  V/m: 	 no AP.
Increasing amplitude: 	97.4331  V/m: 	 no AP.
Increasing amplitude: 	0.1063 kV/m: 	 no AP.
Increasing amplitude: 	0.1159 kV/m: 	 no AP.
Increasing amplitude: 	0.1264 kV/m: 	 no AP.
Increasing amplitude: 	0.1378 kV/m: 	 no AP.
Increasing amplitude: 	0.1503 kV/m: 	 no AP.
Increasing amplitude: 	0.1639 kV/m: 	 no AP.
Increasing amplitude: 	0.1787 kV/m: 	 no AP.
Increasing amplitude: 	0.1949 kV/m: 	 no AP.
Increasing amplitude: 	0.2125 kV/m: 	 no AP.
Increasing amplitude: 	0.2317 kV/m: 	 no AP.
Increasing amplitude: 	0.2527 kV/m: 	 no AP.
Increasing amplitude: 	0.2756 kV/m: 	 no AP.
Increasing amplitude: 	0.3005 kV/m: 	 no AP.
Increasing amplitude: 	0.3277 kV/m: 	 no AP.
Increasing amplitude: 	0.3574 kV/m: 	 no AP.
Increasing amplitude: 	0.3897 kV/m: 	 no AP.
Increasing amplitude: 	0.4250 kV/m: 	 no AP.
Increasing amplitude: 	0.4635 kV/m: 	 no AP.
Increasing amplitude: 	0.5054 kV/m: 	 no AP.
Increasing amplitude: 	0.5512 kV/m: 	 no AP.
Increasing amplitude: 	0.6010 kV/m: 	 no AP.
Increasing amplitude: 	0.6554 kV/m: 	 no AP.
Increasing amplitude: 	0.7148 kV/m: 	 no AP.
Increasing amplitude: 	0.7795 kV/m: 	 no AP.
Increasing amplitude: 	0.8500 kV/m: 	 no AP.
Increasing amplitude: 	0.9269 kV/m: 	 no AP.
Increasing amplitude: 	1.0108 kV/m: 	 no AP.
Increasing amplitude: 	1.1023 kV/m: 	 no AP.
Increasing amplitude: 	1.2021 kV/m: 	 no AP.
Increasing amplitude: 	1.3109 kV/m: 	 no AP.
Increasing amplitude: 	1.4295 kV/m: 	 no AP.
Increasing amplitude: 	1.5589 kV/m: 	 no AP.
Increasing amplitude: 	1.7000 kV/m: 	 AP.
Lower bound: 1.5589 kV/m.   Upper bound: 1.7000 kV/m.   Search amplitude: 1.6279 kV/m: AP.
Lower bound: 1.5589 kV/m.   Upper bound: 1.6279 kV/m.   Search amplitude: 1.5931 kV/m: no AP.
Lower bound: 1.5931 kV/m.   Upper bound: 1.6279 kV/m.   Search amplitude: 1.6104 kV/m: no AP.
Lower bound: 1.6104 kV/m.   Upper bound: 1.6279 kV/m.   Search amplitude: 1.6192 kV/m: no AP.
Lower bound: 1.6192 kV/m.   Upper bound: 1.6279 kV/m.   Search amplitude: 1.6235 kV/m: no AP.
Binary search ended. Threshold: 1.6235 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 6.52 min.
 
-----------------------------------------------------------
Total run time: 10.147 min.
Results saved in UF_TrmS_RMG/Results/result_528.mat.
