Model type: 	Axon terminal with synapse
Parameter ID:	288
Pulse duration in ms:	0.0680
Field orientation in degrees:	90.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	20.9255  V/m: 	 no AP.
Increasing amplitude: 	0.6140 kV/m: 	 no AP.
Increasing amplitude: 	0.6696 kV/m: 	 no AP.
Increasing amplitude: 	0.7302 kV/m: 	 no AP.
Increasing amplitude: 	0.7963 kV/m: 	 no AP.
Increasing amplitude: 	0.8684 kV/m: 	 no AP.
Increasing amplitude: 	0.9470 kV/m: 	 no AP.
Increasing amplitude: 	1.0327 kV/m: 	 no AP.
Increasing amplitude: 	1.1262 kV/m: 	 no AP.
Increasing amplitude: 	1.2281 kV/m: 	 no AP.
Increasing amplitude: 	1.3392 kV/m: 	 no AP.
Increasing amplitude: 	1.4604 kV/m: 	 no AP.
Increasing amplitude: 	1.5926 kV/m: 	 no AP.
Increasing amplitude: 	1.7368 kV/m: 	 no AP.
Increasing amplitude: 	1.8940 kV/m: 	 no AP.
Increasing amplitude: 	2.0654 kV/m: 	 no AP.
Increasing amplitude: 	2.2523 kV/m: 	 no AP.
Increasing amplitude: 	2.4562 kV/m: 	 no AP.
Increasing amplitude: 	2.6785 kV/m: 	 no AP.
Increasing amplitude: 	2.9209 kV/m: 	 no AP.
Increasing amplitude: 	3.1853 kV/m: 	 no AP.
Increasing amplitude: 	3.4735 kV/m: 	 no AP.
Increasing amplitude: 	3.7879 kV/m: 	 no AP.
Increasing amplitude: 	4.1308 kV/m: 	 no AP.
Increasing amplitude: 	4.5046 kV/m: 	 no AP.
Increasing amplitude: 	4.9123 kV/m: 	 no AP.
Increasing amplitude: 	5.3569 kV/m: 	 no AP.
Increasing amplitude: 	5.8418 kV/m: 	 no AP.
Increasing amplitude: 	6.3705 kV/m: 	 no AP.
Increasing amplitude: 	6.9471 kV/m: 	 no AP.
Increasing amplitude: 	7.5759 kV/m: 	 no AP.
Increasing amplitude: 	8.2615 kV/m: 	 no AP.
Increasing amplitude: 	9.0093 kV/m: 	 no AP.
Increasing amplitude: 	9.8247 kV/m: 	 no AP.
Increasing amplitude: 	10.7139 kV/m: 	 no AP.
Increasing amplitude: 	11.6836 kV/m: 	 no AP.
Increasing amplitude: 	12.7410 kV/m: 	 no AP.
Increasing amplitude: 	13.8942 kV/m: 	 no AP.
Increasing amplitude: 	15.1517 kV/m: 	 no AP.
Increasing amplitude: 	16.5231 kV/m: 	 no AP.
Increasing amplitude: 	18.0185 kV/m: 	 no AP.
Increasing amplitude: 	19.6493 kV/m: 	 no AP.
Increasing amplitude: 	21.4278 kV/m: 	 no AP.
Increasing amplitude: 	23.3671 kV/m: 	 no AP.
Increasing amplitude: 	25.4820 kV/m: 	 no AP.
Increasing amplitude: 	27.7884 kV/m: 	 no AP.
Increasing amplitude: 	30.3034 kV/m: 	 no AP.
Increasing amplitude: 	33.0461 kV/m: 	 no AP.
Increasing amplitude: 	36.0370 kV/m: 	 no AP.
Increasing amplitude: 	39.2987 kV/m: 	 no AP.
Increasing amplitude: 	42.8555 kV/m: 	 no AP.
Increasing amplitude: 	46.7343 kV/m: 	 no AP.
Increasing amplitude: 	50.9641 kV/m: 	 no AP.
Increasing amplitude: 	55.5767 kV/m: 	 no AP.
Increasing amplitude: 	60.6068 kV/m: 	 no AP.
Increasing amplitude: 	66.0922 kV/m: 	 no AP.
Increasing amplitude: 	72.0741 kV/m: 	 no AP.
Increasing amplitude: 	78.5973 kV/m: 	 no AP.
Increasing amplitude: 	85.7110 kV/m: 	 no AP.
Increasing amplitude: 	93.4685 kV/m: 	 no AP.
Increasing amplitude: 	0.1019 MV/m: 	 no AP.
Increasing amplitude: 	0.1112 MV/m: 	 no AP.
Increasing amplitude: 	0.1212 MV/m: 	 no AP.
Increasing amplitude: 	0.1322 MV/m: 	 no AP.
Increasing amplitude: 	0.1441 MV/m: 	 no AP.
Increasing amplitude: 	0.1572 MV/m: 	 no AP.
Increasing amplitude: 	0.1714 MV/m: 	 no AP.
Increasing amplitude: 	0.1869 MV/m: 	 no AP.
Increasing amplitude: 	0.2039 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 1.17 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	20.9255  V/m: 	 no AP.
Increasing amplitude: 	22.8195  V/m: 	 no AP.
Increasing amplitude: 	24.8848  V/m: 	 no AP.
Increasing amplitude: 	27.1371  V/m: 	 no AP.
Increasing amplitude: 	29.5932  V/m: 	 no AP.
Increasing amplitude: 	32.2716  V/m: 	 no AP.
Increasing amplitude: 	35.1924  V/m: 	 no AP.
Increasing amplitude: 	38.3776  V/m: 	 no AP.
Increasing amplitude: 	41.8511  V/m: 	 no AP.
Increasing amplitude: 	45.6389  V/m: 	 no AP.
Increasing amplitude: 	49.7696  V/m: 	 no AP.
Increasing amplitude: 	54.2741  V/m: 	 no AP.
Increasing amplitude: 	59.1864  V/m: 	 no AP.
Increasing amplitude: 	64.5432  V/m: 	 no AP.
Increasing amplitude: 	70.3848  V/m: 	 no AP.
Increasing amplitude: 	76.7552  V/m: 	 no AP.
Increasing amplitude: 	83.7022  V/m: 	 no AP.
Increasing amplitude: 	91.2778  V/m: 	 no AP.
Increasing amplitude: 	99.5392  V/m: 	 no AP.
Increasing amplitude: 	0.1085 kV/m: 	 no AP.
Increasing amplitude: 	0.1184 kV/m: 	 no AP.
Increasing amplitude: 	0.1291 kV/m: 	 no AP.
Increasing amplitude: 	0.1408 kV/m: 	 no AP.
Increasing amplitude: 	0.1535 kV/m: 	 no AP.
Increasing amplitude: 	0.1674 kV/m: 	 no AP.
Increasing amplitude: 	0.1826 kV/m: 	 no AP.
Increasing amplitude: 	0.1991 kV/m: 	 no AP.
Increasing amplitude: 	0.2171 kV/m: 	 no AP.
Increasing amplitude: 	0.2367 kV/m: 	 no AP.
Increasing amplitude: 	0.2582 kV/m: 	 no AP.
Increasing amplitude: 	0.2815 kV/m: 	 no AP.
Increasing amplitude: 	0.3070 kV/m: 	 no AP.
Increasing amplitude: 	0.3348 kV/m: 	 no AP.
Increasing amplitude: 	0.3651 kV/m: 	 no AP.
Increasing amplitude: 	0.3982 kV/m: 	 no AP.
Increasing amplitude: 	0.4342 kV/m: 	 no AP.
Increasing amplitude: 	0.4735 kV/m: 	 no AP.
Increasing amplitude: 	0.5163 kV/m: 	 no AP.
Increasing amplitude: 	0.5631 kV/m: 	 no AP.
Increasing amplitude: 	0.6140 kV/m: 	 no AP.
Increasing amplitude: 	0.6696 kV/m: 	 no AP.
Increasing amplitude: 	0.7302 kV/m: 	 no AP.
Increasing amplitude: 	0.7963 kV/m: 	 no AP.
Increasing amplitude: 	0.8684 kV/m: 	 no AP.
Increasing amplitude: 	0.9470 kV/m: 	 no AP.
Increasing amplitude: 	1.0327 kV/m: 	 no AP.
Increasing amplitude: 	1.1262 kV/m: 	 no AP.
Increasing amplitude: 	1.2281 kV/m: 	 no AP.
Increasing amplitude: 	1.3392 kV/m: 	 no AP.
Increasing amplitude: 	1.4604 kV/m: 	 no AP.
Increasing amplitude: 	1.5926 kV/m: 	 no AP.
Increasing amplitude: 	1.7368 kV/m: 	 no AP.
Increasing amplitude: 	1.8940 kV/m: 	 no AP.
Increasing amplitude: 	2.0654 kV/m: 	 no AP.
Increasing amplitude: 	2.2523 kV/m: 	 no AP.
Increasing amplitude: 	2.4562 kV/m: 	 no AP.
Increasing amplitude: 	2.6785 kV/m: 	 no AP.
Increasing amplitude: 	2.9209 kV/m: 	 no AP.
Increasing amplitude: 	3.1853 kV/m: 	 no AP.
Increasing amplitude: 	3.4735 kV/m: 	 no AP.
Increasing amplitude: 	3.7879 kV/m: 	 AP.
Lower bound: 3.4735 kV/m.   Upper bound: 3.7879 kV/m.   Search amplitude: 3.6273 kV/m: no AP.
Lower bound: 3.6273 kV/m.   Upper bound: 3.7879 kV/m.   Search amplitude: 3.7068 kV/m: AP.
Lower bound: 3.6273 kV/m.   Upper bound: 3.7068 kV/m.   Search amplitude: 3.6668 kV/m: no AP.
Lower bound: 3.6668 kV/m.   Upper bound: 3.7068 kV/m.   Search amplitude: 3.6867 kV/m: AP.
Lower bound: 3.6668 kV/m.   Upper bound: 3.6867 kV/m.   Search amplitude: 3.6768 kV/m: no AP.
Binary search ended. Threshold: 3.6768 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 1.57 min.
 
-----------------------------------------------------------
Total run time: 2.738 min.
Results saved in UF_TrmS_RMG/Results/result_288.mat.
